Year__année,Estuary__estuaire,Site__lieu,Date trap set__date piège posé,Date trap fished__date piège remonté,Trap ID__ID de piège,Latitude,Longitude,Trap type,Type de piège,Bait type,Type d'appât,Effort (hours/heures),European Green crab (EGC)__crabe vert Européen (CVE),Total wt EGC__poids total CVE (kg),Lobster__Homard,Rock Crab__crabe commun,Finfish__poissons à nageoires,Other species__autres espèces,Depth at set__profondeur du piège (m),Probe Measurement (fished/set),Mesure de sonde (récupération/déploiement),Temperature__température (°C),Salinity (ppt)__salinité (ppm),Tide,Marée,Weather,Météo,Sediment,Sédiment,Vegetation,Végétation
2024,St. Mary's Bay,STM2,5/29/2024 10:36,5/30/2024 10:45,8188,46.12363,-62.53133,Fukui,Fukui,Herring,hareng,24.15,57,--,0,0,0,0,1.5,fished,récupération,13.4,26.23,Outgoing,Descendante,"calm, cloudy, sunny","calme, nuageux, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,St. Mary's Bay,STM2,5/29/2024 10:36,5/30/2024 10:45,8196,46.12363,-62.53133,Fukui,Fukui,Herring,hareng,24.15,62,--,0,1,0,0,1.5,fished,récupération,13.4,26.23,Outgoing,Descendante,"calm, cloudy, sunny","calme, nuageux, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,St. Mary's Bay,STM2,5/29/2024 10:36,5/30/2024 10:45,8198,46.12363,-62.53133,Fukui,Fukui,Herring,hareng,24.15,20,--,0,0,0,0,1.5,fished,récupération,13.4,26.23,Outgoing,Descendante,"calm, cloudy, sunny","calme, nuageux, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,St. Mary's Bay,STM1,5/29/2024 10:54,5/30/2024 11:15,8185,46.15182,-62.5294,Fukui,Fukui,Herring,hareng,24.35,1,--,3,2,0,0,1.5,fished,récupération,13.5,27.07,Outgoing,Descendante,"calm, cloudy, sunny","calme, nuageux, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,St. Mary's Bay,STM1,5/29/2024 10:54,5/30/2024 11:15,8187,46.15182,-62.5294,Fukui,Fukui,Herring,hareng,24.35,2,--,0,1,0,0,1.5,fished,récupération,13.5,27.07,Outgoing,Descendante,"calm, cloudy, sunny","calme, nuageux, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,St. Mary's Bay,STM1,5/29/2024 10:54,5/30/2024 11:15,8195,46.15182,-62.5294,Fukui,Fukui,Herring,hareng,24.35,0,0,1,0,0,0,1.5,fished,récupération,13.5,27.07,Outgoing,Descendante,"calm, cloudy, sunny","calme, nuageux, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Georgetown,G1,5/29/2024 11:20,5/30/2024 11:45,8183,46.16568,-62.53052,Fukui,Fukui,Herring,hareng,24.42,0,0,0,5,0,0,2,fished,récupération,--,--,Mid / Outgoing,Mi-marée / Descendante,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Georgetown,G1,5/29/2024 11:20,5/30/2024 11:45,8191,46.16568,-62.53052,Fukui,Fukui,Herring,hareng,24.42,0,0,2,4,0,0,2,fished,récupération,--,--,Mid / Outgoing,Mi-marée / Descendante,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Georgetown,G2,5/29/2024 11:22,5/30/2024 12:00,8189,46.16998,-62.56668,Fukui,Fukui,Herring,hareng,24.63,18,--,0,0,0,0,1.5,fished,récupération,13.5,25.98,Mid / Outgoing,Mi-marée / Descendante,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Georgetown,G2,5/29/2024 11:22,5/30/2024 12:00,8194,46.16998,-62.56668,Fukui,Fukui,Herring,hareng,24.63,41,--,0,0,0,0,1.5,fished,récupération,13.5,25.98,Mid / Outgoing,Mi-marée / Descendante,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Georgetown,G2,5/29/2024 11:22,5/30/2024 12:00,8197,46.16998,-62.56668,Fukui,Fukui,Herring,hareng,24.63,7,--,0,0,0,0,1.5,fished,récupération,13.5,25.98,Mid / Outgoing,Mi-marée / Descendante,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Georgetown,G3,5/29/2024 12:00,5/30/2024 12:30,8184,46.19075,-62.56868,Fukui,Fukui,Herring,hareng,24.5,45,--,0,0,0,0,1.5,fished,récupération,14.4,26.59,Outgoing,Descendante,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Georgetown,G3,5/29/2024 12:00,5/30/2024 12:30,8186,46.19075,-62.56868,Fukui,Fukui,Herring,hareng,24.5,23,--,0,0,0,0,1.5,fished,récupération,14.4,26.59,Outgoing,Descendante,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Georgetown,G3,5/29/2024 12:00,5/30/2024 12:30,8190,46.19075,-62.56868,Fukui,Fukui,Herring,hareng,24.5,70,--,0,0,0,0,1.5,fished,récupération,14.4,26.59,Outgoing,Descendante,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,St. Mary's Bay,STM3,5/30/2024 10:22,5/31/2024 11:47,8182,46.12175,-62.47215,Fukui,Fukui,Herring,hareng,25.42,7,--,0,0,0,0,2,fished,récupération,15.2,27.59,Outgoing,Descendante,cloudy,nuageux,Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,St. Mary's Bay,STM3,5/30/2024 10:22,5/31/2024 11:47,8193,46.12175,-62.47215,Fukui,Fukui,Herring,hareng,25.42,6,--,0,0,0,0,2,fished,récupération,15.2,27.59,Outgoing,Descendante,cloudy,nuageux,Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,St. Mary's Bay,STM3,5/30/2024 10:22,5/31/2024 11:47,8199,46.12175,-62.47215,Fukui,Fukui,Herring,hareng,25.42,4,--,0,0,0,0,2,fished,récupération,15.2,27.59,Outgoing,Descendante,cloudy,nuageux,Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,St. Mary's Bay,STM2,5/30/2024 10:45,5/31/2024 12:00,8188,46.12363,-62.53133,Fukui,Fukui,Herring,hareng,25.25,56,--,0,0,0,0,1.5,fished,récupération,15.2,25.5,Outgoing,Descendante,"cloudy, windy","nuageux, venteux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,St. Mary's Bay,STM2,5/30/2024 10:45,5/31/2024 12:00,8196,46.12363,-62.53133,Fukui,Fukui,Herring,hareng,25.25,48,--,0,0,0,0,1.5,fished,récupération,15.2,25.5,Outgoing,Descendante,"cloudy, windy","nuageux, venteux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,St. Mary's Bay,STM2,5/30/2024 10:45,5/31/2024 12:00,8198,46.12363,-62.53133,Fukui,Fukui,Herring,hareng,25.25,44,--,0,0,0,0,1.5,fished,récupération,15.2,25.5,Outgoing,Descendante,"cloudy, windy","nuageux, venteux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,St. Mary's Bay,STM1,5/30/2024 11:15,5/31/2024 12:18,8185,46.15182,-62.5294,Fukui,Fukui,Herring,hareng,25.05,1,--,4,0,0,0,1.5,fished,récupération,13.5,27.63,Outgoing,Descendante,"cloudy, windy","nuageux, venteux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,St. Mary's Bay,STM1,5/30/2024 11:15,5/31/2024 12:18,8187,46.15182,-62.5294,Fukui,Fukui,Herring,hareng,25.05,0,0,2,0,0,0,1.5,fished,récupération,13.5,27.63,Outgoing,Descendante,"cloudy, windy","nuageux, venteux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,St. Mary's Bay,STM1,5/30/2024 11:15,5/31/2024 12:18,8195,46.15182,-62.5294,Fukui,Fukui,Herring,hareng,25.05,1,--,1,0,0,0,1.5,fished,récupération,13.5,27.63,Outgoing,Descendante,"cloudy, windy","nuageux, venteux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Georgetown,G1,5/30/2024 12:00,5/31/2024 12:32,8183,46.16568,-62.53052,Fukui,Fukui,Herring,hareng,24.53,3,--,1,1,0,0,1.5,fished,récupération,13.3,27.37,Outgoing,Descendante,"cloudy, sunny, windy","nuageux, ensoleillé, venteux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Georgetown,G1,5/30/2024 12:00,5/31/2024 12:32,8191,46.16568,-62.53052,Fukui,Fukui,Herring,hareng,24.53,0,0,5,5,0,0,1.5,fished,récupération,13.3,27.37,Outgoing,Descendante,"cloudy, sunny, windy","nuageux, ensoleillé, venteux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Georgetown,G1,5/30/2024 12:00,5/31/2024 12:32,8192,46.16568,-62.53052,Fukui,Fukui,Herring,hareng,24.53,0,0,0,1,0,0,1.5,fished,récupération,13.3,27.37,Outgoing,Descendante,"cloudy, sunny, windy","nuageux, ensoleillé, venteux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Georgetown,G2,5/30/2024 12:00,5/31/2024 13:09,8189,46.16998,-62.56668,Fukui,Fukui,Herring,hareng,25.15,35,--,0,0,0,0,1.5,fished,récupération,13.7,26.56,Outgoing,Descendante,"sunny, windy","ensoleillé, venteux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Georgetown,G2,5/30/2024 12:00,5/31/2024 13:09,8194,46.16998,-62.56668,Fukui,Fukui,Herring,hareng,25.15,18,--,0,0,0,0,1.5,fished,récupération,13.7,26.56,Outgoing,Descendante,"sunny, windy","ensoleillé, venteux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Georgetown,G2,5/30/2024 12:00,5/31/2024 13:09,8197,46.16998,-62.56668,Fukui,Fukui,Herring,hareng,25.15,61,--,0,0,0,0,1.5,fished,récupération,13.7,26.56,Outgoing,Descendante,"sunny, windy","ensoleillé, venteux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Georgetown,G3,5/30/2024 12:30,5/31/2024 13:27,8184,46.19075,-62.56868,Fukui,Fukui,Herring,hareng,24.95,52,--,0,0,0,0,1.5,fished,récupération,14.3,27.1,Outgoing,Descendante,"calm, cloudy","calme, nuageux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Georgetown,G3,5/30/2024 12:30,5/31/2024 13:27,8186,46.19075,-62.56868,Fukui,Fukui,Herring,hareng,24.95,60,--,0,0,0,0,1.5,fished,récupération,14.3,27.1,Outgoing,Descendante,"calm, cloudy","calme, nuageux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Georgetown,G3,5/30/2024 12:30,5/31/2024 13:27,8190,46.19075,-62.56868,Fukui,Fukui,Herring,hareng,24.95,88,--,0,0,0,0,1.5,fished,récupération,14.3,27.1,Outgoing,Descendante,"calm, cloudy","calme, nuageux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,St. Mary's Bay,STM3,6/24/2024 10:15,6/25/2024 9:50,8184,46.12101,-62.47372,Fukui,Fukui,Herring,hareng,23.58,5,--,0,0,0,0,2,fished,récupération,18.3,28.38,High,Marée haute,"calm, cloudy","calme, nuageux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,St. Mary's Bay,STM3,6/24/2024 10:15,6/25/2024 9:50,8186,46.12101,-62.47372,Fukui,Fukui,Herring,hareng,23.58,0,0,0,0,0,0,2,fished,récupération,18.3,28.38,High,Marée haute,"calm, cloudy","calme, nuageux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,St. Mary's Bay,STM3,6/24/2024 10:15,6/25/2024 9:50,8190,46.12101,-62.47372,Fukui,Fukui,Herring,hareng,23.58,3,--,0,0,0,0,2,fished,récupération,18.3,28.38,High,Marée haute,"calm, cloudy","calme, nuageux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,St. Mary's Bay,STM2,6/24/2024 10:31,6/25/2024 10:30,8188,46.12357,-62.53086,Fukui,Fukui,Herring,hareng,23.98,12,--,0,0,0,0,2,fished,récupération,16.8,28.42,High,Marée haute,"calm, cloudy","calme, nuageux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,St. Mary's Bay,STM2,6/24/2024 10:31,6/25/2024 10:30,8196,46.12357,-62.53086,Fukui,Fukui,Herring,hareng,23.98,10,--,0,0,0,0,2,fished,récupération,16.8,28.42,High,Marée haute,"calm, cloudy","calme, nuageux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,St. Mary's Bay,STM2,6/24/2024 10:31,6/25/2024 10:30,8198,46.12357,-62.53086,Fukui,Fukui,Herring,hareng,23.98,2,--,0,0,0,0,2,fished,récupération,16.8,28.42,High,Marée haute,"calm, cloudy","calme, nuageux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,St. Mary's Bay,STM1,6/24/2024 10:50,6/25/2024 10:30,8182,46.15075,-62.52998,Fukui,Fukui,Herring,hareng,23.67,4,--,0,3,0,0,2,fished,récupération,15.8,28.48,Outgoing,Descendante,"calm, cloudy","calme, nuageux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,St. Mary's Bay,STM1,6/24/2024 10:50,6/25/2024 10:30,8193,46.15075,-62.52998,Fukui,Fukui,Herring,hareng,23.67,1,--,0,0,0,0,2,fished,récupération,15.8,28.48,Outgoing,Descendante,"calm, cloudy","calme, nuageux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,St. Mary's Bay,STM1,6/24/2024 10:50,6/25/2024 10:30,8199,46.15075,-62.52998,Fukui,Fukui,Herring,hareng,23.67,1,--,1,1,0,0,2,fished,récupération,15.8,28.48,Outgoing,Descendante,"calm, cloudy","calme, nuageux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Georgetown,G1,6/24/2024 11:00,6/25/2024 10:55,8185,46.16607,-62.5359,Fukui,Fukui,Herring,hareng,23.92,1,--,1,4,1,0,2,fished,récupération,15.8,28.51,Outgoing,Descendante,calm,calme,Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Georgetown,G1,6/24/2024 11:00,6/25/2024 10:55,8187,46.16607,-62.5359,Fukui,Fukui,Herring,hareng,23.92,2,--,0,5,0,0,2,fished,récupération,15.8,28.51,Outgoing,Descendante,calm,calme,Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Georgetown,G1,6/24/2024 11:00,6/25/2024 10:55,8195,46.16607,-62.5359,Fukui,Fukui,Herring,hareng,23.92,2,--,0,2,0,0,2,fished,récupération,15.8,28.51,Outgoing,Descendante,calm,calme,Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Georgetown,G2,6/24/2024 11:15,6/25/2024 11:20,8189,46.16993,-62.56662,Fukui,Fukui,Herring,hareng,24.08,0,0,0,0,0,0,2,fished,récupération,16.2,27.63,Outgoing,Descendante,"calm, cloudy","calme, nuageux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Georgetown,G2,6/24/2024 11:15,6/25/2024 11:20,8194,46.16993,-62.56662,Fukui,Fukui,Herring,hareng,24.08,5,--,0,0,0,0,2,fished,récupération,16.2,27.63,Outgoing,Descendante,"calm, cloudy","calme, nuageux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Georgetown,G2,6/24/2024 11:15,6/25/2024 11:20,8197,46.16993,-62.56662,Fukui,Fukui,Herring,hareng,24.08,1,--,0,0,0,0,2,fished,récupération,16.2,27.63,Outgoing,Descendante,"calm, cloudy","calme, nuageux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Georgetown,G3,6/24/2024 11:30,6/25/2024 11:35,8183,46.19062,-62.56883,Fukui,Fukui,Herring,hareng,24.08,5,--,0,0,0,0,2,fished,récupération,16.3,28.01,Outgoing,Descendante,"calm, cloudy","calme, nuageux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Georgetown,G3,6/24/2024 11:30,6/25/2024 11:35,8191,46.19062,-62.56883,Fukui,Fukui,Herring,hareng,24.08,56,--,0,0,0,0,2,fished,récupération,16.3,28.01,Outgoing,Descendante,"calm, cloudy","calme, nuageux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Georgetown,G3,6/24/2024 11:30,6/25/2024 11:35,8192,46.19062,-62.56883,Fukui,Fukui,Herring,hareng,24.08,28,--,0,0,0,0,2,fished,récupération,16.3,28.01,Outgoing,Descendante,"calm, cloudy","calme, nuageux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Bouctouche,BT1,6/24/2024 15:08,6/25/2024 16:10,8174,46.5231,-64.68745,Fukui,Fukui,Herring,hareng,25.03,4,0.17,0,0,0,0,2,fished,récupération,19.4,24.87,Outgoing,Descendante,"cloudy, windy","nuageux, venteux",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Bouctouche,BT1,6/24/2024 15:08,6/25/2024 16:10,8180,46.5231,-64.68745,Fukui,Fukui,Herring,hareng,25.03,5,0.19,0,0,0,0,2,fished,récupération,19.4,24.87,Outgoing,Descendante,"cloudy, windy","nuageux, venteux",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Bouctouche,BT1,6/24/2024 15:08,6/25/2024 16:10,8181,46.5231,-64.68745,Fukui,Fukui,Herring,hareng,25.03,4,0.17,0,0,0,0,2,fished,récupération,19.4,24.87,Outgoing,Descendante,"cloudy, windy","nuageux, venteux",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Bouctouche,BT2,6/24/2024 15:42,6/25/2024 16:42,8212,46.50021,-64.67636,Fukui,Fukui,Herring,hareng,25,5,0.1278,0,0,0,0,2,fished,récupération,19.3,24.48,Mid / Outgoing,Mi-marée / Descendante,"calm, cloudy","calme, nuageux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Bouctouche,BT2,6/24/2024 15:42,6/25/2024 16:42,8213,46.50021,-64.67636,Fukui,Fukui,Herring,hareng,25,3,0.1016,0,0,0,0,2,fished,récupération,19.3,24.48,Mid / Outgoing,Mi-marée / Descendante,"calm, cloudy","calme, nuageux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Bouctouche,BT2,6/24/2024 15:42,6/25/2024 16:42,8214,46.50021,-64.67636,Fukui,Fukui,Herring,hareng,25,17,0.3179,0,0,0,0,2,fished,récupération,19.3,24.48,Mid / Outgoing,Mi-marée / Descendante,"calm, cloudy","calme, nuageux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Bouctouche,BT3,6/24/2024 15:56,6/25/2024 17:15,8206,46.48533,-64.68318,Fukui,Fukui,Herring,hareng,25.32,4,0.18,0,1,0,0,1.75,fished,récupération,19.3,26.81,Low / Outgoing,Marée basse  / Descendante,"cloudy, sunny","nuageux, ensoleillé",Sand / Mud,Sable / Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Bouctouche,BT3,6/24/2024 15:56,6/25/2024 17:15,8207,46.48533,-64.68318,Fukui,Fukui,Herring,hareng,25.32,8,0.26,0,1,0,0,1.75,fished,récupération,19.3,26.81,Low / Outgoing,Marée basse  / Descendante,"cloudy, sunny","nuageux, ensoleillé",Sand / Mud,Sable / Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Bouctouche,BT3,6/24/2024 15:56,6/25/2024 17:15,8208,46.48533,-64.68318,Fukui,Fukui,Herring,hareng,25.32,5,0.18,0,0,0,0,1.75,fished,récupération,19.3,26.81,Low / Outgoing,Marée basse  / Descendante,"cloudy, sunny","nuageux, ensoleillé",Sand / Mud,Sable / Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Cocagne,Coc1,6/24/2024 16:24,6/25/2024 18:01,8203,46.33207,-64.62473,Fukui,Fukui,Herring,hareng,25.62,3,--,0,0,0,0,1.5,fished,récupération,19.6,25.97,Low / Outgoing,Marée basse  / Descendante,"calm, cloudy, sunny","calme, nuageux, ensoleillé",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Cocagne,Coc1,6/24/2024 16:24,6/25/2024 18:01,8204,46.33207,-64.62473,Fukui,Fukui,Herring,hareng,25.62,19,0.33,0,0,0,0,1.5,fished,récupération,19.6,25.97,Low / Outgoing,Marée basse  / Descendante,"calm, cloudy, sunny","calme, nuageux, ensoleillé",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Cocagne,Coc1,6/24/2024 16:24,6/25/2024 18:01,8205,46.33207,-64.62473,Fukui,Fukui,Herring,hareng,25.62,15,0.33,0,0,0,0,1.5,fished,récupération,19.6,25.97,Low / Outgoing,Marée basse  / Descendante,"calm, cloudy, sunny","calme, nuageux, ensoleillé",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Cocagne,Coc2,6/24/2024 16:52,6/25/2024 18:31,8171,46.3323,-64.58253,Fukui,Fukui,Herring,hareng,25.65,0,0,0,9,0,0,1.5,fished,récupération,19.1,25.41,High / Outgoing,Marée haute / Descendante,"cloudy, sunny","nuageux, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Cocagne,Coc2,6/24/2024 16:52,6/25/2024 18:31,8172,46.3323,-64.58253,Fukui,Fukui,Herring,hareng,25.65,1,0.03,0,1,0,0,1.5,fished,récupération,19.1,25.41,High / Outgoing,Marée haute / Descendante,"cloudy, sunny","nuageux, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Cocagne,Coc2,6/24/2024 16:52,6/25/2024 18:31,8173,46.3323,-64.58253,Fukui,Fukui,Herring,hareng,25.65,1,0.03,0,1,0,0,1.5,fished,récupération,19.1,25.41,High / Outgoing,Marée haute / Descendante,"cloudy, sunny","nuageux, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Cocagne,Coc3,6/24/2024 17:11,6/25/2024 18:53,8177,46.3519,-64.57394,Fukui,Fukui,Herring,hareng,25.7,0,0,0,2,0,0,1,fished,récupération,19.8,27.01,Outgoing,Descendante,sunny,ensoleillé,Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Cocagne,Coc3,6/24/2024 17:11,6/25/2024 18:53,8178,46.3519,-64.57394,Fukui,Fukui,Herring,hareng,25.7,0,0,0,3,0,0,1,fished,récupération,19.8,27.01,Outgoing,Descendante,sunny,ensoleillé,Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Cocagne,Coc3,6/24/2024 17:11,6/25/2024 18:53,8179,46.3519,-64.57394,Fukui,Fukui,Herring,hareng,25.7,0,0,0,2,0,0,1,fished,récupération,19.8,27.01,Outgoing,Descendante,sunny,ensoleillé,Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Shediac,Shed1,6/24/2024 18:13,6/25/2024 19:26,8209,46.27281,-64.57294,Fukui,Fukui,Herring,hareng,25.22,54,3.84,0,0,0,0,1,fished,récupération,20.3,22.5,Outgoing,Descendante,"sunny, windy","ensoleillé, venteux",Sand / Mud,Sable / Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Shediac,Shed1,6/24/2024 18:13,6/25/2024 19:26,8210,46.27281,-64.57294,Fukui,Fukui,Herring,hareng,25.22,40,1.86,0,0,0,0,1,fished,récupération,20.3,22.5,Outgoing,Descendante,"sunny, windy","ensoleillé, venteux",Sand / Mud,Sable / Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Shediac,Shed1,6/24/2024 18:13,6/25/2024 19:26,8211,46.27281,-64.57294,Fukui,Fukui,Herring,hareng,25.22,66,2.76,0,0,0,0,1,fished,récupération,20.3,22.5,Outgoing,Descendante,"sunny, windy","ensoleillé, venteux",Sand / Mud,Sable / Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Shediac,Shed2,6/24/2024 18:26,6/25/2024 20:01,8200,46.26322,-64.56342,Fukui,Fukui,Herring,hareng,25.58,36,1.1,0,0,0,0,0.5,fished,récupération,19.7,25.47,Outgoing,Descendante,"calm, cloudy, sunny","calme, nuageux, ensoleillé",Sand / Mud,Sable / Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Shediac,Shed2,6/24/2024 18:26,6/25/2024 20:01,8201,46.26322,-64.56342,Fukui,Fukui,Herring,hareng,25.58,45,1.31,0,0,0,0,0.5,fished,récupération,19.7,25.47,Outgoing,Descendante,"calm, cloudy, sunny","calme, nuageux, ensoleillé",Sand / Mud,Sable / Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Shediac,Shed2,6/24/2024 18:26,6/25/2024 20:01,8202,46.26322,-64.56342,Fukui,Fukui,Herring,hareng,25.58,24,0.78,0,0,0,0,0.5,fished,récupération,19.7,25.47,Outgoing,Descendante,"calm, cloudy, sunny","calme, nuageux, ensoleillé",Sand / Mud,Sable / Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Shediac,Shed3,6/24/2024 19:00,6/25/2024 20:33,8116,46.23819,-64.52554,Fukui,Fukui,Herring,hareng,25.55,16,0.77,0,0,0,0,0.25,fished,récupération,17.8,27.12,Outgoing,Descendante,"calm, sunny","calme, ensoleillé",Sand / Mud,Sable / Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Shediac,Shed3,6/24/2024 19:00,6/25/2024 20:33,8118,46.23819,-64.52554,Fukui,Fukui,Herring,hareng,25.55,12,0.7,0,1,0,0,0.25,fished,récupération,17.8,27.12,Outgoing,Descendante,"calm, sunny","calme, ensoleillé",Sand / Mud,Sable / Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Shediac,Shed3,6/24/2024 19:00,6/25/2024 20:33,8119,46.23814,-64.52554,Fukui,Fukui,Herring,hareng,25.55,2,0.14,0,4,0,0,0.25,fished,récupération,17.8,27.12,Outgoing,Descendante,"calm, sunny","calme, ensoleillé",Sand / Mud,Sable / Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,St. Mary's Bay,STM3,6/25/2024 9:50,6/26/2024 10:08,8184,46.12101,-62.47372,Fukui,Fukui,Herring,hareng,24.3,11,--,0,0,0,0,2,fished,récupération,18.7,28.28,Outgoing,Descendante,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,St. Mary's Bay,STM3,6/25/2024 9:50,6/26/2024 10:08,8186,46.12101,-62.47372,Fukui,Fukui,Herring,hareng,24.3,0,0,0,0,0,0,2,fished,récupération,18.7,28.28,Outgoing,Descendante,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,St. Mary's Bay,STM3,6/25/2024 9:50,6/26/2024 10:08,8190,46.12101,-62.47372,Fukui,Fukui,Herring,hareng,24.3,4,--,0,0,0,0,2,fished,récupération,18.7,28.28,Outgoing,Descendante,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
