"year","month","day","start.hour","start.minute","latitude","longitude","gear.str","species","french.name","english.name","latin.name","weight.caught","number.caught"
2015,8,14,10,15,45.9621666666667,-63.0779166666667,"8 gang toothed scallop drag lined with 14 mm mesh",4321,"Pétoncle géant","SEA SCALLOP","PLACOPECTEN MAGELLANICUS",0.000888888888888889,0.888888888888889
2015,8,14,11,2,45.9673333333333,-63.0074166666667,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","WINTER FLOUNDER","PSEUDOPLEURONECTES AMERICANUS",0.0426666666666667,0.888888888888889
2015,8,14,11,2,45.9673333333333,-63.0074166666667,"8 gang toothed scallop drag lined with 14 mm mesh",303,"Chaboisseau bronzé","GRUBBY OR LITTLE SCULPIN","MYOXOCEPHALUS AENAEUS",0.0355555555555556,0.888888888888889
2015,8,14,11,2,45.9673333333333,-63.0074166666667,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe tourteau commun","ATLANTIC ROCK CRAB","CANCER IRRORATUS",0.096,0.888888888888889
2015,8,14,11,2,45.9673333333333,-63.0074166666667,"8 gang toothed scallop drag lined with 14 mm mesh",2550,"Homard américain","AMERICAN LOBSTER","HOMARUS AMERICANUS",0.337777777777778,1.77777777777778
2015,8,14,11,2,45.9673333333333,-63.0074166666667,"8 gang toothed scallop drag lined with 14 mm mesh",4349,NA,"SCALLOP SHELLS","PECTINIDAE SHELLS",0,0.888888888888889
2015,8,14,11,43,45.9514166666667,-62.9915,"8 gang toothed scallop drag lined with 14 mm mesh",3000,"Annélides","SEGMENTED WORMS","ANNELIDA P.",3.17333333333333,0
2015,8,14,12,51,45.923,-63.0191666666667,"8 gang toothed scallop drag lined with 14 mm mesh",622,"Lompénie serpent","SNAKE BLENNY","LUMPENUS LUMPRETAEFORMIS",0.013,1
2015,8,14,12,51,45.923,-63.0191666666667,"8 gang toothed scallop drag lined with 14 mm mesh",3000,"Annélides","SEGMENTED WORMS","ANNELIDA P.",0.012,0
2015,8,14,12,51,45.923,-63.0191666666667,"8 gang toothed scallop drag lined with 14 mm mesh",3130,NA,"NEREIS SP.","NEREIS SP.",0.002,1
2015,8,14,13,46,45.872,-63.15275,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","WINTER FLOUNDER","PSEUDOPLEURONECTES AMERICANUS",0.00861538461538462,0.205128205128205
2015,8,14,13,46,45.872,-63.15275,"8 gang toothed scallop drag lined with 14 mm mesh",2211,"Crevette nordique","PANDALUS BOREALIS","PANDALUS BOREALIS",0.000205128205128205,0.205128205128205
2015,8,14,13,46,45.872,-63.15275,"8 gang toothed scallop drag lined with 14 mm mesh",2417,"Crevette sable","CRANGON SEPTEMSPINOSA","CRANGON SEPTEMSPINOSA",0.000615384615384615,0.205128205128205
2015,8,14,13,46,45.872,-63.15275,"8 gang toothed scallop drag lined with 14 mm mesh",3000,"Annélides","SEGMENTED WORMS","ANNELIDA P.",0.477948717948718,0
2015,8,14,13,46,45.872,-63.15275,"8 gang toothed scallop drag lined with 14 mm mesh",4360,NA,"NUCULANIDAE F.","NUCULANIDAE F.",0.00041025641025641,0.615384615384615
2015,8,14,14,27,45.9168333333333,-63.2711666666667,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","WINTER FLOUNDER","PSEUDOPLEURONECTES AMERICANUS",0.0168888888888889,0.888888888888889
2015,8,14,14,27,45.9168333333333,-63.2711666666667,"8 gang toothed scallop drag lined with 14 mm mesh",122,"Tanche-tautogue","CUNNER","TAUTOGOLABRUS ADSPERSUS",0.024,1.77777777777778
2015,8,14,14,27,45.9168333333333,-63.2711666666667,"8 gang toothed scallop drag lined with 14 mm mesh",303,"Chaboisseau bronzé","GRUBBY OR LITTLE SCULPIN","MYOXOCEPHALUS AENAEUS",0.0275555555555556,2.66666666666667
2015,8,14,14,27,45.9168333333333,-63.2711666666667,"8 gang toothed scallop drag lined with 14 mm mesh",626,"Quatre-lignes atlantique","4-LINE SNAKE BLENNY","EUMESOGRAMMUS PRAECISUS",0.0302222222222222,1.77777777777778
2015,8,14,14,27,45.9168333333333,-63.2711666666667,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe tourteau commun","ATLANTIC ROCK CRAB","CANCER IRRORATUS",0.482666666666667,5.33333333333333
2015,8,14,14,27,45.9168333333333,-63.2711666666667,"8 gang toothed scallop drag lined with 14 mm mesh",2527,"Crabe lyre (araignée)","TOAD CRAB","HYAS ARANEUS",0.00177777777777778,0.888888888888889
2015,8,14,14,27,45.9168333333333,-63.2711666666667,"8 gang toothed scallop drag lined with 14 mm mesh",2550,"Homard américain","AMERICAN LOBSTER","HOMARUS AMERICANUS",0.145777777777778,0.888888888888889
2015,8,14,14,27,45.9168333333333,-63.2711666666667,"8 gang toothed scallop drag lined with 14 mm mesh",4316,"Astartes","ASTARTE SP.","ASTARTE SP.",0.00622222222222222,0.888888888888889
2015,8,14,14,27,45.9168333333333,-63.2711666666667,"8 gang toothed scallop drag lined with 14 mm mesh",4332,"Moule géante","HORSE MUSSELS","MODIOLUS MODIOLUS",1.09333333333333,8
2015,8,14,14,27,45.9168333333333,-63.2711666666667,"8 gang toothed scallop drag lined with 14 mm mesh",6110,"Étoile de mer non spécifiée","ASTERIAS SP.","ASTERIAS SP.",0.0177777777777778,16
2015,8,14,14,27,45.9168333333333,-63.2711666666667,"8 gang toothed scallop drag lined with 14 mm mesh",6119,"Petite étoile rouge sang","BLOOD STAR","HENRICIA SANGUINOLENTA",0.00711111111111111,13.3333333333333
2015,8,14,14,27,45.9168333333333,-63.2711666666667,"8 gang toothed scallop drag lined with 14 mm mesh",6211,"Ophiure","DAISY","OPHIOPHOLIS ACULEATA",0.00177777777777778,0.888888888888889
2015,8,14,14,27,45.9168333333333,-63.2711666666667,"8 gang toothed scallop drag lined with 14 mm mesh",6400,"Oursin ","SEA URCHINS","STRONGYLOCENTROTUS SP.",0.0302222222222222,0.888888888888889
2015,8,14,14,27,45.9168333333333,-63.2711666666667,"8 gang toothed scallop drag lined with 14 mm mesh",9300,"Géomon, algues, varech","SEAWEED,(ALGAE),KELP","THALLOPHYTA C.",8.81777777777778,0
2015,8,14,15,2,45.9081666666667,-63.2965833333333,"8 gang toothed scallop drag lined with 14 mm mesh",3000,"Annélides","SEGMENTED WORMS","ANNELIDA P.",0.001,1
2015,8,14,15,2,45.9081666666667,-63.2965833333333,"8 gang toothed scallop drag lined with 14 mm mesh",3130,NA,"NEREIS SP.","NEREIS SP.",0.004,1
2015,8,14,15,2,45.9081666666667,-63.2965833333333,"8 gang toothed scallop drag lined with 14 mm mesh",6211,"Ophiure","DAISY","OPHIOPHOLIS ACULEATA",0.001,1
2015,8,15,8,52,45.8485,-63.2684166666667,"8 gang toothed scallop drag lined with 14 mm mesh",2990,"Balane non spécifié","BARNACLES","CIRRIPEDIA S.C.",0,52.4444444444444
2015,8,15,8,52,45.8485,-63.2684166666667,"8 gang toothed scallop drag lined with 14 mm mesh",8621,"Éponge digitée","EYED SPONGE","HALICLONA OCULATA",0.0355555555555556,0.888888888888889
2015,8,15,9,44,45.7748333333333,-63.143,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","WINTER FLOUNDER","PSEUDOPLEURONECTES AMERICANUS",0.135111111111111,11.5555555555556
2015,8,15,9,44,45.7748333333333,-63.143,"8 gang toothed scallop drag lined with 14 mm mesh",143,"Turbot de sable","BRILL/WINDOWPANE","SCOPHTHALMUS AQUOSUS",0.0133333333333333,1.77777777777778
2015,8,15,9,44,45.7748333333333,-63.143,"8 gang toothed scallop drag lined with 14 mm mesh",303,"Chaboisseau bronzé","GRUBBY OR LITTLE SCULPIN","MYOXOCEPHALUS AENAEUS",0.0151111111111111,0.888888888888889
2015,8,15,9,44,45.7748333333333,-63.143,"8 gang toothed scallop drag lined with 14 mm mesh",2417,"Crevette sable","CRANGON SEPTEMSPINOSA","CRANGON SEPTEMSPINOSA",0.0737777777777778,48
2015,8,15,9,44,45.7748333333333,-63.143,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe tourteau commun","ATLANTIC ROCK CRAB","CANCER IRRORATUS",0.772444444444444,22.2222222222222
2015,8,15,9,44,45.7748333333333,-63.143,"8 gang toothed scallop drag lined with 14 mm mesh",2518,NA,"BLACK FINGERED MUD CRAB","NEOPANOPE SAYI",0.000888888888888889,1.77777777777778
2015,8,15,9,44,45.7748333333333,-63.143,"8 gang toothed scallop drag lined with 14 mm mesh",2559,NA,"HERMIT CRABS","PAGURIDAE F.",0,2.66666666666667
2015,8,15,9,44,45.7748333333333,-63.143,"8 gang toothed scallop drag lined with 14 mm mesh",4321,"Pétoncle géant","SEA SCALLOP","PLACOPECTEN MAGELLANICUS",0.0488888888888889,0.888888888888889
2015,8,15,9,44,45.7748333333333,-63.143,"8 gang toothed scallop drag lined with 14 mm mesh",6110,"Étoile de mer non spécifiée","ASTERIAS SP.","ASTERIAS SP.",0.0124444444444444,5.33333333333333
2015,8,15,9,44,45.7748333333333,-63.143,"8 gang toothed scallop drag lined with 14 mm mesh",8300,"Anémone de mer non spécifiée","SEA ANEMONE","ANTHOZOA C.",888,0
2015,8,15,9,44,45.7748333333333,-63.143,"8 gang toothed scallop drag lined with 14 mm mesh",9300,"Géomon, algues, varech","SEAWEED,(ALGAE),KELP","THALLOPHYTA C.",1.76,0
2015,8,15,10,23,45.7904166666667,-63.1315833333333,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","WINTER FLOUNDER","PSEUDOPLEURONECTES AMERICANUS",0.013,1
2015,8,15,10,23,45.7904166666667,-63.1315833333333,"8 gang toothed scallop drag lined with 14 mm mesh",2417,"Crevette sable","CRANGON SEPTEMSPINOSA","CRANGON SEPTEMSPINOSA",0.01,7
2015,8,15,10,23,45.7904166666667,-63.1315833333333,"8 gang toothed scallop drag lined with 14 mm mesh",3130,NA,"NEREIS SP.","NEREIS SP.",0.004,1
2015,8,15,10,23,45.7904166666667,-63.1315833333333,"8 gang toothed scallop drag lined with 14 mm mesh",9300,"Géomon, algues, varech","SEAWEED,(ALGAE),KELP","THALLOPHYTA C.",0.078,0
2015,8,15,10,56,45.832,-63.1190833333333,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","WINTER FLOUNDER","PSEUDOPLEURONECTES AMERICANUS",0.006,1
2015,8,15,10,56,45.832,-63.1190833333333,"8 gang toothed scallop drag lined with 14 mm mesh",122,"Tanche-tautogue","CUNNER","TAUTOGOLABRUS ADSPERSUS",0.018,7
2015,8,15,10,56,45.832,-63.1190833333333,"8 gang toothed scallop drag lined with 14 mm mesh",303,"Chaboisseau bronzé","GRUBBY OR LITTLE SCULPIN","MYOXOCEPHALUS AENAEUS",0.129,19
2015,8,15,10,56,45.832,-63.1190833333333,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe tourteau commun","ATLANTIC ROCK CRAB","CANCER IRRORATUS",0.602,47
2015,8,15,10,56,45.832,-63.1190833333333,"8 gang toothed scallop drag lined with 14 mm mesh",2550,"Homard américain","AMERICAN LOBSTER","HOMARUS AMERICANUS",0.337,2
2015,8,15,10,56,45.832,-63.1190833333333,"8 gang toothed scallop drag lined with 14 mm mesh",2559,NA,"HERMIT CRABS","PAGURIDAE F.",0,2
2015,8,15,10,56,45.832,-63.1190833333333,"8 gang toothed scallop drag lined with 14 mm mesh",3130,NA,"NEREIS SP.","NEREIS SP.",0.001,1
2015,8,15,10,56,45.832,-63.1190833333333,"8 gang toothed scallop drag lined with 14 mm mesh",4316,"Astartes","ASTARTE SP.","ASTARTE SP.",0.054,11
2015,8,15,10,56,45.832,-63.1190833333333,"8 gang toothed scallop drag lined with 14 mm mesh",4321,"Pétoncle géant","SEA SCALLOP","PLACOPECTEN MAGELLANICUS",0.862,6
2015,8,15,10,56,45.832,-63.1190833333333,"8 gang toothed scallop drag lined with 14 mm mesh",4332,"Moule géante","HORSE MUSSELS","MODIOLUS MODIOLUS",0.083,1
2015,8,15,10,56,45.832,-63.1190833333333,"8 gang toothed scallop drag lined with 14 mm mesh",4349,NA,"SCALLOP SHELLS","PECTINIDAE SHELLS",0,1
2015,8,15,10,56,45.832,-63.1190833333333,"8 gang toothed scallop drag lined with 14 mm mesh",6110,"Étoile de mer non spécifiée","ASTERIAS SP.","ASTERIAS SP.",0.322,22
2015,8,15,10,56,45.832,-63.1190833333333,"8 gang toothed scallop drag lined with 14 mm mesh",6119,"Petite étoile rouge sang","BLOOD STAR","HENRICIA SANGUINOLENTA",0.002,3
2015,8,15,10,56,45.832,-63.1190833333333,"8 gang toothed scallop drag lined with 14 mm mesh",6511,"Dollar de mer","ECHINARACHNIUS PARMA","ECHINARACHNIUS PARMA",0.212,18
2015,8,15,10,56,45.832,-63.1190833333333,"8 gang toothed scallop drag lined with 14 mm mesh",8600,"Éponge  non spécifiée","SPONGES","PORIFERA P.",0.74,0
2015,8,15,10,56,45.832,-63.1190833333333,"8 gang toothed scallop drag lined with 14 mm mesh",9300,"Géomon, algues, varech","SEAWEED,(ALGAE),KELP","THALLOPHYTA C.",11.4,0
2015,8,15,12,5,45.877,-63.1105,"8 gang toothed scallop drag lined with 14 mm mesh",42,"Limande à queue jaune","YELLOWTAIL FLOUNDER","LIMANDA FERRUGINEA",0.078,1
2015,8,15,12,5,45.877,-63.1105,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","WINTER FLOUNDER","PSEUDOPLEURONECTES AMERICANUS",0.014,2
2015,8,15,12,5,45.877,-63.1105,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe tourteau commun","ATLANTIC ROCK CRAB","CANCER IRRORATUS",0.103,3
2015,8,15,12,5,45.877,-63.1105,"8 gang toothed scallop drag lined with 14 mm mesh",4316,"Astartes","ASTARTE SP.","ASTARTE SP.",0.092,14
2015,8,15,12,5,45.877,-63.1105,"8 gang toothed scallop drag lined with 14 mm mesh",4321,"Pétoncle géant","SEA SCALLOP","PLACOPECTEN MAGELLANICUS",0.014,2
2015,8,15,12,5,45.877,-63.1105,"8 gang toothed scallop drag lined with 14 mm mesh",4332,"Moule géante","HORSE MUSSELS","MODIOLUS MODIOLUS",1.6,10
2015,8,15,12,5,45.877,-63.1105,"8 gang toothed scallop drag lined with 14 mm mesh",6110,"Étoile de mer non spécifiée","ASTERIAS SP.","ASTERIAS SP.",0.004,6
2015,8,15,12,5,45.877,-63.1105,"8 gang toothed scallop drag lined with 14 mm mesh",6119,"Petite étoile rouge sang","BLOOD STAR","HENRICIA SANGUINOLENTA",0.001,1
2015,8,15,12,5,45.877,-63.1105,"8 gang toothed scallop drag lined with 14 mm mesh",8300,"Anémone de mer non spécifiée","SEA ANEMONE","ANTHOZOA C.",0,6
2015,8,15,12,5,45.877,-63.1105,"8 gang toothed scallop drag lined with 14 mm mesh",8600,"Éponge  non spécifiée","SPONGES","PORIFERA P.",0,12
2015,8,15,13,44,45.8193333333333,-63.0488333333333,"8 gang toothed scallop drag lined with 14 mm mesh",12,"Merluche blanche","WHITE HAKE","UROPHYCIS TENUIS",0.006,1
2015,8,15,13,44,45.8193333333333,-63.0488333333333,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","WINTER FLOUNDER","PSEUDOPLEURONECTES AMERICANUS",0.27,29
2015,8,15,13,44,45.8193333333333,-63.0488333333333,"8 gang toothed scallop drag lined with 14 mm mesh",143,"Turbot de sable","BRILL/WINDOWPANE","SCOPHTHALMUS AQUOSUS",0.025,2
2015,8,15,13,44,45.8193333333333,-63.0488333333333,"8 gang toothed scallop drag lined with 14 mm mesh",2417,"Crevette sable","CRANGON SEPTEMSPINOSA","CRANGON SEPTEMSPINOSA",0.001,5
2015,8,15,13,44,45.8193333333333,-63.0488333333333,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe tourteau commun","ATLANTIC ROCK CRAB","CANCER IRRORATUS",2.3,43
2015,8,15,13,44,45.8193333333333,-63.0488333333333,"8 gang toothed scallop drag lined with 14 mm mesh",6110,"Étoile de mer non spécifiée","ASTERIAS SP.","ASTERIAS SP.",0.027,3
2015,8,15,13,44,45.8193333333333,-63.0488333333333,"8 gang toothed scallop drag lined with 14 mm mesh",6511,"Dollar de mer","ECHINARACHNIUS PARMA","ECHINARACHNIUS PARMA",0.278,16
2015,8,15,13,44,45.8193333333333,-63.0488333333333,"8 gang toothed scallop drag lined with 14 mm mesh",8300,"Anémone de mer non spécifiée","SEA ANEMONE","ANTHOZOA C.",0,1
2015,8,15,14,28,45.7866666666667,-62.941,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","WINTER FLOUNDER","PSEUDOPLEURONECTES AMERICANUS",0.00228571428571429,1.14285714285714
2015,8,15,14,28,45.7866666666667,-62.941,"8 gang toothed scallop drag lined with 14 mm mesh",6110,"Étoile de mer non spécifiée","ASTERIAS SP.","ASTERIAS SP.",0.0114285714285714,1.14285714285714
2015,8,15,14,28,45.7866666666667,-62.941,"8 gang toothed scallop drag lined with 14 mm mesh",9301,NA,"BROWN ROCKWEED","FUCUS SP.",0.008,0
2015,8,15,14,58,45.7903333333333,-62.8770833333333,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","WINTER FLOUNDER","PSEUDOPLEURONECTES AMERICANUS",0.064,3.42857142857143
2015,8,15,14,58,45.7903333333333,-62.8770833333333,"8 gang toothed scallop drag lined with 14 mm mesh",122,"Tanche-tautogue","CUNNER","TAUTOGOLABRUS ADSPERSUS",0.0171428571428571,1.14285714285714
2015,8,15,14,58,45.7903333333333,-62.8770833333333,"8 gang toothed scallop drag lined with 14 mm mesh",303,"Chaboisseau bronzé","GRUBBY OR LITTLE SCULPIN","MYOXOCEPHALUS AENAEUS",0.0834285714285714,4.57142857142857
2015,8,15,14,58,45.7903333333333,-62.8770833333333,"8 gang toothed scallop drag lined with 14 mm mesh",626,"Quatre-lignes atlantique","4-LINE SNAKE BLENNY","EUMESOGRAMMUS PRAECISUS",0.0217142857142857,1.14285714285714
2015,8,15,14,58,45.7903333333333,-62.8770833333333,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe tourteau commun","ATLANTIC ROCK CRAB","CANCER IRRORATUS",0.08,2.28571428571429
2015,8,15,14,58,45.7903333333333,-62.8770833333333,"8 gang toothed scallop drag lined with 14 mm mesh",2527,"Crabe lyre (araignée)","TOAD CRAB","HYAS ARANEUS",0.008,1.14285714285714
2015,8,15,14,58,45.7903333333333,-62.8770833333333,"8 gang toothed scallop drag lined with 14 mm mesh",2550,"Homard américain","AMERICAN LOBSTER","HOMARUS AMERICANUS",1.08914285714286,8
2015,8,15,14,58,45.7903333333333,-62.8770833333333,"8 gang toothed scallop drag lined with 14 mm mesh",2990,"Balane non spécifié","BARNACLES","CIRRIPEDIA S.C.",0,28.5714285714286
2015,8,15,14,58,45.7903333333333,-62.8770833333333,"8 gang toothed scallop drag lined with 14 mm mesh",4321,"Pétoncle géant","SEA SCALLOP","PLACOPECTEN MAGELLANICUS",0.0468571428571429,1.14285714285714
2015,8,15,14,58,45.7903333333333,-62.8770833333333,"8 gang toothed scallop drag lined with 14 mm mesh",4332,"Moule géante","HORSE MUSSELS","MODIOLUS MODIOLUS",1.36,12.5714285714286
2015,8,15,14,58,45.7903333333333,-62.8770833333333,"8 gang toothed scallop drag lined with 14 mm mesh",6110,"Étoile de mer non spécifiée","ASTERIAS SP.","ASTERIAS SP.",0.0891428571428571,20.5714285714286
2015,8,15,14,58,45.7903333333333,-62.8770833333333,"8 gang toothed scallop drag lined with 14 mm mesh",6119,"Petite étoile rouge sang","BLOOD STAR","HENRICIA SANGUINOLENTA",0.0377142857142857,13.7142857142857
2015,8,15,14,58,45.7903333333333,-62.8770833333333,"8 gang toothed scallop drag lined with 14 mm mesh",8600,"Éponge  non spécifiée","SPONGES","PORIFERA P.",0,3.42857142857143
2015,8,15,14,58,45.7903333333333,-62.8770833333333,"8 gang toothed scallop drag lined with 14 mm mesh",9301,NA,"BROWN ROCKWEED","FUCUS SP.",0.0685714285714286,0
2015,8,15,15,32,45.8044166666667,-62.8219166666667,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe tourteau commun","ATLANTIC ROCK CRAB","CANCER IRRORATUS",0.124,1
2015,8,15,15,32,45.8044166666667,-62.8219166666667,"8 gang toothed scallop drag lined with 14 mm mesh",4316,"Astartes","ASTARTE SP.","ASTARTE SP.",0.065,12
2015,8,15,15,32,45.8044166666667,-62.8219166666667,"8 gang toothed scallop drag lined with 14 mm mesh",4332,"Moule géante","HORSE MUSSELS","MODIOLUS MODIOLUS",0.878,4
2015,8,15,15,32,45.8044166666667,-62.8219166666667,"8 gang toothed scallop drag lined with 14 mm mesh",6110,"Étoile de mer non spécifiée","ASTERIAS SP.","ASTERIAS SP.",0.002,1
2015,8,15,15,54,45.8061666666667,-62.7899166666667,"8 gang toothed scallop drag lined with 14 mm mesh",2990,"Balane non spécifié","BARNACLES","CIRRIPEDIA S.C.",0,2
2015,8,16,8,5,45.82375,-62.799,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","WINTER FLOUNDER","PSEUDOPLEURONECTES AMERICANUS",0.0497777777777778,0.888888888888889
2015,8,16,8,5,45.82375,-62.799,"8 gang toothed scallop drag lined with 14 mm mesh",300,"Chaboisseau à dix-huit-épines","LONGHORN SCULPIN","MYOXOCEPHALUS OCTODECEMSPINOSUS",0.117333333333333,0.888888888888889
2015,8,16,8,5,45.82375,-62.799,"8 gang toothed scallop drag lined with 14 mm mesh",320,"Hémitriptère atlantique","SEA RAVEN","HEMITRIPTERUS AMERICANUS",0.0977777777777778,0.888888888888889
2015,8,16,8,5,45.82375,-62.799,"8 gang toothed scallop drag lined with 14 mm mesh",2211,"Crevette nordique","PANDALUS BOREALIS","PANDALUS BOREALIS",0.008,6.22222222222222
2015,8,16,8,5,45.82375,-62.799,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe tourteau commun","ATLANTIC ROCK CRAB","CANCER IRRORATUS",1.25333333333333,10.6666666666667
2015,8,16,8,5,45.82375,-62.799,"8 gang toothed scallop drag lined with 14 mm mesh",2550,"Homard américain","AMERICAN LOBSTER","HOMARUS AMERICANUS",0.382222222222222,0.888888888888889
2015,8,16,8,5,45.82375,-62.799,"8 gang toothed scallop drag lined with 14 mm mesh",2990,"Balane non spécifié","BARNACLES","CIRRIPEDIA S.C.",0,11.5555555555556
2015,8,16,8,5,45.82375,-62.799,"8 gang toothed scallop drag lined with 14 mm mesh",4304,"Quahog nordique","OCEAN QUAHAUG","ARCTICA ISLANDICA",0.00977777777777778,0.888888888888889
2015,8,16,8,5,45.82375,-62.799,"8 gang toothed scallop drag lined with 14 mm mesh",4316,"Astartes","ASTARTE SP.","ASTARTE SP.",0.346666666666667,53.3333333333333
2015,8,16,8,5,45.82375,-62.799,"8 gang toothed scallop drag lined with 14 mm mesh",4321,"Pétoncle géant","SEA SCALLOP","PLACOPECTEN MAGELLANICUS",0.262222222222222,0.888888888888889
2015,8,16,8,5,45.82375,-62.799,"8 gang toothed scallop drag lined with 14 mm mesh",4332,"Moule géante","HORSE MUSSELS","MODIOLUS MODIOLUS",0.581333333333333,3.55555555555556
2015,8,16,8,5,45.82375,-62.799,"8 gang toothed scallop drag lined with 14 mm mesh",6119,"Petite étoile rouge sang","BLOOD STAR","HENRICIA SANGUINOLENTA",0.0195555555555556,2.66666666666667
2015,8,16,8,5,45.82375,-62.799,"8 gang toothed scallop drag lined with 14 mm mesh",8300,"Anémone de mer non spécifiée","SEA ANEMONE","ANTHOZOA C.",0,6.22222222222222
2015,8,16,8,5,45.82375,-62.799,"8 gang toothed scallop drag lined with 14 mm mesh",8611,"POLYMASTIA BARTLETTI","POLYMASTIA BARTLETTI","POLYMASTIA BARTLETTI",0.0151111111111111,0.888888888888889
2015,8,16,8,5,45.82375,-62.799,"8 gang toothed scallop drag lined with 14 mm mesh",8621,"Éponge digitée","EYED SPONGE","HALICLONA OCULATA",0.123555555555556,0
2015,8,16,9,46,45.87125,-63.0715,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","WINTER FLOUNDER","PSEUDOPLEURONECTES AMERICANUS",0.044,1
2015,8,16,9,46,45.87125,-63.0715,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe tourteau commun","ATLANTIC ROCK CRAB","CANCER IRRORATUS",0.16,5
2015,8,16,9,46,45.87125,-63.0715,"8 gang toothed scallop drag lined with 14 mm mesh",2990,"Balane non spécifié","BARNACLES","CIRRIPEDIA S.C.",0,2
2015,8,16,9,46,45.87125,-63.0715,"8 gang toothed scallop drag lined with 14 mm mesh",4304,"Quahog nordique","OCEAN QUAHAUG","ARCTICA ISLANDICA",0.1,1
2015,8,16,9,46,45.87125,-63.0715,"8 gang toothed scallop drag lined with 14 mm mesh",4316,"Astartes","ASTARTE SP.","ASTARTE SP.",0.022,4
2015,8,16,9,46,45.87125,-63.0715,"8 gang toothed scallop drag lined with 14 mm mesh",4332,"Moule géante","HORSE MUSSELS","MODIOLUS MODIOLUS",1.05,6
2015,8,16,9,46,45.87125,-63.0715,"8 gang toothed scallop drag lined with 14 mm mesh",6119,"Petite étoile rouge sang","BLOOD STAR","HENRICIA SANGUINOLENTA",0.005,2
2015,8,16,9,46,45.87125,-63.0715,"8 gang toothed scallop drag lined with 14 mm mesh",6213,"Ophiure","OPHIURA SARSI","OPHIURA SARSI",0.001,1
2015,8,16,9,46,45.87125,-63.0715,"8 gang toothed scallop drag lined with 14 mm mesh",8300,"Anémone de mer non spécifiée","SEA ANEMONE","ANTHOZOA C.",0,2
2015,8,16,9,46,45.87125,-63.0715,"8 gang toothed scallop drag lined with 14 mm mesh",8600,"Éponge  non spécifiée","SPONGES","PORIFERA P.",0,4
2015,8,16,10,59,45.8980833333333,-62.9714166666667,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe tourteau commun","ATLANTIC ROCK CRAB","CANCER IRRORATUS",0.113,1
2015,8,16,10,59,45.8980833333333,-62.9714166666667,"8 gang toothed scallop drag lined with 14 mm mesh",2990,"Balane non spécifié","BARNACLES","CIRRIPEDIA S.C.",0,4
2015,8,16,10,59,45.8980833333333,-62.9714166666667,"8 gang toothed scallop drag lined with 14 mm mesh",3130,NA,"NEREIS SP.","NEREIS SP.",0.001,1
2015,8,16,11,48,45.9566666666667,-62.8865833333333,"8 gang toothed scallop drag lined with 14 mm mesh",12,"Merluche blanche","WHITE HAKE","UROPHYCIS TENUIS",0.26,1
2015,8,16,11,48,45.9566666666667,-62.8865833333333,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","WINTER FLOUNDER","PSEUDOPLEURONECTES AMERICANUS",0.178,7
2015,8,16,11,48,45.9566666666667,-62.8865833333333,"8 gang toothed scallop drag lined with 14 mm mesh",300,"Chaboisseau à dix-huit-épines","LONGHORN SCULPIN","MYOXOCEPHALUS OCTODECEMSPINOSUS",0.077,2
2015,8,16,11,48,45.9566666666667,-62.8865833333333,"8 gang toothed scallop drag lined with 14 mm mesh",2417,"Crevette sable","CRANGON SEPTEMSPINOSA","CRANGON SEPTEMSPINOSA",0.008,8
2015,8,16,11,48,45.9566666666667,-62.8865833333333,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe tourteau commun","ATLANTIC ROCK CRAB","CANCER IRRORATUS",2.61,79
2015,8,16,11,48,45.9566666666667,-62.8865833333333,"8 gang toothed scallop drag lined with 14 mm mesh",2550,"Homard américain","AMERICAN LOBSTER","HOMARUS AMERICANUS",1.74,6
2015,8,16,11,48,45.9566666666667,-62.8865833333333,"8 gang toothed scallop drag lined with 14 mm mesh",2559,NA,"HERMIT CRABS","PAGURIDAE F.",0,1
