year_année,month_mois,day_jour,start.hour_heure.de.début,start.minute_minute.de.début,latitude,longitude,gear_équipement,species_espèce,english.name_nom.anglais,latin.name_nom.latin,weight.caught_poids.pris,number.caught_quantité_attrapé
2018,9,18,8,1,47.18358333,-64.55083333,Western IIA trawl,7100,NEMATODA C.,NEMATODA C.,0.002,0
2018,9,18,8,1,47.18358333,-64.55083333,Western IIA trawl,8300,SEA ANEMONE,ANTHOZOA C.,0.528,0
2018,9,18,8,1,47.18358333,-64.55083333,Western IIA trawl,8324,"SEA CAULIFLOWER, STRAWBERRIES",EUNEPHTHYA RUBIFORMIS,0.091,0
2018,9,18,8,1,47.18358333,-64.55083333,Western IIA trawl,8500,JELLYFISHES,SCYPHOZOA C.,6,0
2018,9,18,8,1,47.18358333,-64.55083333,Western IIA trawl,8610,POLYMASTIA SP.,POLYMASTIA SP.,0.917,0
2018,9,18,8,1,47.18358333,-64.55083333,Western IIA trawl,8611,POLYMASTIA MAMMILARIS,POLYMASTIA MAMMILARIS,0.001,0
2018,9,18,8,1,47.18358333,-64.55083333,Western IIA trawl,8621,EYED SPONGE,HALICLONA OCULATA,0.213,0
2018,9,18,8,1,47.18358333,-64.55083333,Western IIA trawl,9200,STONES AND ROCKS,STONES AND ROCKS,0.202,0
2018,9,18,8,1,47.18358333,-64.55083333,Western IIA trawl,9300,"SEAWEED,(ALGAE),KELP",THALLOPHYTA C.,0.257,0
2018,9,18,8,1,47.18358333,-64.55083333,Western IIA trawl,9630,ORGANIC DEBRIS,ORGANIC DEBRIS,0.2,0
2018,9,18,10,23,47.07533333,-64.61333333,Western IIA trawl,10,COD(ATLANTIC),GADUS MORHUA,0.476162791,5.426356589
2018,9,18,10,23,47.07533333,-64.61333333,Western IIA trawl,43,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,0.752906977,5.426356589
2018,9,18,10,23,47.07533333,-64.61333333,Western IIA trawl,60,HERRING(ATLANTIC),CLUPEA HARENGUS,98.08139535,1439.341085
2018,9,18,10,23,47.07533333,-64.61333333,Western IIA trawl,62,ALEWIFE,ALOSA PSEUDOHARENGUS,0.367635659,2.713178295
2018,9,18,10,23,47.07533333,-64.61333333,Western IIA trawl,63,RAINBOW SMELT,OSMERUS MORDAX,0.759689922,21.70542636
2018,9,18,10,23,47.07533333,-64.61333333,Western IIA trawl,64,CAPELIN,MALLOTUS VILLOSUS,0.013565891,2.713178295
2018,9,18,10,23,47.07533333,-64.61333333,Western IIA trawl,70,MACKEREL(ATLANTIC),SCOMBER SCOMBRUS,8.641472868,61.04651163
2018,9,18,10,23,47.07533333,-64.61333333,Western IIA trawl,122,CUNNER,TAUTOGOLABRUS ADSPERSUS,0.156007752,1.356589147
2018,9,18,10,23,47.07533333,-64.61333333,Western IIA trawl,301,SHORTHORN SCULPIN,MYOXOCEPHALUS SCORPIUS,1.872093023,1.356589147
2018,9,18,10,23,47.07533333,-64.61333333,Western IIA trawl,1810,TUNICATA S.P.,TUNICATA S.P.,0,0
2018,9,18,10,23,47.07533333,-64.61333333,Western IIA trawl,1821,SEA SQUIRTS,ASCIDIA SP.,0.002713178,0
2018,9,18,10,23,47.07533333,-64.61333333,Western IIA trawl,2100,SHRIMPS,DECAPODA O.,0.082751938,0
2018,9,18,10,23,47.07533333,-64.61333333,Western IIA trawl,2521,HYAS COARCTATUS,HYAS COARCTATUS,0.002713178,2.713178295
2018,9,18,10,23,47.07533333,-64.61333333,Western IIA trawl,2526,SNOW CRAB (QUEEN),CHIONOECETES OPILIO,0.11124031,2.713178295
2018,9,18,10,23,47.07533333,-64.61333333,Western IIA trawl,2527,TOAD CRAB,HYAS ARANEUS,0.013565891,1.356589147
2018,9,18,10,23,47.07533333,-64.61333333,Western IIA trawl,2550,AMERICAN LOBSTER,HOMARUS AMERICANUS,326.9379845,1268.410853
2018,9,18,10,23,47.07533333,-64.61333333,Western IIA trawl,2833,ANONYX SP.,ANONYX SP.,0,0
2018,9,18,10,23,47.07533333,-64.61333333,Western IIA trawl,3100,BRISTLE WORMS,POLYCHAETA C.,0.006782946,0
2018,9,18,10,23,47.07533333,-64.61333333,Western IIA trawl,4348,MOLLUSCA SHELLS EMPTY,MOLLUSCA (EMPTY),0.108527132,0
2018,9,18,10,23,47.07533333,-64.61333333,Western IIA trawl,4511,SHORT-FIN SQUID,ILLEX ILLECEBROSUS,0.105813953,1.356589147
2018,9,18,10,23,47.07533333,-64.61333333,Western IIA trawl,4700,CHITONS,POLYPLACOPHORA C.,0.001356589,0
2018,9,18,10,23,47.07533333,-64.61333333,Western IIA trawl,6113,LEPTASTERIAS POLARIS,LEPTASTERIAS POLARIS,0.054263566,0
2018,9,18,10,23,47.07533333,-64.61333333,Western IIA trawl,6119,BLOOD STAR,HENRICIA SANGUINOLENTA,0.033914729,0
2018,9,18,10,23,47.07533333,-64.61333333,Western IIA trawl,6200,BRITTLE STAR,OPHIUROIDEA S.C.,0.001356589,0
2018,9,18,10,23,47.07533333,-64.61333333,Western IIA trawl,6400,SEA URCHINS,STRONGYLOCENTROTUS SP.,0.006782946,0
2018,9,18,10,23,47.07533333,-64.61333333,Western IIA trawl,6713,SCARLETT PSOLUS,PSOLUS FABRICII,0.347286822,0
2018,9,18,10,23,47.07533333,-64.61333333,Western IIA trawl,8300,SEA ANEMONE,ANTHOZOA C.,0.580620155,0
2018,9,18,10,23,47.07533333,-64.61333333,Western IIA trawl,8324,"SEA CAULIFLOWER, STRAWBERRIES",EUNEPHTHYA RUBIFORMIS,0.415116279,0
2018,9,18,10,23,47.07533333,-64.61333333,Western IIA trawl,8400,HYDROZOA C.,HYDROZOA C.,0.001356589,0
2018,9,18,10,23,47.07533333,-64.61333333,Western IIA trawl,8500,JELLYFISHES,SCYPHOZOA C.,6.810077519,0
2018,9,18,10,23,47.07533333,-64.61333333,Western IIA trawl,8600,SPONGES,PORIFERA P.,0.135658915,0
2018,9,18,10,23,47.07533333,-64.61333333,Western IIA trawl,9200,STONES AND ROCKS,STONES AND ROCKS,2.11627907,0
2018,9,18,10,23,47.07533333,-64.61333333,Western IIA trawl,9303,BROWN SEAWEEDS,PHAEOPHYCEAE C.,0.048837209,0
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,10,COD(ATLANTIC),GADUS MORHUA,0.369918699,1.422764228
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,40,AMERICAN PLAICE,HIPPOGLOSSOIDES PLATESSOIDES,0.034146341,4.268292683
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,42,YELLOWTAIL FLOUNDER,LIMANDA FERRUGINEA,0.059756098,1.422764228
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,43,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,0.327235772,7.113821138
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,50,STRIPED ATLANTIC WOLFFISH,ANARHICHAS LUPUS,0.005691057,1.422764228
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,60,HERRING(ATLANTIC),CLUPEA HARENGUS,31.44308943,194.9186992
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,62,ALEWIFE,ALOSA PSEUDOHARENGUS,0.728455285,5.691056911
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,63,RAINBOW SMELT,OSMERUS MORDAX,2.432926829,61.17886179
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,70,MACKEREL(ATLANTIC),SCOMBER SCOMBRUS,23.19105691,197.7642276
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,320,SEA RAVEN,HEMITRIPTERUS AMERICANUS,0.200609756,4.268292683
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,340,ALLIGATORFISH,ASPIDOPHOROIDES MONOPTERYGIUS,0.005691057,2.845528455
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,610,NORTHERN SAND LANCE,AMMODYTES DUBIUS,0.031300813,1.422764228
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,1821,SEA SQUIRTS,ASCIDIA SP.,0.002845528,0
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,2100,SHRIMPS,DECAPODA O.,0.49796748,0
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,2513,ATLANTIC ROCK CRAB,CANCER IRRORATUS,0.58902439,7.113821138
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,2521,HYAS COARCTATUS,HYAS COARCTATUS,0.005691057,2.845528455
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,2526,SNOW CRAB (QUEEN),CHIONOECETES OPILIO,0.001422764,1.422764228
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,2527,TOAD CRAB,HYAS ARANEUS,0.001422764,2.845528455
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,2550,AMERICAN LOBSTER,HOMARUS AMERICANUS,146.5447154,516.4634146
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,3100,BRISTLE WORMS,POLYCHAETA C.,0,0
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,4321,SEA SCALLOP,PLACOPECTEN MAGELLANICUS,0.341463415,1.422764228
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,4348,MOLLUSCA SHELLS EMPTY,MOLLUSCA (EMPTY),0.388414634,0
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,4511,SHORT-FIN SQUID,ILLEX ILLECEBROSUS,0.475203252,2.845528455
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,4700,CHITONS,POLYPLACOPHORA C.,0,0
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,5100,SEA SPIDER,PYCNOGONIDA S.P.,0,0
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,6100,ASTEROIDEA S.C.,ASTEROIDEA S.C.,0.011382114,0
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,6113,LEPTASTERIAS POLARIS,LEPTASTERIAS POLARIS,0.06402439,0
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,6119,BLOOD STAR,HENRICIA SANGUINOLENTA,0.015650407,0
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,6200,BRITTLE STAR,OPHIUROIDEA S.C.,0,0
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,6400,SEA URCHINS,STRONGYLOCENTROTUS SP.,0.039837398,0
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,6500,SAND DOLLARS,CLYPEASTEROIDA O.,0.004268293,0
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,6713,SCARLETT PSOLUS,PSOLUS FABRICII,0.017073171,0
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,6715,PSOLUS PHANTAPUS,PSOLUS PHANTAPUS,0.005691057,0
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,8300,SEA ANEMONE,ANTHOZOA C.,0.287398374,0
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,8324,"SEA CAULIFLOWER, STRAWBERRIES",EUNEPHTHYA RUBIFORMIS,0.307317073,0
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,8611,POLYMASTIA MAMMILARIS,POLYMASTIA MAMMILARIS,0.02703252,0
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,8621,EYED SPONGE,HALICLONA OCULATA,0.964634146,0
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,9303,BROWN SEAWEEDS,PHAEOPHYCEAE C.,0.07398374,0
2018,9,18,13,34,47.06808333,-64.54983333,Western IIA trawl,9630,ORGANIC DEBRIS,ORGANIC DEBRIS,0.012804878,0
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,10,COD(ATLANTIC),GADUS MORHUA,0.976,55
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,23,REDFISH UNSEPARATED,SEBASTES SP.,0.049,1
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,40,AMERICAN PLAICE,HIPPOGLOSSOIDES PLATESSOIDES,0.767,147
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,42,YELLOWTAIL FLOUNDER,LIMANDA FERRUGINEA,2.8013,33.592
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,43,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,8.52,113
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,60,HERRING(ATLANTIC),CLUPEA HARENGUS,16.94716372,99.68919835
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,62,ALEWIFE,ALOSA PSEUDOHARENGUS,0.38,3
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,63,RAINBOW SMELT,OSMERUS MORDAX,9.93,289
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,300,LONGHORN SCULPIN,MYOXOCEPHALUS OCTODECEMSPINOSUS,0.5145,1.91
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,302,ARCTIC STAGHORN SCULPIN,GYMNOCANTHUS TRICUSPIS,0.055,2
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,304,MAILED SCULPIN,TRIGLOPS MURRAYI,0.176,20
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,320,SEA RAVEN,HEMITRIPTERUS AMERICANUS,0.057,1
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,340,ALLIGATORFISH,ASPIDOPHOROIDES MONOPTERYGIUS,0.744,400
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,512,"SEASNAIL,DUSKY",LIPARIS GIBBUS,0.024,25
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,623,DAUBED SHANNY,LUMPENUS MACULATUS,0.002,2
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,626,4-LINE SNAKE BLENNY,EUMESOGRAMMUS PRAECISUS,0.241,30
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,640,OCEAN POUT(COMMON),MACROZOARCES AMERICANUS,0.017,1
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,880,"HOOKEAR SCULPIN,ATL.",ARTEDIELLUS ATLANTICUS,0.001,1
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,1510,WHELK EGGS (NS),BUCCINIDAE EGGS,0.049,0
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,1821,SEA SQUIRTS,ASCIDIA SP.,0.007,0
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,2100,SHRIMPS,DECAPODA O.,6.34,0
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,2513,ATLANTIC ROCK CRAB,CANCER IRRORATUS,0.965,14
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,2521,HYAS COARCTATUS,HYAS COARCTATUS,0.02,34
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,2526,SNOW CRAB (QUEEN),CHIONOECETES OPILIO,0.014,9
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,2527,TOAD CRAB,HYAS ARANEUS,0.237,37
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,2550,AMERICAN LOBSTER,HOMARUS AMERICANUS,9.49,73
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,2560,PAGUROIDEA S.F.,PAGUROIDEA S.F.,0.193,8
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,3100,BRISTLE WORMS,POLYCHAETA C.,0.041,0
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,3200,SEA MOUSE,APHRODITA HASTATA,1.44,0
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,3701,GOLFINGIA SP.,GOLFINGIA SP.,0.002,0
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,4211,"WAVE WHELK,COMMON EDIBLE",BUCCINUM UNDATUM,0.205,0
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,4321,SEA SCALLOP,PLACOPECTEN MAGELLANICUS,0.498,5
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,4322,ICELAND SCALLOP,CHLAMYS ISLANDICA,0.07,1
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,4348,MOLLUSCA SHELLS EMPTY,MOLLUSCA (EMPTY),2.58,0
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,6110,ASTERIAS SP.,ASTERIAS SP.,0.009,0
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,6113,LEPTASTERIAS POLARIS,LEPTASTERIAS POLARIS,0.869,0
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,6119,BLOOD STAR,HENRICIA SANGUINOLENTA,0.097,0
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,6121,PURPLE SUNSTAR,SOLASTER ENDECA,8.32,0
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,6123,SPINY SUNSTAR,CROSSASTER PAPPOSUS,1.87,0
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,6125,PTERASTER MILITARIS,PTERASTER MILITARIS,0.12,0
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,6400,SEA URCHINS,STRONGYLOCENTROTUS SP.,0.17,0
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,6500,SAND DOLLARS,CLYPEASTEROIDA O.,1.03,0
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,6600,SEA CUCUMBER (UNIDENTIFIED),HOLOTHUROIDEA C.,3.31,0
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,6715,PSOLUS PHANTAPUS,PSOLUS PHANTAPUS,0.051,0
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,8300,SEA ANEMONE,ANTHOZOA C.,0.025,0
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,8611,POLYMASTIA MAMMILARIS,POLYMASTIA MAMMILARIS,0.009,0
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,8613,FIG SPONGE,SUBERITES FICUS,0.457,0
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,8621,EYED SPONGE,HALICLONA OCULATA,0.165,0
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,9200,STONES AND ROCKS,STONES AND ROCKS,2.36,0
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,9303,BROWN SEAWEEDS,PHAEOPHYCEAE C.,1.08,0
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,9304,RED SEAWEEDS,RHODOPHYCEAE,0.07,0
2018,9,19,20,49,46.9715,-64.36358333,Western IIA trawl,9630,ORGANIC DEBRIS,ORGANIC DEBRIS,0.195,0
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,10,COD(ATLANTIC),GADUS MORHUA,0.307458564,92.81767956
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,30,HALIBUT(ATLANTIC),HIPPOGLOSSUS HIPPOGLOSSUS,3.10359116,1.933701657
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,40,AMERICAN PLAICE,HIPPOGLOSSOIDES PLATESSOIDES,2.716850829,285.2209945
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,42,YELLOWTAIL FLOUNDER,LIMANDA FERRUGINEA,1.707265193,21.86049724
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,43,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,3.693370166,41.57458564
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,60,HERRING(ATLANTIC),CLUPEA HARENGUS,33.0461431,275.3845258
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,62,ALEWIFE,ALOSA PSEUDOHARENGUS,3.238950276,22.23756906
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,63,RAINBOW SMELT,OSMERUS MORDAX,6.555248619,246.5469613
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,114,FOURBEARD ROCKLING,ENCHELYOPUS CIMBRIUS,0.001933702,1.933701657
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,300,LONGHORN SCULPIN,MYOXOCEPHALUS OCTODECEMSPINOSUS,0.304104558,1.477348066
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,302,ARCTIC STAGHORN SCULPIN,GYMNOCANTHUS TRICUSPIS,0.039640884,37.70718232
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,314,SPATULATE SCULPIN,ICELUS SPATULA,0.006767956,5.801104972
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,340,ALLIGATORFISH,ASPIDOPHOROIDES MONOPTERYGIUS,0.084116022,52.20994475
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,512,"SEASNAIL,DUSKY",LIPARIS GIBBUS,0.19820442,11.60220994
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,616,FISH DOCTOR,GYMNELIS VIRIDIS,0.004834254,0.966850829
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,622,SNAKE BLENNY,LUMPENUS LUMPRETAEFORMIS,0.09378453,4.834254144
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,623,DAUBED SHANNY,LUMPENUS MACULATUS,0.010635359,6.767955801
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,632,STOUT EELBLENNY,LUMPENUS MEDIUS,0.117955801,23.20441989
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,2100,SHRIMPS,DECAPODA O.,1.450276243,0
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,2513,ATLANTIC ROCK CRAB,CANCER IRRORATUS,6.226519337,50.27624309
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,2521,HYAS COARCTATUS,HYAS COARCTATUS,0.001933702,2.900552486
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,2526,SNOW CRAB (QUEEN),CHIONOECETES OPILIO,0.021270718,8.701657459
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,2527,TOAD CRAB,HYAS ARANEUS,0.000966851,0.966850829
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,2550,AMERICAN LOBSTER,HOMARUS AMERICANUS,56.27071823,198.2044199
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,2560,PAGUROIDEA S.F.,PAGUROIDEA S.F.,0.035773481,0.966850829
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,2808,MAERA SP.,MAERA SP.,0,0
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,4227,NEW ENGLAND NEPTUNE,NEPTUNEA DECEMCOSTATA,0.073480663,0.966850829
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,4348,MOLLUSCA SHELLS EMPTY,MOLLUSCA (EMPTY),5.98480663,0
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,6113,LEPTASTERIAS POLARIS,LEPTASTERIAS POLARIS,0.001933702,0
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,6121,PURPLE SUNSTAR,SOLASTER ENDECA,0.192403315,0
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,6500,SAND DOLLARS,CLYPEASTEROIDA O.,0.637154696,0
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,8500,JELLYFISHES,SCYPHOZOA C.,5.598066298,0
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,8611,POLYMASTIA MAMMILARIS,POLYMASTIA MAMMILARIS,0.001933702,0
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,8621,EYED SPONGE,HALICLONA OCULATA,0.008701657,0
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,9200,STONES AND ROCKS,STONES AND ROCKS,0.025138122,0
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,9300,"SEAWEED,(ALGAE),KELP",THALLOPHYTA C.,0.986187845,0
2018,9,19,22,49,46.96741667,-64.45433333,Western IIA trawl,9630,ORGANIC DEBRIS,ORGANIC DEBRIS,0.075414365,0
2018,9,20,19,16,46.09341667,-63.48925,Western IIA trawl,10,COD(ATLANTIC),GADUS MORHUA,0.010208333,1.458333333
2018,9,20,19,16,46.09341667,-63.48925,Western IIA trawl,12,WHITE HAKE,UROPHYCIS TENUIS,0.016041667,1.458333333
2018,9,20,19,16,46.09341667,-63.48925,Western IIA trawl,40,AMERICAN PLAICE,HIPPOGLOSSOIDES PLATESSOIDES,0,0
2018,9,20,19,16,46.09341667,-63.48925,Western IIA trawl,43,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,3.864583333,113.75
2018,9,20,19,16,46.09341667,-63.48925,Western IIA trawl,60,HERRING(ATLANTIC),CLUPEA HARENGUS,23.36465586,2108.011174
2018,9,20,19,16,46.09341667,-63.48925,Western IIA trawl,62,ALEWIFE,ALOSA PSEUDOHARENGUS,6.125,80.20833333
2018,9,20,19,16,46.09341667,-63.48925,Western IIA trawl,63,RAINBOW SMELT,OSMERUS MORDAX,0.853125,172.0833333
2018,9,20,19,16,46.09341667,-63.48925,Western IIA trawl,70,MACKEREL(ATLANTIC),SCOMBER SCOMBRUS,14.21875,113.75
2018,9,20,19,16,46.09341667,-63.48925,Western IIA trawl,143,BRILL/WINDOWPANE,SCOPHTHALMUS AQUOSUS,2.479166667,32.08333333
2018,9,20,19,16,46.09341667,-63.48925,Western IIA trawl,626,4-LINE SNAKE BLENNY,EUMESOGRAMMUS PRAECISUS,0.013125,1.458333333
2018,9,20,19,16,46.09341667,-63.48925,Western IIA trawl,630,WRYMOUTH,CRYPTACANTHODES MACULATUS,0.037916667,1.458333333
2018,9,20,19,16,46.09341667,-63.48925,Western IIA trawl,770,ATLANTIC SILVERSIDE,MENIDIA MENIDIA,0.027708333,7.291666667
2018,9,20,19,16,46.09341667,-63.48925,Western IIA trawl,2100,SHRIMPS,DECAPODA O.,0.083125,0
2018,9,20,19,16,46.09341667,-63.48925,Western IIA trawl,2513,ATLANTIC ROCK CRAB,CANCER IRRORATUS,3.077083333,32.08333333
2018,9,20,19,16,46.09341667,-63.48925,Western IIA trawl,2550,AMERICAN LOBSTER,HOMARUS AMERICANUS,24.5,46.66666667
2018,9,20,19,16,46.09341667,-63.48925,Western IIA trawl,4348,MOLLUSCA SHELLS EMPTY,MOLLUSCA (EMPTY),0.051041667,0
2018,9,20,19,16,46.09341667,-63.48925,Western IIA trawl,6100,ASTEROIDEA S.C.,ASTEROIDEA S.C.,0.109375,0
2018,9,20,19,16,46.09341667,-63.48925,Western IIA trawl,6121,PURPLE SUNSTAR,SOLASTER ENDECA,0.609583333,0
2018,9,20,19,16,46.09341667,-63.48925,Western IIA trawl,8300,SEA ANEMONE,ANTHOZOA C.,0.422916667,0
2018,9,20,19,16,46.09341667,-63.48925,Western IIA trawl,8600,SPONGES,PORIFERA P.,0.177916667,0
2018,9,20,19,16,46.09341667,-63.48925,Western IIA trawl,9303,BROWN SEAWEEDS,PHAEOPHYCEAE C.,0.176458333,0
2018,9,20,19,16,46.09341667,-63.48925,Western IIA trawl,9304,RED SEAWEEDS,RHODOPHYCEAE,0.002916667,0
2018,9,20,21,45,45.9535,-63.38358333,Western IIA trawl,10,COD(ATLANTIC),GADUS MORHUA,0.016,3
2018,9,20,21,45,45.9535,-63.38358333,Western IIA trawl,12,WHITE HAKE,UROPHYCIS TENUIS,0.227,2
