year__année,month__mois,day__jour,tow__trait,longitude,latitude,start__départ,comment__commentaire,snow_crab_males__mâles_de_crabe_des_neiges,snow_crab_females__femelles_de_crabe_des_neiges,Atlantic_cod__morue_franche,American_plaice__plie_américaine,Yellowtail_flounder__limande_à_queue_jaune,winter_flounder__plie_rouge,thorny_skate__raie_épineuse,smooth_skate__raie_lisse,longhorn_sculpin__chaboisseau_à_dix_huit_épines,sea_potato__patate_de_mer,Hyas_coarctatus__crabe_lyre
2020,7,19,GP187F,-62.63564583,48.44585083,20:11:09,Force a cause de vase ~ 2.1 kts,0,0,0,0,0,0,2,0,0,0,0
2020,7,20,GP153F,-62.9684,48.2097275,12:28:35,Stable ~ 2.2 kts,40,58,0,40,0,0,0,0,0,0,5
2020,7,20,GP165A1,-62.914695,48.31736083,11:01:08,Force ~ 2.1 kts,24,11,2,28,0,0,1,0,2,0,0
2020,7,20,GP169F,-62.84798417,48.17887333,13:40:46,Stable ~ 2.2 kts,48,41,0,48,0,0,0,0,0,0,1
2020,7,20,GP180F,-62.685425,48.1883575,14:56:27,Stable ~ 2.1 kts,12,32,0,54,0,0,7,0,0,0,2
2020,7,20,GP181F,-62.67514583,48.30832833,7:54:48,Force ~ 2.1 kts,11,5,1,10,0,0,1,0,0,1,0
2020,7,20,GP185F,-62.663935,48.1440275,15:50:58,Stable ~ 2.2 kts,51,9,0,100,0,0,4,0,0,0,0
2020,7,20,GP201F,-62.54056917,48.17339833,16:48:05,Stable ~ 2.2 kts,27,14,0,29,0,0,0,0,0,0,4
2020,7,20,GP203F,-62.44044833,48.35984917,5:42:14,Force a cause de vase ~ 2.2 kts,2,1,1,27,0,0,21,7,0,0,0
2020,7,20,GP207F,-62.29473833,48.14890333,18:18:56,Stable ~ 2.2 kts,34,35,0,59,0,0,0,0,0,0,1
2020,7,20,GP227F,-62.21043417,48.18139583,19:03:08,Stable ~ 2.2 kts,18,2,0,27,0,0,2,0,0,0,1
2020,7,20,GP230F,-62.18203333,48.13862333,19:52:13,Stable ~ 2.2 kts,26,9,0,29,0,0,0,0,0,0,5
2020,7,21,GP200F,-62.50310583,48.06507417,6:29:11,Stable ~ 2.1 kts,25,10,0,42,10,0,0,0,1,0,1
2020,7,21,GP217F,-62.37672833,48.07812167,5:20:56,Stable ~ 2.1 kts,49,39,0,63,0,0,0,0,0,0,2
2020,7,21,GP218F,-62.36754083,48.0335775,7:23:43,Stable ~ 2.1 kts,77,142,0,31,0,0,0,0,0,0,15
2020,7,21,GP236F,-62.2583225,47.96314917,8:18:37,Accroche et force ~ 2.2 kts,35,72,0,29,0,0,0,0,0,0,3
2020,7,21,GP243F,-62.00813083,48.0116075,9:43:58,Stable ~ 2.2 kts,12,11,1,0,0,0,0,0,0,86,43
2020,7,21,GP249A1,-62.05915833,48.12800667,11:56:40,Accroche et force ~ 2.2 kts,5,0,4,4,0,0,0,0,0,58,2
2020,7,21,GP257F,-61.91295333,47.98564083,14:08:47,Stable ~ 2.1 kts,44,148,0,33,0,0,0,0,0,0,0
2020,7,21,GP261F,-61.89106417,48.04529,13:12:25,Stable ~ 2.1 kts,17,88,0,32,0,0,0,0,0,0,0
2020,7,21,GP278F,-61.67208,47.95013083,15:32:58,Stable ~ 2.1 kts,51,0,2,1,0,0,0,0,0,43,35
2020,7,21,GP287F,-61.45877417,47.98632167,17:36:57,Stable ~ 2.2 kts,3,0,0,0,0,0,0,0,0,53,22
2020,7,21,GP290F,-61.46169083,48.0385325,16:57:06,Stable ~ 2.1 kts,14,23,3,13,0,0,0,0,0,0,74
2020,7,21,GP300A1,-61.30265583,47.90209167,19:54:39,Accroche et force ~ 2.2 kts,0,1,1,0,0,0,0,0,0,0,5
2020,7,21,GP303F,-61.37830417,47.95467083,18:14:17,Accrochages ~ 2.1 kts,25,0,0,2,0,0,0,0,0,34,19
2020,7,22,GP188F,-62.6313975,47.25370917,20:09:29,Stable ~ 2.2 kts,112,407,4,324,1,0,0,0,0,0,2
2020,7,22,GP194F,-62.58047167,47.48972833,14:26:23,Stable ~ 2.2 kts,98,176,2,128,4,0,0,0,0,0,23
2020,7,22,GP196F,-62.56907333,47.276665,19:15:34,Stable ~ 2.1 kts,94,190,3,139,2,0,0,0,0,0,1
2020,7,22,GP199F,-62.51357167,47.4288525,15:34:23,Stable ~ 2.1 kts,210,292,1,178,2,0,0,0,0,0,11
2020,7,22,GP205F,-62.46583417,47.59933583,10:39:50,Stable ~ 2.1 kts,82,122,3,151,1,0,0,0,0,0,1
2020,7,22,GP211F,-62.39372,47.5071325,13:01:24,Stable ~ 2.1 kts,74,76,1,59,1,0,0,0,0,0,7
2020,7,22,GP212F,-62.44951083,47.31685917,18:07:24,Stable ~ 2.1 kts,55,123,2,140,12,0,0,0,0,0,3
2020,7,22,GP213F,-62.3876625,47.63018333,9:45:40,Accrochages ~ 2.1 kts,72,22,0,36,0,0,0,0,0,0,0
2020,7,22,GP219F,-62.36424833,47.3822725,17:01:44,Force ~ 2.2 kts,56,29,1,28,1,0,0,0,0,0,3
2020,7,22,GP222F,-62.27375833,47.55714083,11:50:55,Stable ~ 2.2 kts,55,77,2,47,4,0,0,0,0,0,1
2020,7,22,GP224F,-62.2157275,47.65038,8:26:17,Stable ~ 2.1 kts,61,17,0,29,1,0,0,0,0,0,0
2020,7,22,GP239F,-61.985005,47.67357,6:47:15,Stable ~ 2.1 kts,73,5,24,37,31,0,0,0,0,0,9
2020,7,22,GP242F,-61.96266667,47.70640583,6:04:48,Stable ~ 2.2 kts,39,8,25,4,0,0,0,0,0,0,11
2020,7,22,GP253F,-61.9403425,47.69896417,5:21:27,Stable ~ 2.2 kts,48,2,30,9,0,0,0,0,0,0,21
2020,7,23,GP234F,-62.23947917,46.58447583,5:34:39,Stable ~ 2.1 kts,80,3,48,42,0,0,0,0,6,0,9
2020,7,23,GP240F,-61.96112917,46.62104833,7:03:49,Stable ~ 2.1 kts,45,0,19,52,0,0,0,0,0,64,23
2020,7,23,GP265F,-61.84030667,46.59480083,7:51:28,Stable ~ 2.1 kts,50,0,28,19,0,0,0,0,0,252,28
2020,7,28,GP189F,-62.67846667,46.57961417,20:26:43,Accroche et force ~ 2.1 kts,1,0,47,2,2,0,0,0,0,0,0
2020,7,28,GP192F,-62.53596083,46.614625,18:38:06,Accroche et force ~ 2.1 kts,25,0,66,42,10,0,0,0,0,0,16
2020,7,28,GP197F,-62.57498667,46.66236417,19:26:00,Stable ~ 2.1 kts,69,0,49,90,28,0,0,0,0,0,17
2020,7,28,GP214F,-62.37303083,46.63910333,17:33:51,Stable ~ 2.1 kts,59,29,4,176,42,0,0,0,0,0,0
2020,7,28,GP220F,-62.29665583,46.73507417,16:18:33,Force ~ 2.1 kts,112,25,8,121,7,0,0,0,0,14,9
2020,7,28,GP226F,-62.20872583,46.70695,14:53:06,Accroche et force ~ 2.2 kts,25,1,5,86,0,0,0,0,0,57,8
2020,7,28,GP233F,-62.21157333,46.811785,13:36:41,Force ~ 2.1 kts,121,123,43,254,0,0,0,0,0,0,3
2020,7,28,GP245F,-61.98769833,46.7889225,11:33:35,Accroche et force ~ 2.2 kts,33,62,16,97,0,0,0,0,0,41,5
2020,7,28,GP248F,-61.97409167,46.73333333,8:43:24,Accroche et force ~ 2.2 kts,190,197,28,523,0,0,0,0,0,73,6
2020,7,28,GP259F,-61.88565583,46.68255167,7:42:11,Stable ~ 2.2 kts,17,1,41,10,2,0,0,0,0,46,24
2020,7,28,GP263F,-61.86398667,46.7728,10:25:53,Stable ~ 2.2 kts,54,88,67,231,0,0,0,0,0,83,14
2020,7,28,GP268F,-61.77092083,46.67975167,6:38:56,Stable ~ 2.2 kts,87,48,49,37,0,0,0,0,0,102,28
2020,7,28,GP274F,-61.70494,46.6129325,5:31:38,Stable ~ 2.1 kts,92,28,0,59,2,0,0,0,0,29,58
2020,7,29,GP133F,-63.16502667,46.620375,8:50:43,Stable ~ 2.1 kts,85,3,5,73,71,0,0,0,0,0,3
2020,7,29,GP141F,-63.1164825,46.6753975,9:43:08,Stable ~ 2.1 kts,75,3,9,172,20,0,0,0,0,0,3
2020,7,29,GP154F,-63.06546333,46.6018025,8:01:58,Stable ~ 2.1 kts,65,61,11,128,13,0,0,0,1,0,10
2020,7,29,GP159F,-62.83539417,46.83412,12:49:39,Stable ~ 2.1 kts,231,77,11,124,8,0,0,0,0,0,5
2020,7,29,GP162F,-62.84478833,46.60601417,6:45:14,Stable ~ 2.1 kts,153,5,5,147,19,0,0,0,0,0,7
2020,7,29,GP170F,-62.875895,46.70551,11:21:00,Stable ~ 2.1 kts,79,49,44,206,55,0,0,0,0,0,1
2020,7,29,GP174F,-62.78603917,46.6655075,5:37:40,Accroche et force ~ 2.2 kts,20,0,26,53,22,0,0,0,0,0,6
2020,7,29,GP184F,-62.6899925,46.81982917,14:00:54,Stable ~ 2.1 kts,155,31,4,247,9,0,0,0,0,0,7
2020,7,29,GP202A2,-62.49651917,46.8011125,18:15:00,Accrochages ~ 2.1 kts,124,66,2,258,1,0,0,0,0,0,15
2020,7,29,GP206F,-62.437825,46.88153667,19:25:06,Stable ~ 2.2 kts,244,204,1,464,1,0,0,0,0,3,9
2020,7,29,GP215F,-62.33560917,46.94370667,20:35:15,Accrochages ~ 2.1 kts,191,12,8,152,0,0,0,0,0,6,11
2020,7,30,GP094F,-63.49955833,46.78530333,18:17:33,Stable ~ 2.1 kts,61,1,44,41,76,0,0,0,0,0,3
2020,7,30,GP099F,-63.416525,46.79177083,17:22:32,Stable ~ 2.1 kts,55,1,10,61,57,0,0,0,0,0,9
2020,7,30,GP123F,-63.28519833,46.82898333,12:54:41,Accrochages ~ 2.1 kts,80,50,16,90,34,0,0,0,0,0,5
2020,7,30,GP128A1,-63.21380917,46.74714083,14:43:05,Force ~ 2.2 kts,28,0,38,25,13,0,0,0,0,0,12
2020,7,30,GP147F,-63.022335,46.88258083,11:22:49,Accroche et force ~ 2.1 kts,85,93,3,363,0,0,0,0,0,0,19
2020,7,30,GP149F,-63.01441833,46.92391667,10:28:46,Stable ~ 2.1 kts,127,193,2,723,0,0,0,0,0,0,2
2020,7,30,GP158F,-62.91949083,46.94184333,9:27:17,Stable ~ 2.1 kts,90,268,8,322,11,0,0,0,0,0,6
2020,7,30,GP176F,-62.7721575,46.989385,8:03:49,Stable ~ 2.1 kts,185,322,3,536,5,0,0,0,0,0,0
2020,7,30,GP179F,-62.68767917,47.01311167,6:51:35,Stable ~ 2.2 kts,79,388,1,409,0,0,0,0,0,0,2
2020,7,30,GP198F,-62.58519833,46.96649667,5:40:20,Force ~ 2.1 kts,47,69,2,107,0,0,0,0,0,0,11
2020,7,31,GP061F,-63.76429,47.1947225,19:42:08,Stable ~ 2.2 kts,240,109,20,191,13,0,0,0,0,0,29
2020,7,31,GP068F,-63.70253917,47.0929525,17:10:15,Stable ~ 2.2 kts,81,56,56,173,36,0,0,0,0,0,11
2020,7,31,GP076F,-63.64283833,47.23564667,18:34:00,Stable ~ 2.1 kts,148,213,5,118,3,0,0,0,0,0,0
2020,7,31,GP077A1,-63.6560225,46.89670167,5:49:39,Stable ~ 2.1 kts,25,4,513,3,71,0,0,0,0,0,1
2020,7,31,GP080A2,-63.48084,47.18740667,15:14:23,Accroche et force ~ 2.2 kts,5,2,4,18,7,0,0,0,0,1,0
2020,7,31,GP084F,-63.58446833,46.92348833,6:42:23,Stable ~ 2.1 kts,99,29,3,140,43,0,0,0,0,0,0
2020,7,31,GP088F,-63.55818833,47.10704583,16:10:41,Accroche et force ~ 2.1 kts,40,28,36,123,6,0,0,0,0,0,6
2020,7,31,GP106F,-63.32089167,47.08130583,11:21:04,Stable ~ 2.1 kts,121,111,15,266,32,0,0,0,0,0,4
2020,7,31,GP113F,-63.3206925,46.91119167,8:16:36,Stable ~ 2.1 kts,100,130,18,204,22,0,0,0,0,0,7
2020,7,31,GP125F,-63.2880625,47.00869583,10:28:34,Accroche et force ~ 2.1 kts,101,79,32,273,2,0,0,0,0,0,8
2020,7,31,GP127F,-63.20001667,46.95764083,9:22:26,Stable ~ 2.1 kts,202,84,11,302,66,0,0,0,0,0,12
2020,8,1,GP024F,-64.24642,47.18945917,10:01:21,Stable ~ 2.1 kts,39,14,1,16,4,0,0,0,0,0,2
2020,8,1,GP026F,-64.18844333,47.08826083,8:46:15,Accrochages ~ 2.1 kts,8,6,7,14,66,0,0,0,0,0,2
2020,8,1,GP036F,-64.09843417,47.22769167,11:17:44,Stable ~ 2.1 kts,6,3,1,6,12,0,0,0,0,0,6
2020,8,1,GP046F,-63.94974417,47.33456083,12:51:22,Stable ~ 2.1 kts,50,15,4,31,87,0,0,0,0,0,8
2020,8,1,GP048F,-63.8326925,47.44501167,20:13:39,Stable ~ 2.2 kts,205,263,8,102,0,0,0,0,0,0,2
2020,8,1,GP049A1,-63.84720667,47.14437417,6:27:06,Accroche et force ~ 2.2 kts,8,0,2,5,16,0,0,0,0,0,6
2020,8,1,GP066A1,-63.78652667,47.47042417,19:22:25,Force a cause de vase ~ 2.1 kts,287,173,2,202,0,0,0,0,0,0,12
2020,8,1,GP067F,-63.80429167,47.36797917,14:09:06,Stable ~ 2.2 kts,110,104,1,29,1,0,0,0,0,12,3
2020,8,1,GP091A1,-63.59890333,47.4787225,16:52:11,Force a cause de vase ~ 2.2 kts,217,150,0,52,0,0,0,0,0,0,0
2020,8,2,GP016F,-64.4408825,47.30059667,10:30:14,Stable ~ 2.2 kts,75,15,0,59,115,0,0,0,0,0,0
2020,8,2,GP018F,-64.39439667,47.50003917,13:27:42,Stable ~ 2.2 kts,96,60,2,60,58,0,0,0,0,0,0
2020,8,2,GP019F,-64.34653333,47.43353833,12:35:33,Force a cause de vase ~ 2.2 kts,55,16,1,45,0,0,0,0,0,0,0
2020,8,2,GP022F,-64.15952333,47.65752833,16:36:42,Force a cause de vase ~ 2.2 kts,10,79,4,66,0,0,0,0,0,0,0
2020,8,2,GP023F,-64.286635,47.35605,11:41:15,Force a cause de vase ~ 2.2 kts,33,45,1,46,1,0,0,0,0,0,0
2020,8,2,GP025F,-64.19037167,47.31241667,8:55:58,Stable ~ 2.2 kts,39,46,3,8,1,0,0,0,1,0,2
2020,8,2,GP028F,-64.1818275,47.54167667,14:50:27,Force a cause de vase ~ 2.1 kts,50,33,1,43,0,0,0,0,0,0,0
2020,8,2,GP030F,-64.15721417,47.69652333,17:17:16,Force a cause de vase ~ 2.2 kts,25,66,1,112,0,0,0,0,0,0,0
2020,8,2,GP032F,-64.13361083,47.550265,15:30:02,Force a cause de vase ~ 2.2 kts,18,114,0,59,0,0,0,0,0,0,0
2020,8,2,GP040F,-64.09559917,47.6797025,17:57:00,Force a cause de vase ~ 2.2 kts,23,35,4,183,0,0,0,0,0,0,0
2020,8,2,GP041F,-64.01781083,47.8231225,19:49:36,Force a cause de vase ~ 2.1 kts,179,419,66,183,0,0,0,0,0,0,78
2020,8,2,GP042F,-64.00775583,47.76086833,19:02:17,Force a cause de vase ~ 2.2 kts,43,4,3,129,0,0,0,0,0,0,0
2020,8,2,GP044F,-64.08797583,47.41143583,7:19:07,Accroche et force ~ 2.2 kts,9,0,1,11,1,0,0,0,0,0,3
2020,8,2,GP050F,-63.89971167,47.48666083,5:40:32,Stable ~ 2.1 kts,449,240,2,178,0,0,0,0,0,0,1
2020,8,3,GP001F,-65.62763167,47.97511417,15:32:37,Force a cause du gravier,187,54,2,14,0,0,0,0,0,0,10
2020,8,3,GP002F,-65.54058167,47.78562,18:44:19,Force a cause de vase ~ 2.2 kts,1,0,0,8,0,0,0,0,0,0,0
2020,8,3,GP003F,-65.48898917,47.9139475,16:49:33,Stable ~ 2.2 kts,84,41,3,24,0,0,0,0,0,0,4
2020,8,3,GP004F,-65.4786175,47.86207,17:38:59,Force a cause de vase ~ 2.2 kts,39,5,0,28,0,0,0,0,0,0,0
2020,8,3,GP005F,-65.34597583,47.9557075,13:37:37,Stable ~ 2.1 kts,182,131,0,37,0,0,0,0,0,0,0
2020,8,3,GP006F,-65.20720333,47.89547917,20:42:06,Force a cause de vase ~ 2.2 kts,16,78,3,38,0,0,0,0,0,0,0
2020,8,3,GP007F,-65.1870075,47.92856083,12:23:37,Force a cause de vase ~ 2.2 kts,23,94,1,39,0,0,0,0,0,0,0
2020,8,3,GP010F,-64.98892,48.04227667,9:42:15,Force a cause de vase ~ 2.2 kts,152,236,67,122,0,0,0,0,0,0,43
2020,8,3,GP011F,-65.014025,47.95075333,11:00:03,Force a cause de vase ~ 2.1 kts,45,24,13,67,0,0,0,0,0,0,0
2020,8,3,GP012F,-64.7728025,48.06524333,8:01:12,Force a cause de vase ~ 2.2 kts,36,7,1,31,0,0,0,0,0,0,0
2020,8,3,GP015F,-64.46704333,48.1173175,5:48:24,Accrochages ~ 2.1 kts,38,35,0,7,0,0,0,0,0,2,6
2020,8,4,GP008F,-65.13703833,47.89596833,6:04:39,Force a cause de vase ~ 2.2 kts,63,3,1,41,0,0,0,0,0,0,0
2020,8,4,GP009F,-64.987165,47.88679917,7:03:05,Variable 2 a 2.4 noeuds,6,4,11,22,0,0,0,0,0,0,2
2020,8,8,GP013A1,-64.6184225,48.18868167,7:13:46,Force a cause de vase ~ 2.2 kts,18,6,4,15,0,0,0,0,0,0,0
2020,8,8,GP014F,-64.363175,48.34434167,11:19:58,Force a cause de vase ~ 2.2 kts,22,285,24,99,0,0,0,0,0,0,0
2020,8,8,GP017F,-64.42245167,48.19691333,8:25:14,Force a cause de vase ~ 2.1 kts,57,66,22,64,0,0,0,0,0,0,0
2020,8,8,GP020F,-64.3376925,48.27062667,10:21:22,Force a cause de vase ~ 2.2 kts,31,11,11,38,0,0,0,0,0,0,0
2020,8,8,GP021F,-64.30667417,48.25156667,9:28:09,Force a cause de vase ~ 2.2 kts,37,31,9,64,0,0,0,0,0,0,0
2020,8,8,GP027F,-64.1782325,48.53775,14:51:09,Force a cause de vase ~ 2.2 kts,151,71,0,8,0,0,0,0,0,0,0
2020,8,8,GP033F,-64.12628167,48.53917583,15:46:46,Force a cause de vase ~ 2.2 kts,122,25,0,6,0,0,0,0,0,0,0
2020,8,8,GP034F,-64.11752583,48.45222,13:30:42,Accroche et force ~ 2.2 kts,7,17,3,10,0,0,0,0,0,7,1
2020,8,8,GP035F,-64.06401583,48.75494417,20:03:48,Force ~ 2.2 kts,20,10,4,25,0,0,0,0,0,68,64
2020,8,8,GP038F,-64.01006333,48.60443833,18:07:35,Force ~ 2.2 kts,214,105,62,87,0,0,0,0,0,6,3
2020,8,8,GP057F,-63.9911725,48.55700917,17:03:35,Force ~ 2.2 kts,25,3,32,12,0,0,0,0,0,17,62
2020,8,9,GP054F,-63.95702917,48.73136333,5:59:07,Force ~ 2.1 kts,19,10,519,89,0,0,71,0,0,0,0
2020,8,9,GP056F,-63.84689,48.61974417,8:10:21,Stable ~ 2.2 kts,31,33,26,78,0,0,21,2,0,0,1
2020,8,9,GP064F,-63.82442,48.6614525,7:06:00,Force ~ 2.2 kts,51,37,192,55,0,0,24,0,0,0,0
2020,8,9,GP074F,-63.7944775,48.6052925,9:10:56,Accroche et force ~ 2.2 kts,9,2,39,12,0,0,1,0,0,0,0
2020,8,9,GP078F,-63.50917083,48.64275333,12:04:12,Force a cause de vase ~ 2.2 kts,1,0,21,46,0,0,13,4,0,0,0
2020,8,9,GP083F,-63.61702667,48.5496025,10:28:58,Accroche et force ~ 2.2 kts,7,8,8,6,0,0,0,0,0,0,2
2020,8,9,GP089F,-63.52112833,48.31355917,19:45:39,Stable ~ 2.2 kts,140,53,73,121,0,0,9,0,0,0,0
2020,8,9,GP096F,-63.42075917,48.5744025,14:24:33,Accroche et force ~ 2.2 kts,19,9,18,9,0,0,11,4,0,0,3
2020,8,9,GP103A1,-63.36395167,48.37977917,18:36:43,Stable ~ 2.2 kts,81,65,359,84,0,0,7,0,0,0,2
2020,8,9,GP107F,-63.47804333,48.63322167,13:13:46,Accroche et force ~ 2.2 kts,0,0,22,49,0,0,8,0,0,0,0
2020,8,9,GP112F,-63.4082175,48.43848833,15:52:16,Stable ~ 2.2 kts,35,30,106,181,0,0,24,0,0,0,0
2020,8,10,GP029F,-64.016415,48.2686475,14:23:35,Force ~ 2.2 kts,67,23,16,63,0,0,0,0,0,35,9
2020,8,10,GP037F,-64.06702583,48.23125833,15:08:00,Stable ~ 2.2 kts,127,83,12,124,0,0,1,0,0,0,0
2020,8,10,GP055A1,-63.91338833,48.17632417,17:04:16,Force ~ 2.2 kts,40,13,58,133,0,0,0,0,0,18,6
2020,8,10,GP058F,-63.84628417,48.34088167,13:01:49,Force a cause de vase ~ 2.2 kts,77,64,29,67,0,0,0,0,0,0,0
2020,8,10,GP059F,-63.88947667,48.41148167,12:10:33,Stable ~ 2.2 kts,25,72,87,82,0,0,0,0,0,0,2
2020,8,10,GP065F,-63.74426083,48.45239083,11:02:11,Force a cause de vase ~ 2.2 kts,119,107,23,168,0,0,6,0,0,0,1
2020,8,10,GP071F,-63.82453583,48.17439167,17:55:41,Accroche et force ~ 2.2 kts,69,35,54,114,0,0,0,0,0,0,8
2020,8,10,GP073A1,-63.7541525,48.3194475,9:26:27,Accroche et force ~ 2.1 kts,72,67,129,118,0,0,0,0,0,0,4
2020,8,10,GP086A1,-63.61523667,48.40644417,7:03:04,Accroche et force ~ 2.2 kts,98,60,29,179,0,0,6,0,0,0,1
2020,8,11,GP031A1,-64.251895,47.820375,14:10:44,Accroche et force ~ 2.2 kts,0,0,14,4,20,0,0,0,0,0,0
2020,8,11,GP039F,-64.05821333,47.9400225,11:36:10,Stable ~ 2.2 kts,105,55,21,196,0,0,0,0,0,0,1
2020,8,11,GP045F,-63.96788,47.938165,16:18:23,Force a cause de vase ~ 2.1 kts,26,38,12,163,0,0,0,0,0,0,2
2020,8,11,GP053F,-63.9389775,48.03472833,10:03:10,Force a cause de vase ~ 2.2 kts,210,180,22,189,0,0,0,0,0,0,2
2020,8,11,GP060F,-63.6768625,48.05774,19:08:13,Force a cause de vase ~ 2.2 kts,124,121,5,141,0,0,0,0,0,0,2
2020,8,11,GP062F,-63.77021583,47.99153417,17:49:01,Force a cause de vase ~ 2.2 kts,168,160,88,347,0,0,0,0,0,0,2
2020,8,12,GP069F,-63.708975,47.90522,19:50:29,Stable ~ 2.2 kts,76,58,43,762,0,0,0,0,0,0,0
2020,8,12,GP075F,-63.50637667,48.198715,7:58:43,Stable ~ 2.2 kts,107,159,61,274,0,0,3,0,0,0,8
2020,8,12,GP082A1,-63.53622083,48.14787417,6:03:19,Stable ~ 2.2 kts,340,404,45,93,0,0,0,0,0,0,13
2020,8,12,GP087F,-63.53067917,47.98135333,15:46:22,Stable ~ 2.2 kts,88,149,102,237,0,0,0,0,0,0,0
2020,8,12,GP092A1,-63.54052583,47.83091167,18:26:05,Stable ~ 2.2 kts,161,133,59,176,0,0,0,0,0,0,0
2020,8,12,GP100F,-63.41568833,47.97693417,14:40:43,Stable ~ 2.2 kts,20,31,26,163,0,0,0,0,1,10,4
2020,8,12,GP101F,-63.39941167,48.13629167,9:15:09,Stable ~ 2.2 kts,28,15,3,194,0,0,0,0,0,5,4
2020,8,12,GP114F,-63.311325,48.21313917,10:15:41,Stable ~ 2.2 kts,275,297,71,631,0,0,0,0,0,7,0
2020,8,12,GP118F,-63.26262167,48.07285667,13:04:44,Stable ~ 2.2 kts,65,50,56,719,0,0,0,0,0,1,0
2020,8,12,GP126F,-63.20672,48.15135917,11:54:57,Stable ~ 2.2 kts,48,31,28,251,0,0,0,0,0,0,0
2020,8,13,GP047A1,-63.9028575,47.60796333,9:02:39,Accroche et force ~ 2.2 kts,38,18,10,37,9,0,0,0,0,0,10
2020,8,13,GP051F,-63.8739425,47.8199425,5:56:47,Force a cause de vase ~ 2.2 kts,34,19,8,123,0,0,0,0,0,0,0
2020,8,13,GP052F,-63.87842,47.75658583,6:52:25,Force a cause de vase ~ 2.2 kts,74,145,4,188,0,0,0,0,0,0,0
2020,8,13,GP063F,-63.66989583,47.7269175,14:13:53,Stable ~ 2.1 kts,105,165,8,313,0,0,0,0,0,0,1
2020,8,13,GP070A1,-63.74408917,47.58338167,11:45:54,Stable ~ 2.2 kts,96,74,23,289,11,0,0,0,0,0,11
2020,8,13,GP093F,-63.61378667,47.64444583,13:01:13,Accrochages ~ 2.1 kts,74,37,11,134,0,0,0,0,0,8,26
2020,8,13,GP095F,-63.49595,47.77423583,15:33:49,Stable ~ 2.1 kts,130,139,57,406,1,0,0,0,0,0,0
2020,8,13,GP110F,-63.34141417,47.83455917,18:01:28,Stable ~ 2.1 kts,63,112,54,474,0,0,0,0,0,2,1
2020,8,13,GP111F,-63.32160833,47.80411,16:59:27,Stable ~ 2.1 kts,76,171,43,633,0,0,0,0,0,0,0
2020,8,13,GP129F,-63.18804333,47.926155,19:16:04,Stable ~ 2.1 kts,68,47,66,187,0,0,0,0,0,0,20
2020,8,14,GP136F,-63.12944833,47.88462083,19:54:27,Stable ~ 2.1 kts,184,151,82,204,0,0,0,0,0,0,6
2020,8,14,GP143F,-63.09362333,48.04835,17:57:49,Stable ~ 2.2 kts,8,0,60,21,0,0,0,0,4,0,5
2020,8,14,GP144F,-63.05748583,47.93727167,19:02:31,Force ~ 2.2 kts,80,46,12,102,6,0,0,0,0,0,2
2020,8,14,GP157F,-62.91488167,48.07479,16:36:11,Stable ~ 2.2 kts,26,16,47,81,0,0,0,0,0,0,0
2020,8,14,GP172F,-62.8102075,48.03286667,15:34:05,Stable ~ 2.2 kts,79,53,2,166,0,0,0,0,0,0,0
2020,8,14,GP183F,-62.67402333,48.0262825,14:26:26,Stable ~ 2.2 kts,64,106,6,204,0,0,0,0,0,28,2
2020,8,14,GP193F,-62.58306583,47.91500417,13:00:34,Stable ~ 2.2 kts,35,14,2,58,3,0,1,0,0,0,0
2020,8,14,GP204F,-62.5056975,47.95326583,12:09:52,Stable ~ 2.2 kts,28,14,0,81,1,0,0,0,0,0,0
2020,8,14,GP209F,-62.431615,47.90778833,11:11:45,Stable ~ 2.2 kts,44,115,3,159,0,0,0,0,0,0,1
2020,8,14,GP223F,-62.1852,47.84010083,9:28:13,Stable ~ 2.1 kts,120,29,4,47,0,0,0,0,0,0,3
2020,8,14,GP247F,-61.98389333,47.8691025,8:02:21,Stable ~ 2.2 kts,65,5,1,31,0,0,0,0,0,0,9
2020,8,14,GP258F,-61.90781417,47.8674575,7:12:44,Stable ~ 2.2 kts,58,27,2,19,0,0,0,0,0,79,20
2020,8,14,GP281F,-61.742055,47.89816667,5:53:46,Stable ~ 2.1 kts,40,77,4,56,0,0,0,0,0,0,3
2020,8,15,GP079F,-63.48535833,47.36992333,17:09:12,Stable ~ 2.2 kts,53,112,6,108,0,0,0,0,0,0,0
2020,8,15,GP090F,-63.51594667,47.34205417,17:59:29,Stable ~ 2.2 kts,45,108,6,212,0,0,0,0,0,0,2
2020,8,15,GP097A1,-63.33595917,47.32731167,20:30:27,Stable ~ 2.2 kts,161,178,4,164,0,0,0,0,0,0,0
2020,8,15,GP102F,-63.39650333,47.62021167,12:23:44,Force a cause de vase ~ 2.2 kts,419,347,0,426,0,0,0,0,0,0,0
2020,8,15,GP104F,-63.40093333,47.44097833,15:45:19,Force a cause de vase ~ 2.2 kts,211,203,2,308,0,0,0,0,0,0,0
2020,8,15,GP108F,-63.35540333,47.56154083,14:18:00,Stable ~ 2.2 kts,57,136,21,296,0,0,0,0,0,9,55
2020,8,15,GP119F,-63.26542333,47.60892167,11:27:09,Force a cause de vase ~ 2.2 kts,116,43,4,261,0,0,0,0,0,0,0
2020,8,15,GP131F,-63.16731917,47.76597667,8:01:59,Stable ~ 2.1 kts,44,58,107,271,0,0,0,0,0,0,0
