year__annee,month__mois,day__jour,tow__trait,longitude,latitude,start__depart,comment__commentaire,snow_crab_males__males_de_crabe_des_neiges,snow_crab_females__females_de_crabe_des_neiges,Atlantic_cod__morue_franche,American_plaice__plie_americaine,Yellowtail_flounder__limande_a_queue_jaune,winter_flounder__plie_rouge,thorny_skate__raie_epineuset,smooth_skate__raie_lisse,longhorn_sculpin__chaboisseau_a_dix_huit_epines,sea_potato__patate_de_mer,Hyas_coarctatus
2020,7,21,GP236F,-62.2583,47.96315,,Accroche et force ~ 2.2 kts,35,72,0,29,0,0,0,0,0,0,3
2020,7,21,GP243F,-62.0081,48.01161,,Stable ~ 2.2 kts,12,11,1,0,0,0,0,0,0,86,43
2020,7,21,GP249A1,-62.0592,48.12801,,Accroche et force ~ 2.2 kts,5,0,4,4,0,0,0,0,0,58,2
2020,7,21,GP261F,-61.8911,48.04529,,Stable ~ 2.1 kts,17,88,0,32,0,0,0,0,0,0,0
2020,7,21,GP257F,-61.913,47.98564,,Stable ~ 2.1 kts,44,148,0,33,0,0,0,0,0,0,0
2020,7,21,GP278F,-61.6721,47.95013,,Stable ~ 2.1 kts,51,0,2,1,0,0,0,0,0,43,35
2020,7,21,GP290F,-61.4617,48.03853,,Stable ~ 2.1 kts,14,23,3,13,0,0,0,0,0,0,74
2020,7,21,GP287F,-61.4588,47.98632,,Stable ~ 2.2 kts,3,0,0,0,0,0,0,0,0,53,22
2020,7,21,GP303F,-61.3783,47.95467,,Accrochages ~ 2.1 kts,25,0,0,2,0,0,0,0,0,34,19
2020,7,21,GP300A1,-61.3027,47.90209,,Accroche et force ~ 2.2 kts,0,1,1,0,0,0,0,0,0,0,5
2020,7,22,GP253F,-61.9403,47.69896,,Stable ~ 2.2 kts,48,2,30,9,0,0,0,0,0,0,21
2020,7,22,GP242F,-61.9627,47.70641,,Stable ~ 2.2 kts,39,8,25,4,0,0,0,0,0,0,11
2020,7,22,GP239F,-61.985,47.67357,,Stable ~ 2.1 kts,73,5,24,37,31,0,0,0,0,0,9
2020,7,22,GP224F,-62.2157,47.65038,,Stable ~ 2.1 kts,61,17,0,29,1,0,0,0,0,0,0
2020,7,22,GP213F,-62.3877,47.63018,,Accrochages ~ 2.1 kts,72,22,0,36,0,0,0,0,0,0,0
2020,7,22,GP205F,-62.4658,47.59934,,Stable ~ 2.1 kts,82,122,3,151,1,0,0,0,0,0,1
2020,7,22,GP222F,-62.2738,47.55714,,Stable ~ 2.2 kts,55,77,2,47,4,0,0,0,0,0,1
2020,7,22,GP211F,-62.3937,47.50713,,Stable ~ 2.1 kts,74,76,1,59,1,0,0,0,0,0,7
2020,7,22,GP194F,-62.5805,47.48973,,Stable ~ 2.2 kts,98,176,2,128,4,0,0,0,0,0,23
2020,7,22,GP199F,-62.5136,47.42885,,Stable ~ 2.1 kts,210,292,1,178,2,0,0,0,0,0,11
2020,7,22,GP219F,-62.3642,47.38227,,Force ~ 2.2 kts,56,29,1,28,1,0,0,0,0,0,3
2020,7,22,GP212F,-62.4495,47.31686,,Stable ~ 2.1 kts,55,123,2,140,12,0,0,0,0,0,3
2020,7,22,GP196F,-62.5691,47.27666,,Stable ~ 2.1 kts,94,190,3,139,2,0,0,0,0,0,1
2020,7,22,GP188F,-62.6314,47.25371,,Stable ~ 2.2 kts,112,407,4,324,1,0,0,0,0,0,2
2020,7,23,GP234F,-62.2395,46.58448,,Stable ~ 2.1 kts,80,3,48,42,0,0,0,0,6,0,9
2020,7,23,GP240F,-61.9611,46.62105,,Stable ~ 2.1 kts,45,0,19,52,0,0,0,0,0,64,23
2020,7,23,GP265F,-61.8403,46.5948,,Stable ~ 2.1 kts,50,0,28,19,0,0,0,0,0,252,28
2020,7,28,GP274F,-61.7049,46.61293,,Stable ~ 2.1 kts,92,28,0,59,2,0,0,0,0,29,58
2020,7,28,GP268F,-61.7709,46.67975,,Stable ~ 2.2 kts,87,48,49,37,0,0,0,0,0,102,28
2020,7,28,GP259F,-61.8857,46.68255,,Stable ~ 2.2 kts,17,1,41,10,2,0,0,0,0,46,24
2020,7,28,GP248F,-61.9741,46.73333,,Accroche et force ~ 2.2 kts,190,197,28,523,0,0,0,0,0,73,6
2020,7,28,GP263F,-61.864,46.7728,,Stable ~ 2.2 kts,54,88,67,231,0,0,0,0,0,83,14
2020,7,28,GP245F,-61.9877,46.78892,,Accroche et force ~ 2.2 kts,33,62,16,97,0,0,0,0,0,41,5
2020,7,28,GP233F,-62.2116,46.81178,,Force ~ 2.1 kts,121,123,43,254,0,0,0,0,0,0,3
2020,7,28,GP226F,-62.2087,46.70695,,Accroche et force ~ 2.2 kts,25,1,5,86,0,0,0,0,0,57,8
2020,7,28,GP220F,-62.2967,46.73507,,Force ~ 2.1 kts,112,25,8,121,7,0,0,0,0,14,9
2020,7,28,GP214F,-62.373,46.6391,,Stable ~ 2.1 kts,59,29,4,176,42,0,0,0,0,0,0
2020,7,28,GP192F,-62.536,46.61463,,Accroche et force ~ 2.1 kts,25,0,66,42,10,0,0,0,0,0,16
2020,7,28,GP197F,-62.575,46.66236,,Stable ~ 2.1 kts,69,0,49,90,28,0,0,0,0,0,17
2020,7,28,GP189F,-62.6785,46.57961,,Accroche et force ~ 2.1 kts,1,0,47,2,2,0,0,0,0,0,0
2020,7,29,GP174F,-62.786,46.66551,,Accroche et force ~ 2.2 kts,20,0,26,53,22,0,0,0,0,0,6
2020,7,29,GP162F,-62.8448,46.60601,,Stable ~ 2.1 kts,153,5,5,147,19,0,0,0,0,0,7
2020,7,29,GP154F,-63.0655,46.6018,,Stable ~ 2.1 kts,65,61,11,128,13,0,0,0,1,0,10
2020,7,29,GP133F,-63.165,46.62038,,Stable ~ 2.1 kts,85,3,5,73,71,0,0,0,0,0,3
2020,7,29,GP141F,-63.1165,46.6754,,Stable ~ 2.1 kts,75,3,9,172,20,0,0,0,0,0,3
2020,7,29,GP170F,-62.8759,46.70551,,Stable ~ 2.1 kts,79,49,44,206,55,0,0,0,0,0,1
2020,7,29,GP159F,-62.8354,46.83412,,Stable ~ 2.1 kts,231,77,11,124,8,0,0,0,0,0,5
2020,7,29,GP184F,-62.69,46.81983,,Stable ~ 2.1 kts,155,31,4,247,9,0,0,0,0,0,7
2020,7,29,GP202A2,-62.4965,46.80111,,Accrochages ~ 2.1 kts,124,66,2,258,1,0,0,0,0,0,15
2020,7,29,GP206F,-62.4378,46.88154,,Stable ~ 2.2 kts,244,204,1,464,1,0,0,0,0,3,9
2020,7,29,GP215F,-62.3356,46.94371,,Accrochages ~ 2.1 kts,191,12,8,152,0,0,0,0,0,6,11
2020,7,30,GP198F,-62.5852,46.9665,,Force ~ 2.1 kts,47,69,2,107,0,0,0,0,0,0,11
2020,7,30,GP179F,-62.6877,47.01311,,Stable ~ 2.2 kts,79,388,1,409,0,0,0,0,0,0,2
2020,7,30,GP176F,-62.7722,46.98938,,Stable ~ 2.1 kts,185,322,3,536,5,0,0,0,0,0,0
2020,7,30,GP158F,-62.9195,46.94184,,Stable ~ 2.1 kts,90,268,8,322,11,0,0,0,0,0,6
2020,7,30,GP149F,-63.0144,46.92392,,Stable ~ 2.1 kts,127,193,2,723,0,0,0,0,0,0,2
2020,7,30,GP147F,-63.0223,46.88258,,Accroche et force ~ 2.1 kts,85,93,3,363,0,0,0,0,0,0,19
2020,7,30,GP123F,-63.2852,46.82898,,Accrochages ~ 2.1 kts,80,50,16,90,34,0,0,0,0,0,5
2020,7,30,GP128A1,-63.2138,46.74714,,Force ~ 2.2 kts,28,0,38,25,13,0,0,0,0,0,12
2020,7,30,GP099F,-63.4165,46.79177,,Stable ~ 2.1 kts,55,1,10,61,57,0,0,0,0,0,9
2020,7,30,GP094F,-63.4996,46.7853,,Stable ~ 2.1 kts,61,1,44,41,76,0,0,0,0,0,3
2020,7,31,GP077A1,-63.656,46.8967,,Stable ~ 2.1 kts,25,4,513,3,71,0,0,0,0,0,1
2020,7,31,GP084F,-63.5845,46.92349,,Stable ~ 2.1 kts,99,29,3,140,43,0,0,0,0,0,0
2020,7,31,GP113F,-63.3207,46.91119,,Stable ~ 2.1 kts,100,130,18,204,22,0,0,0,0,0,7
2020,7,31,GP127F,-63.2,46.95764,,Stable ~ 2.1 kts,202,84,11,302,66,0,0,0,0,0,12
2020,7,31,GP125F,-63.2881,47.0087,,Accroche et force ~ 2.1 kts,101,79,32,273,2,0,0,0,0,0,8
2020,7,31,GP106F,-63.3209,47.08131,,Stable ~ 2.1 kts,121,111,15,266,32,0,0,0,0,0,4
2020,7,31,GP080A2,-63.4808,47.18741,,Accroche et force ~ 2.2 kts,5,2,4,18,7,0,0,0,0,1,0
2020,7,31,GP088F,-63.5582,47.10705,,Accroche et force ~ 2.1 kts,40,28,36,123,6,0,0,0,0,0,6
2020,7,31,GP068F,-63.7025,47.09295,,Stable ~ 2.2 kts,81,56,56,173,36,0,0,0,0,0,11
2020,7,31,GP076F,-63.6428,47.23565,,Stable ~ 2.1 kts,148,213,5,118,3,0,0,0,0,0,0
2020,7,31,GP061F,-63.7643,47.19472,,Stable ~ 2.2 kts,240,109,20,191,13,0,0,0,0,0,29
2020,8,1,GP049A1,-63.8472,47.14437,,Accroche et force ~ 2.2 kts,8,0,2,5,16,0,0,0,0,0,6
2020,8,1,GP026F,-64.1884,47.08826,,Accrochages ~ 2.1 kts,8,6,7,14,66,0,0,0,0,0,2
2020,8,1,GP024F,-64.2464,47.18946,,Stable ~ 2.1 kts,39,14,1,16,4,0,0,0,0,0,2
2020,8,1,GP036F,-64.0984,47.22769,,Stable ~ 2.1 kts,6,3,1,6,12,0,0,0,0,0,6
2020,8,1,GP046F,-63.9497,47.33456,,Stable ~ 2.1 kts,50,15,4,31,87,0,0,0,0,0,8
2020,8,1,GP067F,-63.8043,47.36798,,Stable ~ 2.2 kts,110,104,1,29,1,0,0,0,0,12,3
2020,8,1,GP091A1,-63.5989,47.47872,,Force a cause de vase ~ 2.2 kts,217,150,0,52,0,0,0,0,0,0,0
2020,8,1,GP066A1,-63.7865,47.47042,,Force a cause de vase ~ 2.1 kts,287,173,2,202,0,0,0,0,0,0,12
2020,8,1,GP048F,-63.8327,47.44501,,Stable ~ 2.2 kts,205,263,8,102,0,0,0,0,0,0,2
2020,8,2,GP050F,-63.8997,47.48666,,Stable ~ 2.1 kts,449,240,2,178,0,0,0,0,0,0,1
2020,8,2,GP044F,-64.088,47.41144,,Accroche et force ~ 2.2 kts,9,0,1,11,1,0,0,0,0,0,3
2020,8,2,GP025F,-64.1904,47.31242,,Stable ~ 2.2 kts,39,46,3,8,1,0,0,0,1,0,2
2020,8,2,GP016F,-64.4409,47.3006,,Stable ~ 2.2 kts,75,15,0,59,115,0,0,0,0,0,0
2020,8,2,GP023F,-64.2866,47.35605,,Force a cause de vase ~ 2.2 kts,33,45,1,46,1,0,0,0,0,0,0
2020,8,2,GP019F,-64.3465,47.43354,,Force a cause de vase ~ 2.2 kts,55,16,1,45,0,0,0,0,0,0,0
2020,8,2,GP018F,-64.3944,47.50004,,Stable ~ 2.2 kts,96,60,2,60,58,0,0,0,0,0,0
2020,8,2,GP028F,-64.1818,47.54168,,Force a cause de vase ~ 2.1 kts,50,33,1,43,0,0,0,0,0,0,0
2020,8,2,GP032F,-64.1336,47.55026,,Force a cause de vase ~ 2.2 kts,18,114,0,59,0,0,0,0,0,0,0
2020,8,2,GP022F,-64.1595,47.65753,,Force a cause de vase ~ 2.2 kts,10,79,4,66,0,0,0,0,0,0,0
2020,8,2,GP030F,-64.1572,47.69652,,Force a cause de vase ~ 2.2 kts,25,66,1,112,0,0,0,0,0,0,0
2020,8,2,GP040F,-64.0956,47.6797,,Force a cause de vase ~ 2.2 kts,23,35,4,183,0,0,0,0,0,0,0
2020,8,2,GP042F,-64.0078,47.76087,,Force a cause de vase ~ 2.2 kts,43,4,3,129,0,0,0,0,0,0,0
2020,8,2,GP041F,-64.0178,47.82312,,Force a cause de vase ~ 2.1 kts,179,419,66,183,0,0,0,0,0,0,78
2020,8,3,GP015F,-64.467,48.11732,,Accrochages ~ 2.1 kts,38,35,0,7,0,0,0,0,0,2,6
2020,8,3,GP012F,-64.7728,48.06524,,Force a cause de vase ~ 2.2 kts,36,7,1,31,0,0,0,0,0,0,0
2020,8,3,GP010F,-64.9889,48.04228,,Force a cause de vase ~ 2.2 kts,152,236,67,122,0,0,0,0,0,0,43
2020,8,3,GP011F,-65.014,47.95075,,Force a cause de vase ~ 2.1 kts,45,24,13,67,0,0,0,0,0,0,0
2020,8,3,GP007F,-65.187,47.92856,,Force a cause de vase ~ 2.2 kts,23,94,1,39,0,0,0,0,0,0,0
2020,8,3,GP005F,-65.346,47.95571,,Stable ~ 2.1 kts,182,131,0,37,0,0,0,0,0,0,0
2020,8,3,GP001F,-65.6276,47.97511,,Force a cause du gravier,187,54,2,14,0,0,0,0,0,0,10
2020,8,3,GP003F,-65.489,47.91395,,Stable ~ 2.2 kts,84,41,3,24,0,0,0,0,0,0,4
2020,8,3,GP004F,-65.4786,47.86207,,Force a cause de vase ~ 2.2 kts,39,5,0,28,0,0,0,0,0,0,0
2020,8,3,GP002F,-65.5406,47.78562,,Force a cause de vase ~ 2.2 kts,1,0,0,8,0,0,0,0,0,0,0
2020,8,3,GP006F,-65.2072,47.89548,,Force a cause de vase ~ 2.2 kts,16,78,3,38,0,0,0,0,0,0,0
2020,8,4,GP008F,-65.137,47.89597,,Force a cause de vase ~ 2.2 kts,63,3,1,41,0,0,0,0,0,0,0
2020,8,4,GP009F,-64.9872,47.8868,,Variable 2 a 2.4 noeuds,6,4,11,22,0,0,0,0,0,0,2
2020,8,8,GP013A1,-64.6184,48.18868,,Force a cause de vase ~ 2.2 kts,18,6,4,15,0,0,0,0,0,0,0
2020,8,8,GP017F,-64.4225,48.19691,,Force a cause de vase ~ 2.1 kts,57,66,22,64,0,0,0,0,0,0,0
2020,8,8,GP021F,-64.3067,48.25157,,Force a cause de vase ~ 2.2 kts,37,31,9,64,0,0,0,0,0,0,0
2020,8,8,GP020F,-64.3377,48.27063,,Force a cause de vase ~ 2.2 kts,31,11,11,38,0,0,0,0,0,0,0
2020,8,8,GP014F,-64.3632,48.34434,,Force a cause de vase ~ 2.2 kts,22,285,24,99,0,0,0,0,0,0,0
2020,8,8,GP034F,-64.1175,48.45222,,Accroche et force ~ 2.2 kts,7,17,3,10,0,0,0,0,0,7,1
2020,8,8,GP027F,-64.1782,48.53775,,Force a cause de vase ~ 2.2 kts,151,71,0,8,0,0,0,0,0,0,0
2020,8,8,GP033F,-64.1263,48.53918,,Force a cause de vase ~ 2.2 kts,122,25,0,6,0,0,0,0,0,0,0
2020,8,8,GP057F,-63.9912,48.55701,,Force ~ 2.2 kts,25,3,32,12,0,0,0,0,0,17,62
2020,8,8,GP038F,-64.0101,48.60444,,Force ~ 2.2 kts,214,105,62,87,0,0,0,0,0,6,3
2020,8,8,GP035F,-64.064,48.75494,,Force ~ 2.2 kts,20,10,4,25,0,0,0,0,0,68,64
2020,8,9,GP054F,-63.957,48.73136,,Force ~ 2.1 kts,19,10,519,89,0,0,71,0,0,0,0
2020,8,9,GP064F,-63.8244,48.66145,,Force ~ 2.2 kts,51,37,192,55,0,0,24,0,0,0,0
2020,8,9,GP056F,-63.8469,48.61974,,Stable ~ 2.2 kts,31,33,26,78,0,0,21,2,0,0,1
2020,8,9,GP074F,-63.7945,48.60529,,Accroche et force ~ 2.2 kts,9,2,39,12,0,0,1,0,0,0,0
2020,8,9,GP083F,-63.617,48.5496,,Accroche et force ~ 2.2 kts,7,8,8,6,0,0,0,0,0,0,2
2020,8,9,GP078F,-63.5092,48.64275,,Force a cause de vase ~ 2.2 kts,1,0,21,46,0,0,13,4,0,0,0
2020,8,9,GP107F,-63.478,48.63322,,Accroche et force ~ 2.2 kts,0,0,22,49,0,0,8,0,0,0,0
2020,8,9,GP096F,-63.4208,48.5744,,Accroche et force ~ 2.2 kts,19,9,18,9,0,0,11,4,0,0,3
2020,8,9,GP112F,-63.4082,48.43849,,Stable ~ 2.2 kts,35,30,106,181,0,0,24,0,0,0,0
2020,8,9,GP103A1,-63.364,48.37978,,Stable ~ 2.2 kts,81,65,359,84,0,0,7,0,0,0,2
2020,8,9,GP089F,-63.5211,48.31356,,Stable ~ 2.2 kts,140,53,73,121,0,0,9,0,0,0,0
2020,8,10,GP086A1,-63.6152,48.40644,,Accroche et force ~ 2.2 kts,98,60,29,179,0,0,6,0,0,0,1
2020,8,10,GP073A1,-63.7542,48.31945,,Accroche et force ~ 2.1 kts,72,67,129,118,0,0,0,0,0,0,4
2020,8,10,GP065F,-63.7443,48.45239,,Force a cause de vase ~ 2.2 kts,119,107,23,168,0,0,6,0,0,0,1
2020,8,10,GP059F,-63.8895,48.41148,,Stable ~ 2.2 kts,25,72,87,82,0,0,0,0,0,0,2
2020,8,10,GP058F,-63.8463,48.34088,,Force a cause de vase ~ 2.2 kts,77,64,29,67,0,0,0,0,0,0,0
2020,8,10,GP029F,-64.0164,48.26865,,Force ~ 2.2 kts,67,23,16,63,0,0,0,0,0,35,9
2020,8,10,GP037F,-64.067,48.23126,,Stable ~ 2.2 kts,127,83,12,124,0,0,1,0,0,0,0
2020,8,10,GP055A1,-63.9134,48.17632,,Force ~ 2.2 kts,40,13,58,133,0,0,0,0,0,18,6
2020,8,10,GP071F,-63.8245,48.17439,,Accroche et force ~ 2.2 kts,69,35,54,114,0,0,0,0,0,0,8
2020,8,11,GP053F,-63.939,48.03473,,Force a cause de vase ~ 2.2 kts,210,180,22,189,0,0,0,0,0,0,2
2020,8,11,GP039F,-64.0582,47.94002,,Stable ~ 2.2 kts,105,55,21,196,0,0,0,0,0,0,1
2020,8,11,GP031A1,-64.2519,47.82038,,Accroche et force ~ 2.2 kts,0,0,14,4,20,0,0,0,0,0,0
2020,8,11,GP045F,-63.9679,47.93817,,Force a cause de vase ~ 2.1 kts,26,38,12,163,0,0,0,0,0,0,2
2020,8,11,GP062F,-63.7702,47.99153,,Force a cause de vase ~ 2.2 kts,168,160,88,347,0,0,0,0,0,0,2
2020,8,11,GP060F,-63.6769,48.05774,,Force a cause de vase ~ 2.2 kts,124,121,5,141,0,0,0,0,0,0,2
2020,8,12,GP082A1,-63.5362,48.14787,,Stable ~ 2.2 kts,340,404,45,93,0,0,0,0,0,0,13
2020,8,12,GP075F,-63.5064,48.19872,,Stable ~ 2.2 kts,107,159,61,274,0,0,3,0,0,0,8
2020,8,12,GP101F,-63.3994,48.13629,,Stable ~ 2.2 kts,28,15,3,194,0,0,0,0,0,5,4
2020,8,12,GP114F,-63.3113,48.21314,,Stable ~ 2.2 kts,275,297,71,631,0,0,0,0,0,7,0
2020,8,12,GP126F,-63.2067,48.15136,,Stable ~ 2.2 kts,48,31,28,251,0,0,0,0,0,0,0
2020,8,12,GP118F,-63.2626,48.07286,,Stable ~ 2.2 kts,65,50,56,719,0,0,0,0,0,1,0
2020,8,12,GP100F,-63.4157,47.97693,,Stable ~ 2.2 kts,20,31,26,163,0,0,0,0,1,10,4
2020,8,12,GP087F,-63.5307,47.98135,,Stable ~ 2.2 kts,88,149,102,237,0,0,0,0,0,0,0
2020,8,12,GP092A1,-63.5405,47.83091,,Stable ~ 2.2 kts,161,133,59,176,0,0,0,0,0,0,0
2020,8,12,GP069F,-63.709,47.90522,,Stable ~ 2.2 kts,76,58,43,762,0,0,0,0,0,0,0
2020,8,13,GP051F,-63.8739,47.81994,,Force a cause de vase ~ 2.2 kts,34,19,8,123,0,0,0,0,0,0,0
2020,8,13,GP052F,-63.8784,47.75659,,Force a cause de vase ~ 2.2 kts,74,145,4,188,0,0,0,0,0,0,0
2020,8,13,GP047A1,-63.9029,47.60796,,Accroche et force ~ 2.2 kts,38,18,10,37,9,0,0,0,0,0,10
2020,8,13,GP070A1,-63.7441,47.58338,,Stable ~ 2.2 kts,96,74,23,289,11,0,0,0,0,0,11
2020,8,13,GP093F,-63.6138,47.64445,,Accrochages ~ 2.1 kts,74,37,11,134,0,0,0,0,0,8,26
2020,8,13,GP063F,-63.6699,47.72692,,Stable ~ 2.1 kts,105,165,8,313,0,0,0,0,0,0,1
2020,8,13,GP095F,-63.496,47.77424,,Stable ~ 2.1 kts,130,139,57,406,1,0,0,0,0,0,0
2020,8,13,GP111F,-63.3216,47.80411,,Stable ~ 2.1 kts,76,171,43,633,0,0,0,0,0,0,0
2020,8,13,GP110F,-63.3414,47.83456,,Stable ~ 2.1 kts,63,112,54,474,0,0,0,0,0,2,1
2020,8,13,GP129F,-63.188,47.92616,,Stable ~ 2.1 kts,68,47,66,187,0,0,0,0,0,0,20
2020,8,14,GP281F,-61.7421,47.89817,,Stable ~ 2.1 kts,40,77,4,56,0,0,0,0,0,0,3
2020,8,14,GP258F,-61.9078,47.86746,,Stable ~ 2.2 kts,58,27,2,19,0,0,0,0,0,79,20
2020,8,14,GP247F,-61.9839,47.8691,,Stable ~ 2.2 kts,65,5,1,31,0,0,0,0,0,0,9
2020,8,14,GP223F,-62.1852,47.8401,,Stable ~ 2.1 kts,120,29,4,47,0,0,0,0,0,0,3
2020,8,14,GP209F,-62.4316,47.90779,,Stable ~ 2.2 kts,44,115,3,159,0,0,0,0,0,0,1
2020,8,14,GP204F,-62.5057,47.95327,,Stable ~ 2.2 kts,28,14,0,81,1,0,0,0,0,0,0
2020,8,14,GP193F,-62.5831,47.915,,Stable ~ 2.2 kts,35,14,2,58,3,0,1,0,0,0,0
2020,8,14,GP183F,-62.674,48.02628,,Stable ~ 2.2 kts,64,106,6,204,0,0,0,0,0,28,2
2020,8,14,GP172F,-62.8102,48.03287,,Stable ~ 2.2 kts,79,53,2,166,0,0,0,0,0,0,0
2020,8,14,GP157F,-62.9149,48.07479,,Stable ~ 2.2 kts,26,16,47,81,0,0,0,0,0,0,0
2020,8,14,GP143F,-63.0936,48.04835,,Stable ~ 2.2 kts,8,0,60,21,0,0,0,0,4,0,5
2020,8,14,GP144F,-63.0575,47.93727,,Force ~ 2.2 kts,80,46,12,102,6,0,0,0,0,0,2
2020,8,14,GP136F,-63.1294,47.88462,,Stable ~ 2.1 kts,184,151,82,204,0,0,0,0,0,0,6
2020,8,15,GP135F,-63.1426,47.81157,,Stable ~ 2.2 kts,76,11,906,241,0,0,0,0,0,0,0
2020,8,15,GP145F,-63.0589,47.78276,,Stable ~ 2.1 kts,94,110,25,376,0,0,0,0,0,3,7
2020,8,15,GP131F,-63.1673,47.76598,,Stable ~ 2.1 kts,44,58,107,271,0,0,0,0,0,0,0
2020,8,15,GP137F,-63.1314,47.67875,,Variable 2 a 2.4 noeuds,101,108,9,148,0,0,0,0,0,18,5
2020,8,15,GP132F,-63.1732,47.58153,,Stable ~ 2.2 kts,195,235,26,317,0,0,0,0,0,0,0
2020,8,15,GP119F,-63.2654,47.60892,,Force a cause de vase ~ 2.2 kts,116,43,4,261,0,0,0,0,0,0,0
2020,8,15,GP102F,-63.3965,47.62021,,Force a cause de vase ~ 2.2 kts,419,347,0,426,0,0,0,0,0,0,0
2020,8,15,GP108F,-63.3554,47.56154,,Stable ~ 2.2 kts,57,136,21,296,0,0,0,0,0,9,55
2020,8,15,GP104F,-63.4009,47.44098,,Force a cause de vase ~ 2.2 kts,211,203,2,308,0,0,0,0,0,0,0
2020,8,15,GP079F,-63.4854,47.36992,,Stable ~ 2.2 kts,53,112,6,108,0,0,0,0,0,0,0
2020,8,15,GP090F,-63.5159,47.34205,,Stable ~ 2.2 kts,45,108,6,212,0,0,0,0,0,0,2
2020,8,15,GP097A1,-63.336,47.32731,,Stable ~ 2.2 kts,161,178,4,164,0,0,0,0,0,0,0
2020,8,16,GP105F,-63.3148,47.18733,,Force ~ 2.2 kts,37,13,3,133,0,0,0,0,0,0,2
2020,8,16,GP124F,-63.2453,47.17629,,Stable ~ 2.2 kts,77,100,18,399,0,0,0,0,0,0,0
2020,8,16,GP150F,-63.0956,47.09295,,Accroche et force ~ 2.2 kts,14,8,1,67,0,0,0,0,0,1,0
2020,8,16,GP163F,-62.8787,47.09779,,Stable ~ 2.2 kts,143,56,5,147,4,0,0,0,0,0,0
2020,8,16,GP191F,-62.514,47.05827,,Stable ~ 2.1 kts,120,360,10,761,0,0,0,0,0,0,18
2020,8,16,GP210F,-62.3401,47.01097,,Accrochages ~ 2.2 kts,59,139,25,143,0,0,0,0,0,78,44
2020,8,16,GP229F,-62.1627,46.96259,,Accroche et force ~ 2.2 kts,34,2,41,137,0,0,0,0,0,43,28
2020,8,16,GP246F,-62.0212,46.95782,,Accroche et force ~ 2.2 kts,49,1,27,87,5,0,0,0,0,0,17
2020,8,16,GP252F,-61.8573,46.89076,,Accrochages ~ 2.2 kts,105,13,5,128,0,0,0,0,0,3,9
2020,8,16,GP275F,-61.7247,46.87202,,Stable ~ 2.1 kts,192,39,13,183,0,0,0,0,0,0,9
2020,8,16,GP283F,-61.6092,46.73798,,Stable ~ 2.1 kts,79,86,2,132,0,0,0,0,0,0,0
2020,8,24,GP241A1,-61.9905,46.27244,,Stable ~ 2.2 kts,3,4,4,31,0,0,0,0,0,0,0
2020,8,24,GP231F,-62.1875,46.21182,,Stable ~ 2.1 kts,0,0,7,19,1,33,0,0,11,0,0
2020,8,24,GP238F,-62.1086,46.10926,,Stable ~ 2.2 kts,0,0,0,38,0,1,0,0,8,0,0
2020,8,24,GP262F,-61.8849,46.06913,,Force a cause de vase ~ 2.2 kts,28,24,0,42,0,0,0,0,0,0,0
2020,8,24,GP264F,-61.8466,46.07897,,Force a cause de vase ~ 2.2 kts,111,101,0,21,0,0,0,0,0,0,0
2020,8,24,GP271F,-61.7448,45.94672,,Force a cause de vase ~ 2.2 kts,10,7,1,68,0,0,0,0,2,0,0
2020,8,24,GP270F,-61.7627,46.04327,,Force a cause de vase ~ 2.2 kts,28,7,0,14,0,0,0,0,0,0,0
2020,8,24,GP277F,-61.6422,46.10794,,Force a cause de vase ~ 2.2 kts,32,1,0,18,0,0,0,0,0,0,0
2020,8,24,GP266F,-61.7924,46.12444,,Force a cause de vase ~ 2.2 kts,20,0,0,16,0,0,0,0,0,0,0
2020,8,24,GP276F,-61.7407,46.25092,,Force a cause de vase ~ 2.2 kts,61,29,0,28,0,0,0,0,0,0,1
2020,8,24,GP254F,-61.8615,46.26692,,Force a cause de vase ~ 2.1 kts,25,1,0,9,0,0,0,0,0,0,0
2020,8,24,GP256F,-61.9163,46.32166,,Stable ~ 2.1 kts,4,7,4,69,23,46,0,0,3,0,0
2020,8,29,GP255F,-61.9095,47.05656,,Accrochages ~ 2.1 kts,1,0,45,3,0,0,0,0,0,68,12
2020,8,29,GP244F,-62.007,47.01192,,Stable ~ 2.1 kts,72,0,48,23,24,0,0,0,0,0,19
2020,9,1,GP349F,-60.4874,47.07796,,Stable ~ 2.2 kts,15,0,3,38,0,0,10,12,0,0,0
2020,9,1,GP355F,-60.3641,47.2073,,Stable ~ 2.2 kts,0,1,0,17,0,0,1,3,0,0,0
2020,9,1,GP348F,-60.54,47.20083,,Accroche et force ~ 2.2 kts,1,0,2,6,0,0,0,0,0,0,0
2020,9,1,GP343F,-60.6759,47.21964,,Stable ~ 2.1 kts,1,6,2,28,0,0,3,0,0,0,0
2020,9,1,GP347F,-60.5892,47.30756,,Stable ~ 2.1 kts,82,8,0,71,0,0,1,0,0,0,1
2020,9,1,GP345F,-60.6491,47.3666,,Stable ~ 2.1 kts,35,30,15,31,1,0,5,0,0,48,12
2020,9,1,GP338F,-60.7684,47.46245,,Stable ~ 2.1 kts,32,48,6,86,19,0,2,0,0,11,0
2020,9,1,GP328F,-60.9337,47.4461,,Stable ~ 2.1 kts,59,8,1,85,30,0,0,0,0,6,7
2020,9,1,GP337F,-60.806,47.36937,,Stable ~ 2.1 kts,47,73,38,46,18,0,5,0,0,0,0
