river_name__nom_de_la_rivière,site_code__numéro_du_site,latitude,longitude,date,site_type__type_de_site,water_cond__cond_eau,water_temp_c__temp_eau_c,seine_type__type_de_senne,electrofisher__électropêcheur,electrofisher_pulse_type__type_d'impulsion_du_électropêcheur,electrofisher_frequency__fréquence_du_électropêcheur,duty_cycle__facteur_d'utilisation,electrofisher_voltage__tension_du_électropêcheur,electrofisher_output_low__sortie_faible_du_électropêcheur,electrofisher_output_high__sortie_élevé_du_électropêcheur,bank_length_left__longueur_de_la_banque_à_gauche,bank_length_right__longueur_de_la_banque_à_droite,width_lower__largeur_inférieure,width_middle__largeur_moyenne,width_upper__largeur_supérieure,max_overhanging_veg_left__max_vég_en_surplomb_à_gauche,max_overhanging_veg_right__max_vég_en_surplomb_à_droite,overhanging_veg_left__vég_en_surplomb_à_gauche,overhanging_veg_right__vég_en_surplomb_à_droite,depth_1_lower__profondeur_1_inférieure,depth_2_lower__profondeur_2_inférieure,depth_3_lower__profondeur_3_inférieure,depth_1_middle__profondeur_1_moyenne,depth_2_middle__profondeur_2_moyenne,depth_3_middle__profondeur_3_moyenne,depth_1_upper__profondeur_1_supérieur,depth_2_upper__profondeur_2_supérieur,depth_3_upper__profondeur_3_supérieur,max_depth__profondeur_max,percent_fine__pourcentage_fin,percent_sand__pourcentage_sable,percent_gravel__pourcentage_gravier,percent_pebble__pourcentage_caillou,percent_cobble__pourcentage_pierre,percent_rocks__pourcentage_roches,percent_boulder__pourcentage_rocher,percent_bedrock__pourcentage_substratum,percent_riffle__pourcentage_radier,percent_run__pourcentage_courant,percent_flat__pourcentage_plat,percent_pool__pourcentage_bassin,age_thresh_0_1__seuil d'âge_0_1,age_thresh_1_2__seuil d'âge_1_2,age_thresh_2_3__seuil d'âge_2_3,sample_id__numéro_d_identification_de_l_échantillon
Catamaran Brook,105,46.97,-66.53,1995-09-22,Open,,18.3,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,3.0,3.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,,,,,,,,,,30.0,0.0,3.0,15.0,20.0,30.0,30.0,2.0,0.0,70,30,0,0,,,,5812
Tuadook River,107,46.97,-66.63,1995-09-22,Open,,,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,17.2,17.2,12.3,13.1,15.5,1.5,0.0,100.0,0.0,,,,,,,,,,,0.0,0.0,10.0,10.0,40.0,30.0,10.0,0.0,50,50,0,0,,,,5813
Tuadook River,107.1,46.97,-66.63,1995-09-22,Open,,15.5,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,18.8,18.8,15.2,10.1,12.9,0.0,2.0,0.0,75.0,,,,,,,,,,54.0,0.0,0.0,10.0,30.0,30.0,20.0,10.0,0.0,75,25,0,0,,,,5814
Northwest Miramichi River,30,47.21,-65.817,1995-09-15,Open,,13.5,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,6.0,6.0,25.2,25.2,25.2,0.0,0.0,0.0,0.0,,,,,,,,,,38.0,0.0,3.0,10.0,20.0,50.0,15.0,2.0,0.0,75,25,0,0,,,,5789
Big Sevogle River,37,47.075,-65.865,1995-09-15,Open,,15.5,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,6.0,6.0,41.6,41.6,41.6,0.0,0.0,0.0,0.0,,,,,,,,,,41.0,0.0,0.0,9.0,15.0,30.0,40.0,6.0,0.0,65,35,0,0,,,,5792
Little River,20,47.19,-65.91,1995-09-14,Open,,16.3,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,10.6,10.6,7.2,6.8,8.3,0.0,1.0,0.0,30.0,,,,,,,,,,40.0,0.0,5.0,10.0,15.0,40.0,25.0,5.0,0.0,60,20,20,0,,,,5788
Northwest Miramichi River,32,47.169,-65.995,1995-09-14,Open,,18.0,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,6.0,6.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,,,,,,,,,,55.0,0.0,0.0,20.0,20.0,25.0,25.0,10.0,0.0,30,70,0,0,,,,5790
Northwest Miramichi River,34,47.253,-66.236,1995-09-14,Open,,14.6,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,15.0,15.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,40.0,0.0,0.0,10.0,15.0,30.0,35.0,10.0,0.0,50,40,10,0,,,,5791
Northwest Miramichi River,115,47.19,-65.89,1995-09-14,Open,,,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,18.4,18.4,11.7,8.3,7.8,0.5,0.5,20.0,50.0,,,,,,,,,,60.0,0.0,0.0,20.0,25.0,35.0,10.0,10.0,0.0,100,0,0,0,,,,5815
North Branch Big Sevogle River,38,47.133,-66.118,1995-09-13,Open,,13.5,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,12.2,10.7,12.7,14.4,16.0,0.0,0.0,0.0,0.0,,,,,,,,,,55.0,0.0,5.0,12.0,20.0,35.0,25.0,3.0,0.0,90,10,0,0,,,,5793
Little Sevogle River,40,47.04193,-65.88886,1995-09-12,Open,,13.45,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,15.9,17.6,9.1,8.5,10.2,0.0,0.0,0.0,0.0,,,,,,,,,,30.0,0.0,5.0,15.0,20.0,30.0,20.0,10.0,0.0,50,30,20,0,,,,5794
Cave Brook,144,47.1333,-66.67,1995-09-11,Open,,9.0,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,100,0,0,0,,,,5822
Barnaby River,131,46.88,-65.51772,1995-09-01,Open,,18.3,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,12.5,9.3,13.1,12.5,10.7,2.0,0.0,50.0,0.0,,,,,,,,,,30.0,0.0,15.0,20.0,20.0,25.0,20.0,0.0,0.0,90,10,0,0,,,,5821
Southwest Miramichi River,150,46.74,-65.83,1995-09-01,Open,,19.0,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,10.6,11.0,8.5,11.6,10.8,0.0,0.0,0.0,0.0,,,,,,,,,,50.0,0.0,5.0,18.0,25.0,25.0,25.0,2.0,0.0,30,30,30,10,,,,5823
Taxis River,86,46.431,-66.57926,1995-08-31,Open,,15.1,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,7.0,7.0,19.2,19.2,19.2,0.0,0.0,0.0,0.0,,,,,,,,,,31.0,0.0,10.0,10.0,10.0,20.0,40.0,10.0,0.0,10,10,80,0,,,,5809
Southwest Miramichi River,128,46.499,-67.05,1995-08-31,Open,,16.4,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,7.0,7.0,40.4,40.4,40.4,0.0,0.0,0.0,0.0,,,,,,,,,,53.0,1.0,18.0,40.0,16.0,20.0,5.0,0.0,0.0,80,20,0,0,,,,5819
McKiel Brook,129,46.55,-66.04,1995-08-31,Open,,14.5,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,17.7,18.6,6.2,8.7,9.4,2.0,0.0,10.0,0.0,,,,,,,,,,42.0,0.0,20.0,15.0,15.0,25.0,25.0,0.0,0.0,90,10,0,0,,,,5820
Dungarvon River,55,46.659,-66.32296,1995-08-30,Open,,17.5,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,15.0,17.9,7.7,4.5,8.2,0.0,0.0,0.0,0.0,,,,,,,,,,30.0,0.0,5.0,20.0,23.0,40.0,10.0,2.0,0.0,75,25,0,0,,,,5801
Cains River,77,46.40538,-66.11,1995-08-29,Open,,14.5,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,10.8,8.8,23.5,22.8,24.1,0.0,0.0,0.0,0.0,,,,,,,,,,34.0,0.0,0.0,0.0,2.0,5.0,8.0,5.0,80.0,5,50,45,0,,,,5805
Cains River,74,46.583,-65.72,1995-08-28,Open,,17.1,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,300.0,,,12.2,16.9,8.3,8.8,15.0,0.0,2.0,0.0,15.0,,,,,,,,,,42.0,0.0,0.0,7.0,20.0,50.0,20.0,3.0,0.0,30,50,10,10,,,,5804
South Branch Big Sevogle River,103,47.05,-66.0,1995-08-23,Open,,21.1,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,18.7,16.3,9.0,9.9,11.4,0.0,0.0,0.0,0.0,,,,,,,,,,39.0,0.0,0.0,5.0,30.0,40.0,20.0,5.0,0.0,100,0,0,0,,,,5811
Renous River,54,46.797,-66.201,1995-08-22,Open,,21.25,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,16.3,18.6,16.0,17.0,18.6,0.0,0.0,0.0,0.0,,,,,,,,,,31.0,0.0,0.0,10.0,15.0,40.0,25.0,10.0,0.0,100,0,0,0,,,,5800
Renous River,50,46.816667,-65.907,1995-08-21,Open,,22.8,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,14.5,17.0,15.0,14.5,14.0,0.0,0.0,0.0,0.0,,,,,,,,,,47.0,0.0,10.0,40.0,40.0,10.0,0.0,0.0,0.0,5,95,0,0,,,,5799
Renous River,116,46.81,-65.8695,1995-08-21,Open,,,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,19.0,19.0,16.5,,24.0,0.0,0.0,0.0,0.0,,,,,,,,,,42.0,0.0,5.0,15.0,40.0,25.0,10.0,5.0,0.0,95,5,0,0,,,,5816
Dungarvon River,117,46.78,-65.97,1995-08-21,Open,,25.3,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,18.0,15.5,19.0,20.0,21.5,0.0,0.0,0.0,0.0,,,,,,,,,,70.0,0.0,0.0,10.0,50.0,25.0,10.0,5.0,0.0,100,0,0,0,,,,5817
Bartholomew River,119,46.72,-65.87,1995-08-18,Open,,17.8,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,7.4,11.0,21.5,,17.6,2.0,0.0,90.0,0.0,,,,,,,,,,30.0,2.0,6.0,20.0,22.0,50.0,0.0,0.0,0.0,90,10,0,0,,,,5818
Southwest Miramichi River,60,46.5966,-66.69157,1995-08-17,Open,,20.3,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,14.1,13.0,16.1,16.1,16.1,0.0,0.0,0.0,0.0,,,,,,,,,,59.0,0.0,0.0,5.0,15.0,15.0,25.0,40.0,0.0,15,15,70,0,,,,5802
Southwest Miramichi River,62,46.50236,-66.335,1995-08-17,Open,,26.5,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,8.9,7.4,14.0,15.0,15.5,0.0,0.0,0.0,0.0,,,,,,,,,,35.0,0.0,0.0,5.0,35.0,35.0,20.0,5.0,0.0,75,25,0,0,,,,5803
Rocky Brook,92,46.68913,-66.636,1995-08-17,Open,,19.5,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,9.3,5.5,14.0,15.6,18.0,1.5,0.3,60.0,5.0,,,,,,,,,,43.0,0.0,5.0,10.0,30.0,30.0,15.0,10.0,0.0,95,5,0,0,,,,5810
Burnt Land Brook,84,46.461,-66.408,1995-08-16,Open,,21.366666666666667,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,19.5,18.2,12.0,12.3,8.0,0.0,0.0,0.0,0.0,,,,,,,,,,51.0,5.0,5.0,10.0,20.0,30.0,20.0,10.0,0.0,30,70,0,0,,,,5808
Betts Mill Brook,82,46.5387,-66.18704,1995-08-15,Open,,15.733333333333333,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,21.2,14.4,6.7,7.8,7.7,3.0,0.0,100.0,0.0,,,,,,,,,,36.0,10.0,10.0,20.0,20.0,30.0,6.0,4.0,0.0,70,20,10,0,,,,5807
Big Hole Brook,79,46.56057,-66.19703,1995-08-14,Open,,18.6,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,18.6,19.6,10.7,10.5,11.6,3.0,4.0,100.0,100.0,,,,,,,,,,30.0,5.0,10.0,20.0,40.0,20.0,5.0,0.0,0.0,70,30,0,0,,,,5806
Barnaby River,131,46.88,-65.51772,1994-09-01,Open,,15.0,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,900.0,,,39.0,39.0,12.5,10.5,11.5,2.0,0.5,100.0,30.0,,,,,,,,,,26.0,0.0,10.0,10.0,20.0,40.0,20.0,0.0,0.0,80,20,0,0,,,,5781
McKay Brook,132,46.976,-65.636,1994-09-01,Open,,10.5,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,33.0,33.0,2.0,3.0,2.5,1.0,1.0,90.0,90.0,,,,,,,,,,33.0,45.0,10.0,10.0,10.0,20.0,5.0,0.0,0.0,50,0,50,0,,,,5782
McKay Brook,133,46.989,-65.639,1994-09-01,Open,,13.8,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,30.0,30.0,3.0,3.0,2.0,2.0,2.0,30.0,30.0,,,,,,,,,,77.0,60.0,15.0,15.0,5.0,5.0,0.0,0.0,0.0,15,0,60,25,,,,5783
Northwest Millstream,134,46.98,-65.69,1994-09-01,Open,,16.0,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,19.0,17.5,7.0,12.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,39.0,0.0,2.0,8.0,15.0,50.0,20.0,5.0,0.0,80,20,0,0,,,,5784
Northwest Millstream,135,47.04,-65.64,1994-09-01,Open,,10.3,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,900.0,,,35.0,35.0,5.5,7.0,5.0,0.0,3.0,0.0,80.0,,,,,,,,,,32.0,5.0,5.0,10.0,10.0,50.0,20.0,0.0,0.0,70,30,0,0,,,,5785
Southwest Miramichi River,128,46.499,-67.05,1994-08-31,Open,,13.2,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,900.0,,,7.0,7.0,,41.0,,0.0,0.0,0.0,0.0,,,,,,,,,,33.0,0.0,10.0,20.0,40.0,30.0,0.0,0.0,0.0,70,30,0,0,,,,5778
McKiel Brook,129,46.55,-66.04,1994-08-31,Open,,11.8,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,900.0,,,18.0,17.0,6.1,8.7,9.0,2.0,0.5,50.0,20.0,,,,,,,,,,47.0,0.0,0.0,5.0,10.0,40.0,40.0,5.0,0.0,50,50,0,0,,,,5779
South Branch Southwest Miramichi River,130,46.529,-67.308,1994-08-31,Open,,14.0,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,900.0,,,16.0,16.0,7.0,4.5,6.8,3.0,0.0,10.0,0.0,,,,,,,,,,40.0,10.0,10.0,20.0,30.0,30.0,0.0,0.0,0.0,70,30,0,0,,,,5780
Rocky Brook,92,46.68913,-66.636,1994-08-30,Open,,13.466666666666667,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,10.2,9.7,16.6,16.0,16.0,0.0,0.0,0.0,0.0,,,,,,,,,,23.0,0.0,10.0,20.0,30.0,30.0,10.0,0.0,0.0,100,0,0,0,,,,5744
Southwest Miramichi River,69,46.51109,-67.11281,1994-08-29,Open,,19.3,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,900.0,,,6.0,7.7,,29.0,,2.0,0.0,100.0,0.0,,,,,,,,,,60.0,0.0,5.0,5.0,10.0,20.0,40.0,20.0,0.0,20,80,0,0,,,,5733
Teagues Brook,95,46.5581,-67.23335,1994-08-29,Open,,19.0,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,900.0,,,16.0,16.0,4.5,7.0,7.0,0.0,1.0,0.0,50.0,,,,,,,,,,22.0,5.0,20.0,30.0,30.0,15.0,0.0,0.0,0.0,70,0,30,0,,,,5745
North Branch Southwest Miramichi River,126,46.57,-67.16,1994-08-29,Open,,16.7,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,900.0,,,5.6,13.0,21.0,,,0.0,1.0,0.0,100.0,,,,,,,,,,,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,20,50,30,0,,,,5776
South Branch Southwest Miramichi River,127,46.499,-67.05,1994-08-29,Open,,17.6,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,900.0,,,15.0,13.5,14.5,14.5,13.0,0.0,0.0,0.0,0.0,,,,,,,,,,54.0,0.0,20.0,20.0,30.0,30.0,0.0,0.0,0.0,50,50,0,0,,,,5777
Taxis River,88,46.44245,-66.77891,1994-08-26,Open,,16.3,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,900.0,,,29.0,29.0,8.0,6.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,,,35.0,0.0,0.0,2.0,8.0,20.0,50.0,20.0,0.0,50,20,30,0,,,,5743
Porter Brook,125,46.48,-66.47,1994-08-26,Open,,16.1,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,900.0,,,16.0,16.0,2.8,3.0,4.8,2.0,0.0,20.0,0.0,,,,,,,,,,45.0,0.0,10.0,15.0,30.0,30.0,15.0,0.0,0.0,80,10,10,0,,,,5775
Southwest Miramichi River,60,46.5966,-66.69157,1994-08-25,Open,,18.833333333333332,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,900.0,,,11.9,11.0,17.5,15.5,14.5,0.0,0.0,0.0,0.0,,,,,,,,,,46.0,0.0,10.0,15.0,15.0,30.0,30.0,0.0,0.0,0,50,50,0,,,,5729
Southwest Miramichi River,64,46.617,-65.8802,1994-08-24,Open,,20.8,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,17.3,,9.2,,,0.0,0.0,0.0,0.0,,,,,,,,,,37.0,0.0,10.0,20.0,30.0,30.0,10.0,0.0,0.0,50,50,0,0,,,,5732
Southwest Miramichi River,71,46.558,-66.117,1994-08-24,Open,,17.0,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,10.0,10.0,,30.0,,0.0,0.0,0.0,0.0,,,,,,,,,,55.0,0.0,15.0,40.0,40.0,5.0,0.0,0.0,0.0,50,30,20,0,,,,5734
Cains River,78,46.43506,-66.0182,1994-08-24,Open,,14.4,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,3.0,3.0,,35.0,,0.0,0.0,0.0,0.0,,,,,,,,,,30.0,0.0,15.0,20.0,25.0,25.0,15.0,0.0,0.0,60,40,0,0,,,,5738
Southwest Miramichi River,124,46.586,-65.96,1994-08-24,Open,,20.1,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,40.0,0.0,10.0,25.0,55.0,10.0,0.0,0.0,0.0,50,50,0,0,,,,5774
Southwest Miramichi River,62,46.50236,-66.335,1994-08-23,Open,,19.26666666666667,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,12.8,15.3,12.4,13.5,14.7,0.0,0.0,0.0,0.0,,,,,,,,,,35.0,0.0,9.0,9.0,29.0,49.0,4.0,0.0,0.0,50,40,10,0,,,,5730
Burnthill Brook,120,46.68,-66.97,1994-08-22,Open,,12.7,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,900.0,,,22.4,22.4,5.8,6.7,8.5,0.5,0.5,10.0,30.0,,,,,,,,,,49.0,0.0,2.0,5.0,10.0,20.0,40.0,23.0,0.0,20,80,0,0,,,,5770
Clearwater Brook,121,46.76,-66.83,1994-08-22,Open,,15.600000000000001,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,22.0,21.0,8.1,5.0,5.8,0.0,0.5,0.0,10.0,,,,,,,,,,31.0,0.0,5.0,15.0,30.0,40.0,10.0,0.0,0.0,80,20,0,0,,,,5771
Rocky Brook,122,46.779,-66.725,1994-08-22,Open,,18.0,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,900.0,,,19.0,19.0,7.4,8.0,6.7,0.0,0.0,0.0,0.0,,,,,,,,,,46.0,0.0,4.0,6.0,10.0,30.0,30.0,20.0,0.0,50,50,0,0,,,,5772
Dungarvon River,123,46.83,-66.667,1994-08-22,Open,,18.0,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,900.0,,,42.0,42.0,6.9,5.9,5.1,2.0,0.5,30.0,20.0,,,,,,,,,,42.0,0.0,3.0,7.0,20.0,20.0,40.0,10.0,0.0,50,50,0,0,,,,5773
Southwest Miramichi River,58,46.48388,-66.481,1994-08-18,Open,,17.4,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,10.5,13.3,26.0,28.3,27.8,0.0,0.0,0.0,0.0,,,,,,,,,,31.0,0.0,5.0,10.0,20.0,32.0,33.0,0.0,0.0,60,30,10,0,,,,5728
Southwest Miramichi River,63,46.51,-66.285,1994-08-18,Open,,20.0,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,13.0,12.0,12.5,13.0,11.3,0.0,0.0,0.0,0.0,,,,,,,,,,20.0,0.0,5.0,20.0,40.0,35.0,0.0,0.0,0.0,100,0,0,0,,,,5731
Taxis River,86,46.431,-66.57926,1994-08-18,Open,,18.5,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,900.0,,,12.0,16.0,35.0,33.0,33.0,0.0,0.0,0.0,6.0,,,,,,,,,,33.0,0.0,10.0,5.0,10.0,20.0,40.0,15.0,0.0,20,0,80,0,,,,5742
Bartholomew River,119,46.72,-65.87,1994-08-18,Open,,18.1,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,6.0,9.3,25.2,,20.2,2.0,0.5,70.0,10.0,,,,,,,,,,37.0,3.0,5.0,15.0,15.0,60.0,2.0,0.0,0.0,50,50,0,0,,,,5769
Barnaby River,97,46.86,-65.441,1994-08-17,Open,,19.03333333333333,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,24.1,22.9,13.9,12.9,7.7,0.5,2.0,30.0,80.0,,,,,,,,,,52.0,0.0,5.0,5.0,10.0,40.0,40.0,0.0,0.0,30,20,40,10,,,,5746
Dungarvon River,55,46.659,-66.32296,1994-08-16,Open,,20.0,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,6.0,13.0,27.8,,27.8,0.0,0.0,0.0,0.0,,,,,,,,,,57.0,0.0,5.0,10.0,20.0,50.0,15.0,0.0,0.0,70,30,0,0,,,,5726
Dungarvon River,57,46.74405,-66.015,1994-08-16,Open,,16.5,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,7.0,8.0,22.9,,22.0,0.0,0.0,0.0,0.0,,,,,,,,,,53.0,0.0,5.0,10.0,30.0,50.0,5.0,0.0,0.0,25,70,5,0,,,,5727
Dungarvon River,117,46.78,-65.97,1994-08-16,Open,,15.2,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,14.7,8.0,31.0,,27.3,0.0,0.0,0.0,0.0,,,,,,,,,,43.0,0.0,5.0,15.0,20.0,60.0,0.0,0.0,0.0,0,0,0,0,,,,5767
Bartholomew River,118,46.631,-66.153,1994-08-16,Open,,17.9,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,17.0,18.0,4.9,5.3,9.0,2.0,0.0,100.0,0.0,,,,,,,,,,45.0,5.0,10.0,10.0,20.0,50.0,5.0,0.0,0.0,70,25,5,0,,,,5768
Cains River,77,46.40538,-66.11,1994-08-15,Open,,18.5,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,8.0,11.0,32.0,30.0,30.0,0.0,0.0,0.0,0.0,,,,,,,,,,42.0,5.0,1.0,1.0,3.0,10.0,10.0,10.0,60.0,40,55,5,0,,,,5737
Renous River,52,46.828,-66.008,1994-08-12,Open,,19.6,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,25.0,21.0,24.5,18.4,14.3,0.0,0.0,0.0,0.0,,,,,,,,,,47.0,1.0,2.0,5.0,10.0,30.0,50.0,2.0,0.0,20,70,10,0,,,,5724
Renous River,116,46.81,-65.8695,1994-08-12,Open,,21.1,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,8.0,8.0,27.7,,,0.0,0.0,0.0,0.0,,,,,,,,,,42.0,0.0,5.0,10.0,20.0,40.0,20.0,5.0,0.0,20,80,0,0,,,,5766
Renous River,214,46.79135,-66.477,1994-08-12,Open,,17.0,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,22.4,22.4,10.1,10.8,9.0,0.5,1.0,10.0,50.0,,,,,,,,,,40.0,0.0,1.0,2.0,7.0,10.0,20.0,0.0,60.0,40,20,40,0,,,,5787
Northwest Miramichi River,27,47.09,-65.835,1994-08-11,Open,,21.8,,Smith-Root Type 11A [s/n: ---] (historical),,,,,,,14.5,14.5,23.8,,24.4,0.0,0.0,0.0,0.0,,,,,,,,,,65.0,0.0,3.0,8.0,15.0,30.0,30.0,14.0,0.0,10,40,50,0,,,,5707
Northwest Miramichi River,29,47.21,-65.817,1994-08-11,Open,,20.7,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,,,,9.8,9.0,30.0,,29.0,0.0,0.0,0.0,0.0,,,,,,,,,,53.0,0.0,3.0,6.0,15.0,45.0,28.0,3.0,0.0,40,60,0,0,,,,5709
Northwest Miramichi River,31,47.16701,-65.956,1994-08-11,Open,,15.0,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,11.2,8.1,26.0,23.8,22.9,0.0,0.0,0.0,0.0,,,,,,,,,,60.0,0.0,0.0,30.0,30.0,30.0,10.0,0.0,0.0,30,20,50,0,,,,5710
Northwest Miramichi River,32,47.169,-65.995,1994-08-11,Open,,15.9,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,3.0,3.0,25.5,28.0,,0.5,0.5,25.0,90.0,,,,,,,,,,34.0,0.0,0.0,5.0,10.0,30.0,40.0,15.0,0.0,50,50,0,0,,,,5711
Northwest Miramichi River,115,47.19,-65.89,1994-08-11,Open,,17.9,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,11.3,11.3,28.7,29.0,29.4,0.0,0.0,0.0,0.0,,,,,,,,,,46.0,0.0,2.0,10.0,20.0,30.0,30.0,8.0,0.0,65,35,0,0,,,,5765
Little River,20,47.19,-65.91,1994-08-10,Open,,17.6,,Smith-Root Type 11A [s/n: ---] (historical),,,,600.0,,,16.0,18.4,7.1,7.6,8.1,1.0,1.0,50.0,50.0,,,,,,,,,,41.0,0.0,5.0,10.0,20.0,40.0,23.0,2.0,0.0,0,0,0,0,,,,5702
Little River,22,47.21,-65.966667,1994-08-10,Open,,17.4,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,27.5,27.5,4.4,6.6,6.4,1.0,1.0,10.0,30.0,,,,,,,,,,49.0,0.0,5.0,10.0,10.0,50.0,20.0,5.0,0.0,60,30,10,0,,,,5703
Tomogonops River,113,47.23,-65.84,1994-08-10,Open,,17.4,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,600.0,,,25.2,22.7,13.0,13.3,12.2,0.0,0.0,0.0,0.0,,,,,,,,,,37.0,0.0,0.0,5.0,10.0,40.0,25.0,0.0,20.0,40,40,20,0,,,,5763
Tomogonops River,114,47.2815,-65.96,1994-08-10,Open,,18.1,,Smith-Root Type 11A [s/n: ---] (historical),,60.0,,,,,70.0,70.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,52.0,0.0,2.0,10.0,10.0,20.0,40.0,3.0,15.0,50,40,0,10,,,,5764
