Year,SampleID,SampleType,EventID,SamplingLocation,SamplingSite,EventDate,RecordedBy,DecimalLatitude,DecimalLongitude,VolumeFiltered (mL),FilterType,OccurrenceStatus,New_OccurrenceStatus,SMB Ct_1,SMB Ct_2,SMB Ct_3,SMB Pg/L_1 ,SMB Pg/L_2,SMB Pg/L_3,SMB Copies/L_1 ,SMB Copies/L_2,SMB Copies/L_3
2020,r20:2602,Field blank,2020-r20:2602,,NA,NA,DFO Gulf,NA,NA,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2635,Sample,2020-r20:2635,Bartholomew River,Site 40,9/2/2020,DFO Gulf,46.73844,-65.82952,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2636,Sample,2020-r20:2636,Bartholomew River,Site 40,9/2/2020,DFO Gulf,46.73844,-65.82952,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2638,Sample,2020-r20:2638,SWM River,Site 13,9/10/2020,DFO Gulf,46.53503,-66.88127,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2639,Sample,2020-r20:2639,SWM River,Site 13,9/10/2020,DFO Gulf,46.53503,-66.88127,1000,0.8 µm Nylon,Inconclusive,Inconclusive,36.75,No Ct,NA,2.53,0,NA,NA,NA,NA
2020,r20:2640,Sample,2020-r20:2640,SWM River,Site 13,9/10/2020,DFO Gulf,46.53503,-66.88127,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2641,Sample,2020-r20:2641,SWM River,Site 11,9/10/2020,DFO Gulf,46.51838,-66.92639,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2642,Sample,2020-r20:2642,SWM River,Site 11,9/10/2020,DFO Gulf,46.51838,-66.92639,1000,0.8 µm Nylon,Inconclusive,Inconclusive,36.49,No Ct,NA,3,0,NA,NA,NA,NA
2020,r20:2643,Field blank,2020-r20:2643,,NA,NA,DFO Gulf,NA,NA,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2644,Sample,2020-r20:2644,SWM River,Site 11,9/10/2020,DFO Gulf,46.51838,-66.92639,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2645,Sample,2020-r20:2645,Mckiel Brook,Site 7,9/10/2020,DFO Gulf,46.51664,-66.9504,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2646,Field blank,2020-r20:2646,,NA,NA,DFO Gulf,NA,NA,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2647,Sample,2020-r20:2647,Mckiel Brook,Site 7,9/10/2020,DFO Gulf,46.51664,-66.9504,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2648,Sample,2020-r20:2648,Mckiel Brook,Site 7,9/10/2020,DFO Gulf,46.51664,-66.9504,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2649,Sample,2020-r20:2649,SWM River,Site 9,9/10/2020,DFO Gulf,46.51906,-66.94672,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2651,Sample,2020-r20:2651,SWM River,Site 9,9/10/2020,DFO Gulf,46.51906,-66.94672,1000,0.8 µm Nylon,Suspected,Detected,35.61,36.36,NA,5.42,3.29,NA,NA,NA,NA
2020,r20:2652,Sample,2020-r20:2652,SWM River,Site 9,9/10/2020,DFO Gulf,46.51906,-66.94672,1000,0.8 µm Nylon,Suspected,Detected,36.34,34.82,NA,3.33,9.22,NA,NA,NA,NA
2020,r20:2653,Sample,2020-r20:2653,SWM River,Site 8,9/10/2020,DFO Gulf,46.5172,-66.94911,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2654,Sample,2020-r20:2654,SWM River,Site 8,9/10/2020,DFO Gulf,46.5172,-66.94911,1000,0.8 µm Nylon,Suspected,Detected,36.67,35.45,NA,2.67,6.04,NA,NA,NA,NA
2020,r20:2655,Sample,2020-r20:2655,SWM River,Site 8,9/10/2020,DFO Gulf,46.5172,-66.94911,1000,0.8 µm Nylon,Suspected,Detected,36.28,36.62,NA,3.46,2.75,NA,NA,NA,NA
2020,r20:2657,Sample,2020-r20:2657,SWM River,Site 6,9/10/2020,DFO Gulf,46.51599,-66.9491,1000,0.8 µm Nylon,Suspected,Detected,36.45,36.39,NA,3.09,3.21,NA,NA,NA,NA
2020,r20:2658,Sample,2020-r20:2658,SWM River,Site 6,9/10/2020,DFO Gulf,46.51599,-66.9491,1000,0.8 µm Nylon,Suspected,Detected,34.29,33.67,NA,13.11,19.98,NA,NA,NA,NA
2020,r20:2659,Sample,2020-r20:2659,SWM River,Site 6,9/10/2020,DFO Gulf,46.51599,-66.9491,1000,0.8 µm Nylon,Suspected,Detected,37.21,35.6,NA,1.85,5.46,NA,NA,NA,NA
2020,r20:2660,Sample,2020-r20:2660,SWM River,Site 5,9/10/2020,DFO Gulf,46.50753,-66.94977,1000,0.8 µm Nylon,Suspected,Detected,33.97,35.26,NA,16.29,6.85,NA,NA,NA,NA
2020,r20:2661,Sample,2020-r20:2661,SWM River,Site 5,9/10/2020,DFO Gulf,46.50753,-66.94977,1000,0.8 µm Nylon,Inconclusive,Inconclusive,33.1,No Ct,NA,29.23,0,NA,NA,NA,NA
2020,r20:2662,Field blank,2020-r20:2662,,NA,NA,DFO Gulf,NA,NA,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2663,Sample,2020-r20:2663,SWM River,Site 5,9/10/2020,DFO Gulf,46.50753,-66.94977,1000,0.8 µm Nylon,Suspected,Detected,33.45,34.01,NA,23.16,15.85,NA,NA,NA,NA
2020,r20:2828,Sample,2020-r20:2828,SWM River,Site 37,9/21/2020,DFO Gulf,46.56064,-66.1221,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2829,Sample,2020-r20:2829,SWM River,Site 37,9/21/2020,DFO Gulf,46.56064,-66.1221,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2830,Field blank,2020-r20:2830,,NA,NA,DFO Gulf,NA,NA,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2831,Sample,2020-r20:2831,SWM River,Site 37,9/21/2020,DFO Gulf,46.56064,-66.1221,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2832,Sample,2020-r20:2832,SWM River,Site 39,9/21/2020,DFO Gulf,46.73431,-65.82416,1000,0.8 µm Nylon,Inconclusive,Inconclusive,37.27,No Ct,NA,1.78,0,NA,NA,NA,NA
2020,r20:2833,Sample,2020-r20:2833,SWM River,Site 39,9/21/2020,DFO Gulf,46.73431,-65.82416,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2834,Sample,2020-r20:2834,SWM River,Site 39,9/21/2020,DFO Gulf,46.73431,-65.82416,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2835,Sample,2020-r20:2835,Bartholomew River,Site 40,9/21/2020,DFO Gulf,46.73844,-65.82952,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2836,Sample,2020-r20:2836,Bartholomew River,Site 40,9/21/2020,DFO Gulf,46.73844,-65.82952,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2837,Sample,2020-r20:2837,Bartholomew River,Site 40,9/21/2020,DFO Gulf,46.73844,-65.82952,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2838,Sample,2020-r20:2838,Renous River,Site 42,9/21/2020,DFO Gulf,46.81429,-65.91673,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2840,Sample,2020-r20:2840,Renous River,Site 42,9/21/2020,DFO Gulf,46.81429,-65.91673,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2841,Sample,2020-r20:2841,Renous River,Site 42,9/21/2020,DFO Gulf,46.81429,-65.91673,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2842,Sample,2020-r20:2842,Renous River,Site 41,9/21/2020,DFO Gulf,46.82914,-65.95141,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2843,Sample,2020-r20:2843,Renous River,Site 41,9/21/2020,DFO Gulf,46.82914,-65.95141,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2844,Sample,2020-r20:2844,Renous River,Site 41,9/21/2020,DFO Gulf,46.82914,-65.95141,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2846,Field blank,2020-r20:2846,,NA,NA,DFO Gulf,NA,NA,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2847,Sample,2020-r20:2847,Renous River,Site 43,9/21/2020,DFO Gulf,46.81524,-65.79379,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2848,Sample,2020-r20:2848,Renous River,Site 43,9/21/2020,DFO Gulf,46.81524,-65.79379,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2850,Sample,2020-r20:2850,Renous River,Site 43,9/21/2020,DFO Gulf,46.81524,-65.79379,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2851,Sample,2020-r20:2851,Renous River,Site 44,9/21/2020,DFO Gulf,46.82956,-65.78744,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2852,Sample,2020-r20:2852,Renous River,Site 44,9/21/2020,DFO Gulf,46.82956,-65.78744,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2853,Sample,2020-r20:2853,Renous River,Site 44,9/21/2020,DFO Gulf,46.82956,-65.78744,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2854,Sample,2020-r20:2854,Barnaby River,Site 47,9/21/2020,DFO Gulf,46.88523,-65.51533,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2855,Sample,2020-r20:2855,Barnaby River,Site 47,9/21/2020,DFO Gulf,46.88523,-65.51533,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2856,Sample,2020-r20:2856,Barnaby River,Site 47,9/21/2020,DFO Gulf,46.88523,-65.51533,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2857,Sample,2020-r20:2857,Barnaby River,Site 46,9/21/2020,DFO Gulf,46.859,-65.44416,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2858,Field blank,2020-r20:2858,,NA,NA,DFO Gulf,NA,NA,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2859,Sample,2020-r20:2859,Barnaby River,Site 46,9/21/2020,DFO Gulf,46.859,-65.44416,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2860,Sample,2020-r20:2860,Barnaby River,Site 46,9/21/2020,DFO Gulf,46.859,-65.44416,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2861,Field blank,2020-r20:2861,,NA,NA,DFO Gulf,NA,NA,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2862,Sample,2020-r20:2862,Barnaby River,Site 45,9/21/2020,DFO Gulf,46.80176,-65.45304,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:2999,Sample,2020-r20:2999,Barnaby River,Site 45,9/21/2020,DFO Gulf,46.80176,-65.45304,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:3000,Sample,2020-r20:3000,Barnaby River,Site 45,9/21/2020,DFO Gulf,46.80176,-65.45304,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:3001,Sample,2020-r20:3001,SWM River,Site 48,9/21/2020,DFO Gulf,46.87695,-65.66472,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:3002,Sample,2020-r20:3002,SWM River,Site 48,9/21/2020,DFO Gulf,46.87695,-65.66472,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:3003,Sample,2020-r20:3003,SWM River,Site 48,9/21/2020,DFO Gulf,46.87626,-65.66438,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:3004,Sample,2020-r20:3004,SWM River,Site 48,9/21/2020,DFO Gulf,46.87626,-65.66438,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:3005,Sample,2020-r20:3005,SWM River,Site 48,9/21/2020,DFO Gulf,46.87562,-65.66363,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:3007,Sample,2020-r20:3007,SWM River,Site 48,9/21/2020,DFO Gulf,46.87562,-65.66363,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:3008,Sample,2020-r20:3008,NWM River,Site 49,9/21/2020,DFO Gulf,46.93532,-65.78738,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:3009,Sample,2020-r20:3009,NWM River,Site 49,9/21/2020,DFO Gulf,46.93532,-65.78738,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:3010,Sample,2020-r20:3010,NWM River,Site 49,9/21/2020,DFO Gulf,46.9345,-65.78671,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:3011,Sample,2020-r20:3011,NWM River,Site 49,9/21/2020,DFO Gulf,46.9345,-65.78671,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:3012,Field blank,2020-r20:3012,,NA,NA,DFO Gulf,NA,NA,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:3013,Sample,2020-r20:3013,NWM River,Site 49,9/21/2020,DFO Gulf,46.93371,-65.78579,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2020,r20:3014,Sample,2020-r20:3014,NWM River,Site 49,9/21/2020,DFO Gulf,46.93371,-65.78579,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,NA,0,0,NA,NA,NA,NA
2021,r21:2827,Sample,2021-r21:2827,Mckiel Lake,Site 52,6/22/2021,DFO Gulf,46.58815,-66.97387,375,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:2828,Sample,2021-r21:2828,Mckiel Lake,Site 52,6/22/2021,DFO Gulf,46.58815,-66.97387,375,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:2829,Sample,2021-r21:2829,Mckiel Lake,Site 52,6/22/2021,DFO Gulf,46.58815,-66.97387,400,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:2830,Field blank,2021-r21:2830,,NA,6/22/2021,DFO Gulf,NA,NA,950,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:2831,Sample,2021-r21:2831,Mckiel Lake,Site 27A,6/22/2021,DFO Gulf,46.60005,-66.98332,325,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:2832,Sample,2021-r21:2832,Mckiel Lake,Site 27A,6/22/2021,DFO Gulf,46.60005,-66.98332,325,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:2833,Sample,2021-r21:2833,Mckiel Lake,Site 27A,6/22/2021,DFO Gulf,46.60005,-66.98332,400,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:2835,Sample,2021-r21:2835,Mckiel Lake,Site 53,6/22/2021,DFO Gulf,46.5957,-66.97599,450,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:2836,Sample,2021-r21:2836,Mckiel Lake,Site 53,6/22/2021,DFO Gulf,46.5957,-66.97599,425,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:2837,Sample,2021-r21:2837,Mckiel Lake,Site 53,6/22/2021,DFO Gulf,46.5957,-66.97599,425,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:2839,Sample,2021-r21:2839,McKiel Brook,Site 25,6/22/2021,DFO Gulf,46.55011,-67.04399,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:2840,Sample,2021-r21:2840,McKiel Brook,Site 25,6/22/2021,DFO Gulf,46.55011,-67.04399,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:2841,Sample,2021-r21:2841,McKiel Brook,Site 25,6/22/2021,DFO Gulf,46.55011,-67.04399,1075,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:2842,Field blank,2021-r21:2842,,NA,6/22/2021,DFO Gulf,NA,NA,975,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:2843,Sample,2021-r21:2843,McKiel Brook,Site 26,6/22/2021,DFO Gulf,46.57771,-67.04132,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:2844,Sample,2021-r21:2844,McKiel Brook,Site 26,6/22/2021,DFO Gulf,46.57771,-67.04132,1025,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:2845,Sample,2021-r21:2845,McKiel Brook,Site 26,6/22/2021,DFO Gulf,46.57771,-67.04132,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:2847,Sample,2021-r21:2847,SWM River,Site 5,6/22/2021,DFO Gulf,46.50753,-66.94977,1025,0.8 µm Nylon,Suspected,Inconclusive,No Ct,35.68,36.45,0,5.18,3.09,NA,NA,NA
2021,r21:2848,Sample,2021-r21:2848,SWM River,Site 5,6/22/2021,DFO Gulf,46.50753,-66.94977,1050,0.8 µm Nylon,Suspected,Inconclusive,35.6,No Ct,37.78,5.46,0,1.27,NA,NA,NA
2021,r21:2849,Sample,2021-r21:2849,SWM River,Site 5,6/22/2021,DFO Gulf,46.50753,-66.94977,1025,0.8 µm Nylon,Inconclusive,Inconclusive,No Ct,38.18,No Ct,0,0.97,0,NA,NA,NA
2021,r21:2924,Sample,2021-r21:2924,SWM River,Site 16,7/7/2021,DFO Gulf,46.56257,-66.832,1100,0.8 µm Nylon,Inconclusive,Inconclusive,37.51,No Ct,No Ct,1.51,0,0,NA,NA,NA
2021,r21:2925,Sample,2021-r21:2925,SWM River,Site 16,7/7/2021,DFO Gulf,46.56257,-66.832,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:2926,Sample,2021-r21:2926,SWM River,Site 16,7/7/2021,DFO Gulf,46.56257,-66.832,1075,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:2928,Sample,2021-r21:2928,SWM River,Site 15,7/7/2021,DFO Gulf,46.55547,-66.84771,1050,0.8 µm Nylon,Inconclusive,Inconclusive,37.26,No Ct,No Ct,1.79,0,0,NA,NA,NA
2021,r21:2929,Sample,2021-r21:2929,SWM River,Site 15,7/7/2021,DFO Gulf,46.55547,-66.84771,1075,0.8 µm Nylon,Inconclusive,Inconclusive,No Ct,38.18,No Ct,0,0.97,0,NA,NA,NA
2021,r21:2930,Sample,2021-r21:2930,SWM River,Site 15,7/7/2021,DFO Gulf,46.55547,-66.84771,1100,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:2931,Field blank,2021-r21:2931,,NA,7/7/2021,DFO Gulf,NA,NA,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:2932,Sample,2021-r21:2932,SWM River,Site 14,7/7/2021,DFO Gulf,46.54391,-66.85485,1100,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:2933,Sample,2021-r21:2933,SWM River,Site 14,7/7/2021,DFO Gulf,46.54391,-66.85485,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:2934,Sample,2021-r21:2934,SWM River,Site 14,7/7/2021,DFO Gulf,46.54391,-66.85485,1050,0.8 µm Nylon,Inconclusive,Inconclusive,No Ct,No Ct,38.23,0,0,0.94,NA,NA,NA
2021,r21:2936,Sample,2021-r21:2936,SWM River,Site 5,7/7/2021,DFO Gulf,46.50753,-66.94977,1075,0.8 µm Nylon,Suspected,Inconclusive,38.21,No Ct,36.73,0.95,0,2.55,NA,NA,NA
2021,r21:2937,Sample,2021-r21:2937,SWM River,Site 5,7/7/2021,DFO Gulf,46.50753,-66.94977,1000,0.8 µm Nylon,Suspected,Inconclusive,37.22,38.26,No Ct,1.84,0.92,0,NA,NA,NA
2021,r21:2938,Sample,2021-r21:2938,SWM River,Site 5,7/7/2021,DFO Gulf,46.50753,-66.94977,1050,0.8 µm Nylon,Suspected,Detected,37.38,35.73,36.18,1.65,5,3.71,NA,NA,NA
2021,r21:2939,Field blank,2021-r21:2939,,NA,7/7/2021,DFO Gulf,NA,NA,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:2940,Sample,2021-r21:2940,SWM River,Site 29,7/7/2021,DFO Gulf,46.49828,-67.0485,850,0.8 µm Nylon,Inconclusive,Inconclusive,No Ct,No Ct,38.12,0,0,1.01,NA,NA,NA
2021,r21:2941,Sample,2021-r21:2941,SWM River,Site 29,7/7/2021,DFO Gulf,46.49828,-67.0485,1025,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:2942,Sample,2021-r21:2942,SWM River,Site 29,7/7/2021,DFO Gulf,46.49828,-67.0485,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:2944,Sample,2021-r21:2944,SWM River,Site 31,7/7/2021,DFO Gulf,46.51053,-67.1137,1025,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:2945,Sample,2021-r21:2945,SWM River,Site 31,7/7/2021,DFO Gulf,46.51053,-67.1137,1025,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:2946,Sample,2021-r21:2946,SWM River,Site 31,7/7/2021,DFO Gulf,46.51053,-67.1137,1075,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3064,Sample,2021-r21:3064,SWM River,Site 18,7/19/2021,DFO Gulf,46.58102,-66.75007,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3065,Sample,2021-r21:3065,SWM River,Site 18,7/19/2021,DFO Gulf,46.58102,-66.75007,1100,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3066,Sample,2021-r21:3066,SWM River,Site 18,7/19/2021,DFO Gulf,46.58102,-66.75007,1100,0.8 µm Nylon,Inconclusive,Inconclusive,No Ct,No Ct,41.29,0,0,0.12,NA,NA,NA
2021,r21:3067,Field blank,2021-r21:3067,,NA,7/19/2021,DFO Gulf,NA,NA,1025,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3068,Sample,2021-r21:3068,SWM River,Site 18A,7/19/2021,DFO Gulf,46.5797,-66.75891,1075,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3069,Sample,2021-r21:3069,SWM River,Site 18A,7/19/2021,DFO Gulf,46.5797,-66.75891,1025,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3070,Sample,2021-r21:3070,SWM River,Site 18A,7/19/2021,DFO Gulf,46.5797,-66.75891,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3072,Sample,2021-r21:3072,SWM River,Site 17,7/19/2021,DFO Gulf,46.5737,-66.81342,1025,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3073,Sample,2021-r21:3073,SWM River,Site 17,7/19/2021,DFO Gulf,46.5737,-66.81342,1075,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
