year__année,month__mois,day__jour,river_name__nom_de_la_rivière,site_code__numéro_du_site,english_name__nom_anglais,french_name__nom_français,scientific_name__nom_scientifique,status__statut,life_stage__stade_de_vie,adipose_condition__état_de_nageoire_adipeuse,total_length__longueur_totale,fork_length__longueur à la fourche,weight__poids,reproductive_status__stade_de_la_reproduction,sex__sexe,scale_id_number__numéro_id_écaille,ager_id__id_de_l'analyste,SMART_river_age__âge_en_rivière,SMART_river_age_type__type_âge_en_rivière,notes,sweep_number__numéro_de_balayage,sweep_time__temps_de_balayage,full_wetted_area__surface_mouillée_totale,sample_id__numéro_d_identification_de_l_échantillon
2022,9,7,East River Pictou,EFER7,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,102.0,11.33,Not Precocious,Unknown,EFER7-4,,1,scale,,0.5,485,91.144,1694205
2022,9,7,East River Pictou,EFER7,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,81.0,5.98,Not Precocious,Unknown,EREF7-5,,1,scale,,0.5,485,91.144,1694206
2022,9,7,East River Pictou,EFER7,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,86.0,7.57,Not Precocious,Unknown,,,1,"length-frequency, auto",,0.5,485,91.144,1694207
2022,9,7,East River Pictou,EFER7,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,86.0,6.58,Not Precocious,Unknown,,,1,"length-frequency, auto",,0.5,485,91.144,1694208
2022,9,7,East River Pictou,EFER7,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,81.0,5.92,Not Precocious,Unknown,,,1,"length-frequency, auto",,0.5,485,91.144,1694209
2022,9,7,East River Pictou,EFER7,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,98.0,10.44,Not Precocious,Unknown,EFER7-6,,1,scale,,0.5,485,91.144,1694210
2022,9,7,East River Pictou,EFER7,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,95.0,9.92,Not Precocious,Unknown,,,1,"length-frequency, auto",,0.5,485,91.144,1694211
2022,9,7,East River Pictou,EFER7,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,89.0,8.04,Not Precocious,Unknown,,,1,"length-frequency, auto",,0.5,485,91.144,1694212
2022,9,7,East River Pictou,EFER7,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,99.0,9.6,Not Precocious,Unknown,,,1,"length-frequency, auto",,0.5,485,91.144,1694213
2022,9,7,East River Pictou,EFER7,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,106.0,12.88,Not Precocious,Unknown,,,1,"length-frequency, auto",,0.5,485,91.144,1694214
2022,9,7,East River Pictou,EFER7,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,92.0,8.14,Not Precocious,Unknown,,,1,"length-frequency, auto",,0.5,485,91.144,1694215
2022,9,7,East River Pictou,EFER7,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,91.0,8.07,Not Precocious,Unknown,,,1,"length-frequency, auto",,0.5,485,91.144,1694216
2022,9,7,East River Pictou,EFER7,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,82.0,6.3,Not Precocious,Unknown,,,1,"length-frequency, auto",,0.5,485,91.144,1694217
2022,9,7,East River Pictou,EFER7,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,99.0,11.64,Not Precocious,Unknown,,,1,"length-frequency, auto",,0.5,485,91.144,1694218
2022,9,7,East River Pictou,EFER7,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,100.0,10.94,Not Precocious,Unknown,,,1,"length-frequency, auto",,0.5,485,91.144,1694219
2022,9,7,East River Pictou,EFER7,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,86.0,6.64,Not Precocious,Unknown,,,1,"length-frequency, auto",,0.5,485,91.144,1694220
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,59.0,2.61,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694413
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,57.0,2.15,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694414
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,58.0,2.75,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694415
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,57.0,2.67,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694416
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,54.0,1.75,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694417
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,57.0,2.28,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694418
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,57.0,2.46,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694419
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,55.0,2.04,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694420
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,67.0,3.85,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694421
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,53.0,2.12,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694422
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,58.0,3.14,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694423
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,52.0,2.09,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694424
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,58.0,2.59,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694425
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,50.0,1.91,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694426
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,50.0,1.5,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694427
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,61.0,2.97,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694428
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,59.0,2.88,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694429
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,44.0,1.19,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694430
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,62.0,3.37,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694431
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,59.0,3.41,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694432
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,55.0,2.42,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694433
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,56.0,2.53,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694434
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,60.0,2.87,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694435
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,62.0,3.58,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694436
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,49.0,1.57,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694437
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,56.0,2.47,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694438
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,63.0,3.29,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694439
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,58.0,2.62,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694440
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,54.0,2.9,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694441
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,60.0,2.45,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694442
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,56.0,2.55,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694443
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,56.0,2.09,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694444
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,58.0,2.38,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694445
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,57.0,3.11,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694446
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,57.0,2.43,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694447
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,56.0,2.53,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694448
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,57.0,2.43,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694449
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,58.0,2.51,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694450
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,59.0,2.77,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694451
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,52.0,1.93,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694452
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,56.0,2.33,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694453
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,55.0,2.13,,Not checked,,,0,"length-frequency, auto",,0.5,489,139.2,1694454
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,86.0,7.12,,Unknown,EFWR1-1,,1,scale,Very little growth in first year.,0.5,489,139.2,1694455
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,101.0,10.39,,Unknown,EFWR1-2,,1,scale,Read as 1+ with check in second summer.,0.5,489,139.2,1694456
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,93.0,8.53,,Unknown,EFWR1-3,,1,scale,,0.5,489,139.2,1694457
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,94.0,9.44,,Unknown,EFWR1-4,,1,scale,Very little growth in first year.,0.5,489,139.2,1694458
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,109.0,13.93,,Unknown,EFWR1-5,,1,scale,Very little growth in first year.,0.5,489,139.2,1694459
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,111.0,14.34,,Unknown,EFWR1-6,,1,scale,Very little growth in first year,0.5,489,139.2,1694460
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,107.0,13.08,,Unknown,,,1,"length-frequency, auto",,0.5,489,139.2,1694461
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,90.0,8.2,,Unknown,,,1,"length-frequency, auto",,0.5,489,139.2,1694462
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,100.0,11.2,,Unknown,,,1,"length-frequency, auto",,0.5,489,139.2,1694463
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,103.0,12.27,,Unknown,,,1,"length-frequency, auto",,0.5,489,139.2,1694464
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,116.0,17.34,,Unknown,EFWR1-7,,1,scale,,0.5,489,139.2,1694465
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,97.0,9.77,,Unknown,,,1,"length-frequency, auto",,0.5,489,139.2,1694466
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,91.0,9.44,,Unknown,,,1,"length-frequency, auto",,0.5,489,139.2,1694467
2022,9,7,West River Antigonish,EFWR1,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,97.0,9.95,,Unknown,,,1,"length-frequency, auto",,0.5,489,139.2,1694468
2022,9,7,West River Antigonish,EFWR1,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,RS,,Not checked,,35.0,0.37,,Not checked,,,,,,0.5,489,139.2,1694609
2022,9,7,West River Antigonish,EFWR1,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,RS,,Not checked,,41.0,0.68,,Not checked,,,,,,0.5,489,139.2,1694610
2022,9,7,West River Antigonish,EFWR1,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,RS,,Not checked,,39.0,0.69,,Not checked,,,,,,0.5,489,139.2,1694611
2022,9,7,West River Antigonish,EFWR1,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,RS,,Not checked,,43.0,0.77,,Not checked,,,,,,0.5,489,139.2,1694612
2022,9,7,West River Antigonish,EFWR1,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,RS,,Not checked,,42.0,0.61,,Not checked,,,,,,0.5,489,139.2,1694613
2022,9,7,West River Antigonish,EFWR1,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,RS,,Not checked,,35.0,0.55,,Not checked,,,,,,0.5,489,139.2,1694614
2022,9,7,West River Antigonish,EFWR1,Blacknose dace,naseux noir,Rhinichthys atratulus,RS,,Not checked,,36.0,0.88,,Not checked,,,,,,0.5,489,139.2,1694615
2022,9,7,West River Antigonish,EFWR1,Brown trout,truite brune,Salmo trutta,RS,,Not checked,,109.0,14.21,,Not checked,,,,,,0.5,489,139.2,1694616
2022,9,7,West River Antigonish,EFWR1,White sucker,meunier noir,Catostomus commersoni,RS,,Not checked,,44.0,1.21,,Not checked,,,,,,0.5,489,139.2,1694617
2022,9,7,West River Antigonish,EFWR7,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,75.0,5.24,,Not checked,,,0,"length-frequency, auto",,0.5,459,92.424,1695176
2022,9,7,West River Antigonish,EFWR7,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,69.0,4.15,,Not checked,,,0,"length-frequency, auto",,0.5,459,92.424,1695177
2022,9,7,West River Antigonish,EFWR7,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,67.0,3.39,,Not checked,,,0,"length-frequency, auto",,0.5,459,92.424,1695178
2022,9,7,West River Antigonish,EFWR7,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,66.0,3.75,,Not checked,,,0,"length-frequency, auto",,0.5,459,92.424,1695179
2022,9,7,West River Antigonish,EFWR7,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,70.0,3.84,,Not checked,,,0,"length-frequency, auto",,0.5,459,92.424,1695180
2022,9,7,West River Antigonish,EFWR7,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,126.0,24.1,Not Precocious,Unknown,EFWR7-1,,3,scale,Full age can only be seen well on one scale,0.5,459,92.424,1695181
2022,9,7,West River Antigonish,EFWR7,Brook trout,omble de fontaine,Salvelinus fontinalis,RS,,Not checked,,116.0,17.69,,Not checked,,,,,,0.5,459,92.424,1695182
2022,9,7,West River Antigonish,EFWR7,Brook trout,omble de fontaine,Salvelinus fontinalis,RS,,Not checked,,80.0,5.75,,Not checked,,,,,,0.5,459,92.424,1695183
2022,9,7,West River Antigonish,EFWR7,Brook trout,omble de fontaine,Salvelinus fontinalis,RS,,Not checked,,120.0,18.5,,Not checked,,,,,,0.5,459,92.424,1695184
2022,9,7,West River Antigonish,EFWR7,Brook trout,omble de fontaine,Salvelinus fontinalis,RS,,Not checked,,71.0,4.54,,Not checked,,,,,,0.5,459,92.424,1695185
2022,9,7,West River Antigonish,EFWR7,Brook trout,omble de fontaine,Salvelinus fontinalis,RS,,Not checked,,74.0,4.51,,Not checked,,,,,,0.5,459,92.424,1695186
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,MS,fry,Not checked,,55.0,1.97,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694039
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,MS,fry,Not checked,,49.0,1.2,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694040
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,54.0,1.63,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694041
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,55.0,1.96,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694042
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,52.0,1.97,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694043
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,64.0,2.81,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694044
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,56.0,2.49,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694045
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,55.0,2.13,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694046
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,60.0,2.92,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694047
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,59.0,2.72,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694048
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,55.0,2.58,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694049
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,55.0,2.31,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694050
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,55.0,2.15,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694051
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,55.0,2.06,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694052
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,52.0,2.02,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694053
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,60.0,2.89,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694054
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,61.0,3.2,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694055
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,47.0,1.87,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694056
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,54.0,2.39,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694057
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,46.0,1.48,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694058
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,55.0,2.39,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694059
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,54.0,2.48,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694060
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,54.0,2.59,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694061
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,56.0,2.43,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694062
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,55.0,2.97,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694063
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,56.0,2.45,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694064
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,50.0,2.06,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694065
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,56.0,2.2,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694066
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,54.0,2.41,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694067
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,57.0,2.89,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694068
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,57.0,1.88,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694069
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,55.0,1.79,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694070
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,54.0,1.94,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694071
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,57.0,2.2,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694072
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,56.0,2.57,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694073
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,60.0,3.03,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694074
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,62.0,3.0,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694075
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,55.0,2.73,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694076
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,61.0,3.37,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694077
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,54.0,2.26,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694078
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,56.0,2.46,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694079
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,59.0,3.37,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694080
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,51.0,1.9,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694081
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Not checked,,55.0,2.51,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694082
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,MS,fry,Not checked,,52.0,2.63,,Not checked,,,0,"length-frequency, auto",,0.5,500,131.52,1694083
2022,9,7,East River Pictou,EFER4,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,80.0,5.03,Not Precocious,Unknown,EFER4-1,,1,scale,,0.5,500,131.52,1694084
