cruise.number_numéro.de.criosière,year_année,month_mois,day_jour,start.hour_heure.de.début,start.minute_minute.de.début,latitude,longitude,gear_équipement,species_espèce,french.name_nom.français,english.name_nom.anglais,latin.name_nom.latin,weight.caught_poids.pris,number.caught_quantité_attrapé
103,2010,7,15,9,46,46.50583333,-64.33416667,nephrops trawl,8600,Éponge  non spécifiée,SPONGES,PORIFERA P.,0.84375,0
103,2010,7,15,9,46,46.50583333,-64.33416667,nephrops trawl,9304,Algues rouges,RED SEAWEEDS,RHODOPHYCEAE,0.010416667,0
103,2010,7,15,11,18,46.62416667,-64.43333333,nephrops trawl,12,Merluche blanche,WHITE HAKE,UROPHYCIS TENUIS,0.2,2.5
103,2010,7,15,11,18,46.62416667,-64.43333333,nephrops trawl,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,1.35,40
103,2010,7,15,11,18,46.62416667,-64.43333333,nephrops trawl,63,Éperlan d'Amérique,RAINBOW SMELT,OSMERUS MORDAX,0.0875,2.5
103,2010,7,15,11,18,46.62416667,-64.43333333,nephrops trawl,118,Ogac,GREENLAND COD,GADUS OGAC,0.3,1.25
103,2010,7,15,11,18,46.62416667,-64.43333333,nephrops trawl,122,Tanche-tautogue,CUNNER,TAUTOGOLABRUS ADSPERSUS,0.175,1.25
103,2010,7,15,11,18,46.62416667,-64.43333333,nephrops trawl,143,Turbot de sable,BRILL/WINDOWPANE,SCOPHTHALMUS AQUOSUS,0.325,5
103,2010,7,15,11,18,46.62416667,-64.43333333,nephrops trawl,204,Raie tachetée,WINTER SKATE,LEUCORAJA OCELLATA,2.15,50
103,2010,7,15,11,18,46.62416667,-64.43333333,nephrops trawl,2513,Crabe tourteau commun,ATLANTIC ROCK CRAB,CANCER IRRORATUS,5.4125,61.25
103,2010,7,15,11,18,46.62416667,-64.43333333,nephrops trawl,2539,NA,LADY CRAB,OVALIPES OCELLATUS,0.125,1.25
103,2010,7,15,11,18,46.62416667,-64.43333333,nephrops trawl,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,8.2375,20
103,2010,7,15,11,18,46.62416667,-64.43333333,nephrops trawl,4348,NA,MOLLUSCA SHELLS EMPTY,MOLLUSCA (EMPTY),0.45,0
103,2010,7,15,11,18,46.62416667,-64.43333333,nephrops trawl,6110,Étoile de mer non spécifiée,ASTERIAS SP.,ASTERIAS SP.,0.125,0
103,2010,7,15,11,18,46.62416667,-64.43333333,nephrops trawl,6511,Dollar de mer,ECHINARACHNIUS PARMA,ECHINARACHNIUS PARMA,0.2625,0
103,2010,7,15,11,18,46.62416667,-64.43333333,nephrops trawl,8500,méduse non spécifiée,JELLYFISHES,SCYPHOZOA C.,0.2875,0
103,2010,7,15,11,18,46.62416667,-64.43333333,nephrops trawl,8600,Éponge  non spécifiée,SPONGES,PORIFERA P.,0.0375,0
103,2010,7,15,11,18,46.62416667,-64.43333333,nephrops trawl,9304,Algues rouges,RED SEAWEEDS,RHODOPHYCEAE,0.0125,0
103,2010,7,15,13,18,46.66416667,-64.43333333,nephrops trawl,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,1.85,40
103,2010,7,15,13,18,46.66416667,-64.43333333,nephrops trawl,63,Éperlan d'Amérique,RAINBOW SMELT,OSMERUS MORDAX,0.4625,16.25
103,2010,7,15,13,18,46.66416667,-64.43333333,nephrops trawl,118,Ogac,GREENLAND COD,GADUS OGAC,0.1375,1.25
103,2010,7,15,13,18,46.66416667,-64.43333333,nephrops trawl,122,Tanche-tautogue,CUNNER,TAUTOGOLABRUS ADSPERSUS,0.225,3.75
103,2010,7,15,13,18,46.66416667,-64.43333333,nephrops trawl,143,Turbot de sable,BRILL/WINDOWPANE,SCOPHTHALMUS AQUOSUS,0.1375,3.75
103,2010,7,15,13,18,46.66416667,-64.43333333,nephrops trawl,204,Raie tachetée,WINTER SKATE,LEUCORAJA OCELLATA,3.2625,33.75
103,2010,7,15,13,18,46.66416667,-64.43333333,nephrops trawl,2513,Crabe tourteau commun,ATLANTIC ROCK CRAB,CANCER IRRORATUS,4.3,50
103,2010,7,15,13,18,46.66416667,-64.43333333,nephrops trawl,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,2.1625,11.25
103,2010,7,15,13,18,46.66416667,-64.43333333,nephrops trawl,4221,"Lunatie (natice de l'Atlantique,natice héros)",NORTHERN MOONSNAIL,EUSPIRA HEROS,0.175,0
103,2010,7,15,13,18,46.66416667,-64.43333333,nephrops trawl,4348,NA,MOLLUSCA SHELLS EMPTY,MOLLUSCA (EMPTY),1.0875,0
103,2010,7,15,13,18,46.66416667,-64.43333333,nephrops trawl,6110,Étoile de mer non spécifiée,ASTERIAS SP.,ASTERIAS SP.,0.1,0
103,2010,7,15,13,18,46.66416667,-64.43333333,nephrops trawl,6511,Dollar de mer,ECHINARACHNIUS PARMA,ECHINARACHNIUS PARMA,0.6125,0
103,2010,7,15,13,18,46.66416667,-64.43333333,nephrops trawl,8208,Anémones de mer,ANTHOZOA SEA ANEMONES,ACTINIARIA C.,0.575,0
103,2010,7,15,13,18,46.66416667,-64.43333333,nephrops trawl,8500,méduse non spécifiée,JELLYFISHES,SCYPHOZOA C.,0.1,0
103,2010,7,15,13,18,46.66416667,-64.43333333,nephrops trawl,8600,Éponge  non spécifiée,SPONGES,PORIFERA P.,0.1375,0
103,2010,7,15,13,18,46.66416667,-64.43333333,nephrops trawl,9200,NA,STONES AND ROCKS,STONES AND ROCKS,1.7375,0
103,2010,7,15,13,18,46.66416667,-64.43333333,nephrops trawl,9304,Algues rouges,RED SEAWEEDS,RHODOPHYCEAE,0.0125,0
103,2010,7,16,8,8,46.46666667,-64.56666667,nephrops trawl,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,0.375,5.357142857
103,2010,7,16,8,8,46.46666667,-64.56666667,nephrops trawl,118,Ogac,GREENLAND COD,GADUS OGAC,0.160714286,17.85714286
103,2010,7,16,8,8,46.46666667,-64.56666667,nephrops trawl,122,Tanche-tautogue,CUNNER,TAUTOGOLABRUS ADSPERSUS,0.044642857,0.892857143
103,2010,7,16,8,8,46.46666667,-64.56666667,nephrops trawl,204,Raie tachetée,WINTER SKATE,LEUCORAJA OCELLATA,0.8125,1.785714286
103,2010,7,16,8,8,46.46666667,-64.56666667,nephrops trawl,303,Chaboisseau bronzé,GRUBBY OR LITTLE SCULPIN,MYOXOCEPHALUS AENAEUS,0.116071429,9.821428571
103,2010,7,16,8,8,46.46666667,-64.56666667,nephrops trawl,640,Loquette d'Amérique,OCEAN POUT(COMMON),MACROZOARCES AMERICANUS,0.071428571,0.892857143
103,2010,7,16,8,8,46.46666667,-64.56666667,nephrops trawl,2513,Crabe tourteau commun,ATLANTIC ROCK CRAB,CANCER IRRORATUS,0.098214286,7.142857143
103,2010,7,16,8,8,46.46666667,-64.56666667,nephrops trawl,2539,NA,LADY CRAB,OVALIPES OCELLATUS,0.973214286,5.357142857
103,2010,7,16,8,8,46.46666667,-64.56666667,nephrops trawl,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,5.803571429,45.53571429
103,2010,7,16,8,8,46.46666667,-64.56666667,nephrops trawl,3101,NA,"LARGE POLYCHAETE, 3MM DIA","POLYCHAETA C.,LARGE",0.008928571,0
103,2010,7,16,8,8,46.46666667,-64.56666667,nephrops trawl,3500,Polychètes errantes,POLYNOIDAE F.,POLYNOIDAE F.,0.008928571,0
103,2010,7,16,8,8,46.46666667,-64.56666667,nephrops trawl,4331,Moule bleue,COMMON MUSSELS,MYTILUS EDULIS,0.017857143,0
103,2010,7,16,8,8,46.46666667,-64.56666667,nephrops trawl,6110,Étoile de mer non spécifiée,ASTERIAS SP.,ASTERIAS SP.,0.089285714,0
103,2010,7,16,8,8,46.46666667,-64.56666667,nephrops trawl,6211,Ophiure,DAISY,OPHIOPHOLIS ACULEATA,0.008928571,0
103,2010,7,16,8,8,46.46666667,-64.56666667,nephrops trawl,6411,Oursin vert,SEA URCHIN (GREEN),STRONGYLOCENTROTUS DROEBACHIENSIS,0.008928571,0.892857143
103,2010,7,16,8,8,46.46666667,-64.56666667,nephrops trawl,8208,Anémones de mer,ANTHOZOA SEA ANEMONES,ACTINIARIA C.,0.008928571,0
103,2010,7,16,8,8,46.46666667,-64.56666667,nephrops trawl,8500,méduse non spécifiée,JELLYFISHES,SCYPHOZOA C.,0.446428571,0
103,2010,7,16,8,8,46.46666667,-64.56666667,nephrops trawl,8600,Éponge  non spécifiée,SPONGES,PORIFERA P.,7.383928571,0
103,2010,7,16,8,8,46.46666667,-64.56666667,nephrops trawl,8621,Éponge digitée,EYED SPONGE,HALICLONA OCULATA,1.375,0
103,2010,7,16,8,8,46.46666667,-64.56666667,nephrops trawl,9200,NA,STONES AND ROCKS,STONES AND ROCKS,0.482142857,0
103,2010,7,16,8,8,46.46666667,-64.56666667,nephrops trawl,9300,"Géomon, algues, varech","SEAWEED,(ALGAE),KELP",THALLOPHYTA C.,0.401785714,0
103,2010,7,16,8,8,46.46666667,-64.56666667,nephrops trawl,9302,NA,SEA LETTUCE,ULVA SP.,0.008928571,0
103,2010,7,16,8,8,46.46666667,-64.56666667,nephrops trawl,9304,Algues rouges,RED SEAWEEDS,RHODOPHYCEAE,9.375,0
103,2010,7,16,8,8,46.46666667,-64.56666667,nephrops trawl,9630,Bois,ORGANIC DEBRIS,ORGANIC DEBRIS,0.160714286,0
103,2010,7,16,9,40,46.63083333,-64.57166667,nephrops trawl,10,Morue franche,COD(ATLANTIC),GADUS MORHUA,0.025,1.25
103,2010,7,16,9,40,46.63083333,-64.57166667,nephrops trawl,42,Limande à queue jaune,YELLOWTAIL FLOUNDER,LIMANDA FERRUGINEA,0.025,1.25
103,2010,7,16,9,40,46.63083333,-64.57166667,nephrops trawl,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,0.625,3.75
103,2010,7,16,9,40,46.63083333,-64.57166667,nephrops trawl,122,Tanche-tautogue,CUNNER,TAUTOGOLABRUS ADSPERSUS,0.0375,1.25
103,2010,7,16,9,40,46.63083333,-64.57166667,nephrops trawl,143,Turbot de sable,BRILL/WINDOWPANE,SCOPHTHALMUS AQUOSUS,0.05,2.5
103,2010,7,16,9,40,46.63083333,-64.57166667,nephrops trawl,300,Chaboisseau à dix-huit-épines,LONGHORN SCULPIN,MYOXOCEPHALUS OCTODECEMSPINOSUS,0.0875,2.5
103,2010,7,16,9,40,46.63083333,-64.57166667,nephrops trawl,2513,Crabe tourteau commun,ATLANTIC ROCK CRAB,CANCER IRRORATUS,3.8625,47.5
103,2010,7,16,9,40,46.63083333,-64.57166667,nephrops trawl,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,7.875,21.25
103,2010,7,16,9,40,46.63083333,-64.57166667,nephrops trawl,6110,Étoile de mer non spécifiée,ASTERIAS SP.,ASTERIAS SP.,0.05,0
103,2010,7,16,9,40,46.63083333,-64.57166667,nephrops trawl,6511,Dollar de mer,ECHINARACHNIUS PARMA,ECHINARACHNIUS PARMA,0.1375,0
103,2010,7,16,9,40,46.63083333,-64.57166667,nephrops trawl,8500,méduse non spécifiée,JELLYFISHES,SCYPHOZOA C.,0.1375,0
103,2010,7,16,9,40,46.63083333,-64.57166667,nephrops trawl,8600,Éponge  non spécifiée,SPONGES,PORIFERA P.,0.225,0
103,2010,7,16,9,40,46.63083333,-64.57166667,nephrops trawl,9200,NA,STONES AND ROCKS,STONES AND ROCKS,0.175,0
103,2010,7,16,9,40,46.63083333,-64.57166667,nephrops trawl,9302,NA,SEA LETTUCE,ULVA SP.,0.0125,0
103,2010,7,16,9,40,46.63083333,-64.57166667,nephrops trawl,9304,Algues rouges,RED SEAWEEDS,RHODOPHYCEAE,4.5,0
103,2010,7,16,10,55,46.6975,-64.57083333,nephrops trawl,10,Morue franche,COD(ATLANTIC),GADUS MORHUA,0.0625,2.083333333
103,2010,7,16,10,55,46.6975,-64.57083333,nephrops trawl,42,Limande à queue jaune,YELLOWTAIL FLOUNDER,LIMANDA FERRUGINEA,0.125,3.125
103,2010,7,16,10,55,46.6975,-64.57083333,nephrops trawl,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,2.729166667,37.5
103,2010,7,16,10,55,46.6975,-64.57083333,nephrops trawl,122,Tanche-tautogue,CUNNER,TAUTOGOLABRUS ADSPERSUS,0.291666667,4.166666667
103,2010,7,16,10,55,46.6975,-64.57083333,nephrops trawl,143,Turbot de sable,BRILL/WINDOWPANE,SCOPHTHALMUS AQUOSUS,0.15625,1.041666667
103,2010,7,16,10,55,46.6975,-64.57083333,nephrops trawl,300,Chaboisseau à dix-huit-épines,LONGHORN SCULPIN,MYOXOCEPHALUS OCTODECEMSPINOSUS,0.125,4.166666667
103,2010,7,16,10,55,46.6975,-64.57083333,nephrops trawl,1511,Oeufs de gastropode non spécifiés,SNAIL/SLUG EGGS,GASTEROPODA EGGS,0.010416667,0
103,2010,7,16,10,55,46.6975,-64.57083333,nephrops trawl,2212,Crevette ésope,PANDALUS MONTAGUI,PANDALUS MONTAGUI,0,6.25
103,2010,7,16,10,55,46.6975,-64.57083333,nephrops trawl,2513,Crabe tourteau commun,ATLANTIC ROCK CRAB,CANCER IRRORATUS,3.552083333,19.79166667
103,2010,7,16,10,55,46.6975,-64.57083333,nephrops trawl,2527,Crabe lyre (araignée),TOAD CRAB,HYAS ARANEUS,0.010416667,1.041666667
103,2010,7,16,10,55,46.6975,-64.57083333,nephrops trawl,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,8.416666667,28.125
103,2010,7,16,10,55,46.6975,-64.57083333,nephrops trawl,3500,Polychètes errantes,POLYNOIDAE F.,POLYNOIDAE F.,0.010416667,0
103,2010,7,16,10,55,46.6975,-64.57083333,nephrops trawl,6211,Ophiure,DAISY,OPHIOPHOLIS ACULEATA,0.010416667,0
103,2010,7,16,10,55,46.6975,-64.57083333,nephrops trawl,6511,Dollar de mer,ECHINARACHNIUS PARMA,ECHINARACHNIUS PARMA,0.395833333,0
103,2010,7,16,10,55,46.6975,-64.57083333,nephrops trawl,8208,Anémones de mer,ANTHOZOA SEA ANEMONES,ACTINIARIA C.,0.177083333,0
103,2010,7,16,10,55,46.6975,-64.57083333,nephrops trawl,8500,méduse non spécifiée,JELLYFISHES,SCYPHOZOA C.,0.145833333,0
103,2010,7,16,10,55,46.6975,-64.57083333,nephrops trawl,8600,Éponge  non spécifiée,SPONGES,PORIFERA P.,0.510416667,0
103,2010,7,16,10,55,46.6975,-64.57083333,nephrops trawl,8621,Éponge digitée,EYED SPONGE,HALICLONA OCULATA,1.354166667,0
103,2010,7,16,10,55,46.6975,-64.57083333,nephrops trawl,9200,NA,STONES AND ROCKS,STONES AND ROCKS,0.322916667,0
103,2010,7,16,10,55,46.6975,-64.57083333,nephrops trawl,9300,"Géomon, algues, varech","SEAWEED,(ALGAE),KELP",THALLOPHYTA C.,0.052083333,0
103,2010,7,16,10,55,46.6975,-64.57083333,nephrops trawl,9304,Algues rouges,RED SEAWEEDS,RHODOPHYCEAE,0.53125,0
103,2010,7,16,13,7,46.66416667,-64.62,nephrops trawl,10,Morue franche,COD(ATLANTIC),GADUS MORHUA,0.05,1.25
103,2010,7,16,13,7,46.66416667,-64.62,nephrops trawl,12,Merluche blanche,WHITE HAKE,UROPHYCIS TENUIS,0.8375,1.25
103,2010,7,16,13,7,46.66416667,-64.62,nephrops trawl,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,14.375,290
103,2010,7,16,13,7,46.66416667,-64.62,nephrops trawl,63,Éperlan d'Amérique,RAINBOW SMELT,OSMERUS MORDAX,0.1125,3.75
103,2010,7,16,13,7,46.66416667,-64.62,nephrops trawl,122,Tanche-tautogue,CUNNER,TAUTOGOLABRUS ADSPERSUS,6.6,137.5
103,2010,7,16,13,7,46.66416667,-64.62,nephrops trawl,300,Chaboisseau à dix-huit-épines,LONGHORN SCULPIN,MYOXOCEPHALUS OCTODECEMSPINOSUS,1.525,15
103,2010,7,16,13,7,46.66416667,-64.62,nephrops trawl,303,Chaboisseau bronzé,GRUBBY OR LITTLE SCULPIN,MYOXOCEPHALUS AENAEUS,0.1,2.5
103,2010,7,16,13,7,46.66416667,-64.62,nephrops trawl,320,Hémitriptère atlantique,SEA RAVEN,HEMITRIPTERUS AMERICANUS,0.1875,2.5
103,2010,7,16,13,7,46.66416667,-64.62,nephrops trawl,640,Loquette d'Amérique,OCEAN POUT(COMMON),MACROZOARCES AMERICANUS,0.225,2.5
103,2010,7,16,13,7,46.66416667,-64.62,nephrops trawl,2513,Crabe tourteau commun,ATLANTIC ROCK CRAB,CANCER IRRORATUS,3.1625,41.25
103,2010,7,16,13,7,46.66416667,-64.62,nephrops trawl,2521,Crabe lyre (arctique),HYAS COARCTATUS,HYAS COARCTATUS,0.025,1.25
103,2010,7,16,13,7,46.66416667,-64.62,nephrops trawl,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,26.75,191.25
103,2010,7,16,13,7,46.66416667,-64.62,nephrops trawl,2990,Balane non spécifié,BARNACLES,CIRRIPEDIA S.C.,0.0125,0
103,2010,7,16,13,7,46.66416667,-64.62,nephrops trawl,3101,NA,"LARGE POLYCHAETE, 3MM DIA","POLYCHAETA C.,LARGE",0.0125,0
103,2010,7,16,13,7,46.66416667,-64.62,nephrops trawl,3500,Polychètes errantes,POLYNOIDAE F.,POLYNOIDAE F.,0.0125,0
103,2010,7,16,13,7,46.66416667,-64.62,nephrops trawl,4331,Moule bleue,COMMON MUSSELS,MYTILUS EDULIS,2.4375,0
103,2010,7,16,13,7,46.66416667,-64.62,nephrops trawl,4332,Moule géante,HORSE MUSSELS,MODIOLUS MODIOLUS,3.8125,0
103,2010,7,16,13,7,46.66416667,-64.62,nephrops trawl,4348,NA,MOLLUSCA SHELLS EMPTY,MOLLUSCA (EMPTY),0.475,0
103,2010,7,16,13,7,46.66416667,-64.62,nephrops trawl,6110,Étoile de mer non spécifiée,ASTERIAS SP.,ASTERIAS SP.,0.3,0
103,2010,7,16,13,7,46.66416667,-64.62,nephrops trawl,6118,NA,BLOOD STAR (GENUS),HENRICIA SP.,0.15,0
103,2010,7,16,13,7,46.66416667,-64.62,nephrops trawl,6211,Ophiure,DAISY,OPHIOPHOLIS ACULEATA,0.0125,0
103,2010,7,16,13,7,46.66416667,-64.62,nephrops trawl,6411,Oursin vert,SEA URCHIN (GREEN),STRONGYLOCENTROTUS DROEBACHIENSIS,0.475,63.75
103,2010,7,16,13,7,46.66416667,-64.62,nephrops trawl,6511,Dollar de mer,ECHINARACHNIUS PARMA,ECHINARACHNIUS PARMA,0.0375,0
103,2010,7,16,13,7,46.66416667,-64.62,nephrops trawl,8500,méduse non spécifiée,JELLYFISHES,SCYPHOZOA C.,0.0125,0
103,2010,7,16,13,7,46.66416667,-64.62,nephrops trawl,8600,Éponge  non spécifiée,SPONGES,PORIFERA P.,35.5,0
103,2010,7,16,13,7,46.66416667,-64.62,nephrops trawl,8621,Éponge digitée,EYED SPONGE,HALICLONA OCULATA,0.9,0
103,2010,7,16,13,7,46.66416667,-64.62,nephrops trawl,9200,NA,STONES AND ROCKS,STONES AND ROCKS,51.5,0
103,2010,7,16,14,22,46.5275,-64.57833333,nephrops trawl,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,1.3875,16.25
103,2010,7,16,14,22,46.5275,-64.57833333,nephrops trawl,122,Tanche-tautogue,CUNNER,TAUTOGOLABRUS ADSPERSUS,0.1625,0
103,2010,7,16,14,22,46.5275,-64.57833333,nephrops trawl,143,Turbot de sable,BRILL/WINDOWPANE,SCOPHTHALMUS AQUOSUS,1.175,26.25
103,2010,7,16,14,22,46.5275,-64.57833333,nephrops trawl,204,Raie tachetée,WINTER SKATE,LEUCORAJA OCELLATA,3.15,21.25
103,2010,7,16,14,22,46.5275,-64.57833333,nephrops trawl,2513,Crabe tourteau commun,ATLANTIC ROCK CRAB,CANCER IRRORATUS,1.8,21.25
103,2010,7,16,14,22,46.5275,-64.57833333,nephrops trawl,2539,NA,LADY CRAB,OVALIPES OCELLATUS,0.1875,1.25
103,2010,7,16,14,22,46.5275,-64.57833333,nephrops trawl,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,3.075,15
103,2010,7,16,14,22,46.5275,-64.57833333,nephrops trawl,2562,Bernard l'hermite acadien,PAGURUS ACADIANUS,PAGURUS ACADIANUS,0.1125,0
103,2010,7,16,14,22,46.5275,-64.57833333,nephrops trawl,4348,NA,MOLLUSCA SHELLS EMPTY,MOLLUSCA (EMPTY),0.85,0
103,2010,7,16,14,22,46.5275,-64.57833333,nephrops trawl,6110,Étoile de mer non spécifiée,ASTERIAS SP.,ASTERIAS SP.,0.075,0
103,2010,7,16,14,22,46.5275,-64.57833333,nephrops trawl,6211,Ophiure,DAISY,OPHIOPHOLIS ACULEATA,0.0125,0
103,2010,7,16,14,22,46.5275,-64.57833333,nephrops trawl,8500,méduse non spécifiée,JELLYFISHES,SCYPHOZOA C.,0.0125,0
103,2010,7,16,14,22,46.5275,-64.57833333,nephrops trawl,8600,Éponge  non spécifiée,SPONGES,PORIFERA P.,0.125,0
103,2010,7,16,14,22,46.5275,-64.57833333,nephrops trawl,9200,NA,STONES AND ROCKS,STONES AND ROCKS,0.0625,0
103,2010,7,16,14,22,46.5275,-64.57833333,nephrops trawl,9304,Algues rouges,RED SEAWEEDS,RHODOPHYCEAE,0.1125,0
103,2010,7,17,11,15,46.8975,-64.71833333,nephrops trawl,42,Limande à queue jaune,YELLOWTAIL FLOUNDER,LIMANDA FERRUGINEA,1.0125,40
103,2010,7,17,11,15,46.8975,-64.71833333,nephrops trawl,1511,Oeufs de gastropode non spécifiés,SNAIL/SLUG EGGS,GASTEROPODA EGGS,0.1,0
103,2010,7,17,11,15,46.8975,-64.71833333,nephrops trawl,2513,Crabe tourteau commun,ATLANTIC ROCK CRAB,CANCER IRRORATUS,1.65,15
103,2010,7,17,11,15,46.8975,-64.71833333,nephrops trawl,2539,NA,LADY CRAB,OVALIPES OCELLATUS,0.1125,1.25
103,2010,7,17,11,15,46.8975,-64.71833333,nephrops trawl,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,4.975,26.25
103,2010,7,17,11,15,46.8975,-64.71833333,nephrops trawl,4348,NA,MOLLUSCA SHELLS EMPTY,MOLLUSCA (EMPTY),0.75,0
103,2010,7,17,11,15,46.8975,-64.71833333,nephrops trawl,6110,Étoile de mer non spécifiée,ASTERIAS SP.,ASTERIAS SP.,0.0125,0
103,2010,7,17,11,15,46.8975,-64.71833333,nephrops trawl,6511,Dollar de mer,ECHINARACHNIUS PARMA,ECHINARACHNIUS PARMA,1.1375,0
103,2010,7,17,11,15,46.8975,-64.71833333,nephrops trawl,8500,méduse non spécifiée,JELLYFISHES,SCYPHOZOA C.,0.0625,0
103,2010,7,17,11,15,46.8975,-64.71833333,nephrops trawl,9991,NA,FIRST UNIDENTIFIED PER SET,UNIDENTIFIED,0.1375,0
103,2010,7,17,13,17,46.99833333,-64.76,nephrops trawl,10,Morue franche,COD(ATLANTIC),GADUS MORHUA,0.080357143,0.892857143
103,2010,7,17,13,17,46.99833333,-64.76,nephrops trawl,17,Poulamon atlantique,TOMCOD(ATLANTIC),MICROGADUS TOMCOD,0.741071429,7.142857143
103,2010,7,17,13,17,46.99833333,-64.76,nephrops trawl,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,3.25,33.03571429
103,2010,7,17,13,17,46.99833333,-64.76,nephrops trawl,118,Ogac,GREENLAND COD,GADUS OGAC,1.321428571,3.571428571
103,2010,7,17,13,17,46.99833333,-64.76,nephrops trawl,122,Tanche-tautogue,CUNNER,TAUTOGOLABRUS ADSPERSUS,5,98.21428571
103,2010,7,17,13,17,46.99833333,-64.76,nephrops trawl,204,Raie tachetée,WINTER SKATE,LEUCORAJA OCELLATA,0.535714286,1.785714286
103,2010,7,17,13,17,46.99833333,-64.76,nephrops trawl,301,Chaboisseau à épines courtes,SHORTHORN SCULPIN,MYOXOCEPHALUS SCORPIUS,0.482142857,1.785714286
103,2010,7,17,13,17,46.99833333,-64.76,nephrops trawl,303,Chaboisseau bronzé,GRUBBY OR LITTLE SCULPIN,MYOXOCEPHALUS AENAEUS,0.071428571,1.785714286
103,2010,7,17,13,17,46.99833333,-64.76,nephrops trawl,320,Hémitriptère atlantique,SEA RAVEN,HEMITRIPTERUS AMERICANUS,0.098214286,0.892857143
103,2010,7,17,13,17,46.99833333,-64.76,nephrops trawl,2535,NA,SPIRORBIS SP.,SPIRORBIS SP.,0.008928571,0
103,2010,7,17,13,17,46.99833333,-64.76,nephrops trawl,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,27.23214286,112.5
103,2010,7,17,13,17,46.99833333,-64.76,nephrops trawl,3500,Polychètes errantes,POLYNOIDAE F.,POLYNOIDAE F.,0.008928571,0
103,2010,7,17,13,17,46.99833333,-64.76,nephrops trawl,4319,Saxicave arctique,SOFT SHELL OR LONG NECK CLAM,HIATELLA ARCTICA,0.008928571,0
103,2010,7,17,13,17,46.99833333,-64.76,nephrops trawl,4331,Moule bleue,COMMON MUSSELS,MYTILUS EDULIS,0.008928571,0
103,2010,7,17,13,17,46.99833333,-64.76,nephrops trawl,4348,NA,MOLLUSCA SHELLS EMPTY,MOLLUSCA (EMPTY),0.044642857,0
103,2010,7,17,13,17,46.99833333,-64.76,nephrops trawl,6110,Étoile de mer non spécifiée,ASTERIAS SP.,ASTERIAS SP.,0.785714286,0
103,2010,7,17,13,17,46.99833333,-64.76,nephrops trawl,6118,NA,BLOOD STAR (GENUS),HENRICIA SP.,0.116071429,0
103,2010,7,17,13,17,46.99833333,-64.76,nephrops trawl,6211,Ophiure,DAISY,OPHIOPHOLIS ACULEATA,0.008928571,0
103,2010,7,17,13,17,46.99833333,-64.76,nephrops trawl,6411,Oursin vert,SEA URCHIN (GREEN),STRONGYLOCENTROTUS DROEBACHIENSIS,0.267857143,66.07142857
103,2010,7,17,13,17,46.99833333,-64.76,nephrops trawl,6511,Dollar de mer,ECHINARACHNIUS PARMA,ECHINARACHNIUS PARMA,0.151785714,0
103,2010,7,17,13,17,46.99833333,-64.76,nephrops trawl,8511,NA,PINK JELLYFISH,CYANEA CAPILLATA,0.660714286,0
103,2010,7,17,13,17,46.99833333,-64.76,nephrops trawl,8600,Éponge  non spécifiée,SPONGES,PORIFERA P.,0.196428571,0
103,2010,7,17,13,17,46.99833333,-64.76,nephrops trawl,9200,NA,STONES AND ROCKS,STONES AND ROCKS,0.241071429,0
103,2010,7,17,13,17,46.99833333,-64.76,nephrops trawl,9300,"Géomon, algues, varech","SEAWEED,(ALGAE),KELP",THALLOPHYTA C.,0.892857143,0
103,2010,7,17,13,17,46.99833333,-64.76,nephrops trawl,9301,NA,BROWN ROCKWEED,FUCUS SP.,0.723214286,0
103,2010,7,17,13,17,46.99833333,-64.76,nephrops trawl,9303,NA,BROWN SEAWEEDS,PHAEOPHYCEAE C.,31.69642857,0
103,2010,7,17,14,7,46.99583333,-64.67583333,nephrops trawl,42,Limande à queue jaune,YELLOWTAIL FLOUNDER,LIMANDA FERRUGINEA,0.0625,2.083333333
103,2010,7,17,14,7,46.99583333,-64.67583333,nephrops trawl,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,1.5625,29.16666667
103,2010,7,17,14,7,46.99583333,-64.67583333,nephrops trawl,122,Tanche-tautogue,CUNNER,TAUTOGOLABRUS ADSPERSUS,0.552083333,9.375
