"year__annee","month__mois","day__jour","start_hour__heure_de_depart","start_minute__minute_de_depart","latitude","longitude","gear__equipement","species__espece","french_name__nom_francais","english_name__nom_anglais","latin_name__nom_latin","weight_caught__poids_pris","number_caught__quantite_attrape"
2018,5,23,15,13,45.785,-62.6649166666667,"8 gang toothed scallop drag lined with 14 mm mesh",6511,"Oursin plat","Common sand dollar","Echinarachnius parma",3.49,392
2018,5,23,15,30,45.814,-62.6646666666667,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.038,8
2018,5,23,15,30,45.814,-62.6646666666667,"8 gang toothed scallop drag lined with 14 mm mesh",300,"Chaboisseau à dix-huit-épines","Longhorn sculpin","Myoxocephalus octodecemspinosus",0.005,1
2018,5,23,15,30,45.814,-62.6646666666667,"8 gang toothed scallop drag lined with 14 mm mesh",303,"Chaboisseau bronzé","Grubby","Myoxocephalus aenaeus",0.105,5
2018,5,23,15,30,45.814,-62.6646666666667,"8 gang toothed scallop drag lined with 14 mm mesh",2417,"Crevette grise","Sevenspine bay shrimp","Crangon septemspinosa",0.005,2
2018,5,23,15,30,45.814,-62.6646666666667,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",0.713,15
2018,5,23,15,30,45.814,-62.6646666666667,"8 gang toothed scallop drag lined with 14 mm mesh",2550,"Homard américain","American lobster","Homarus americanus",0.066,1
2018,5,23,15,30,45.814,-62.6646666666667,"8 gang toothed scallop drag lined with 14 mm mesh",4221,"Natice de l'Atlantique ou héros","Northern moonsnail","Euspira heros",0.21,3
2018,5,23,15,30,45.814,-62.6646666666667,"8 gang toothed scallop drag lined with 14 mm mesh",4304,"Quahog nordique","Ocean quahog","Arctica islandica",0.045,1
2018,5,23,15,30,45.814,-62.6646666666667,"8 gang toothed scallop drag lined with 14 mm mesh",4316,"Astarte non-spécifié","Astarte unidentified","Astarte sp.",0.04,6
2018,5,23,15,30,45.814,-62.6646666666667,"8 gang toothed scallop drag lined with 14 mm mesh",4321,"Pétoncle géant","Sea scallop","Placopecten magellanicus",2.96,15
2018,5,23,15,30,45.814,-62.6646666666667,"8 gang toothed scallop drag lined with 14 mm mesh",4326,"Huitre américaine","American cupped oyster","Crassostrea virginica",0.1,1
2018,5,23,15,30,45.814,-62.6646666666667,"8 gang toothed scallop drag lined with 14 mm mesh",4349,"Pectinidae non-spécifié vide","Scallop unidentified empty","Pectinidae sp. empty",0,2
2018,5,23,15,30,45.814,-62.6646666666667,"8 gang toothed scallop drag lined with 14 mm mesh",6110,"Asterias non-spécifié","Asterias unidentified","Asterias sp.",0.007,6
2018,5,23,15,30,45.814,-62.6646666666667,"8 gang toothed scallop drag lined with 14 mm mesh",6119,"Petite étoile rouge sang","Fat blood star","Henricia sanguinolenta",0.009,12
2018,5,23,15,30,45.814,-62.6646666666667,"8 gang toothed scallop drag lined with 14 mm mesh",6511,"Oursin plat","Common sand dollar","Echinarachnius parma",0.009,2
2018,5,23,15,45,45.7803333333333,-62.6679166666667,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.077,11
2018,5,23,15,45,45.7803333333333,-62.6679166666667,"8 gang toothed scallop drag lined with 14 mm mesh",301,"Chaboisseau à épines courtes","Shorthorn sculpin","Myoxocephalus scorpius",0.018,1
2018,5,23,15,45,45.7803333333333,-62.6679166666667,"8 gang toothed scallop drag lined with 14 mm mesh",303,"Chaboisseau bronzé","Grubby","Myoxocephalus aenaeus",0.018,2
2018,5,23,15,45,45.7803333333333,-62.6679166666667,"8 gang toothed scallop drag lined with 14 mm mesh",640,"Loquette d'Amérique","Ocean pout","Zoarces americanus",0.025,1
2018,5,23,15,45,45.7803333333333,-62.6679166666667,"8 gang toothed scallop drag lined with 14 mm mesh",1511,"Oeufs - Gastropode","Eggs - Snail/Slug","Gastropoda sp. eggs",0,1
2018,5,23,15,45,45.7803333333333,-62.6679166666667,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",2.79,63
2018,5,23,15,45,45.7803333333333,-62.6679166666667,"8 gang toothed scallop drag lined with 14 mm mesh",2550,"Homard américain","American lobster","Homarus americanus",0.215,4
2018,5,23,15,45,45.7803333333333,-62.6679166666667,"8 gang toothed scallop drag lined with 14 mm mesh",4221,"Natice de l'Atlantique ou héros","Northern moonsnail","Euspira heros",0.181,1
2018,5,23,15,45,45.7803333333333,-62.6679166666667,"8 gang toothed scallop drag lined with 14 mm mesh",4316,"Astarte non-spécifié","Astarte unidentified","Astarte sp.",0.116,17
2018,5,23,15,45,45.7803333333333,-62.6679166666667,"8 gang toothed scallop drag lined with 14 mm mesh",4321,"Pétoncle géant","Sea scallop","Placopecten magellanicus",0.375,4
2018,5,23,15,45,45.7803333333333,-62.6679166666667,"8 gang toothed scallop drag lined with 14 mm mesh",6119,"Petite étoile rouge sang","Fat blood star","Henricia sanguinolenta",0.06,68
2018,5,23,15,45,45.7803333333333,-62.6679166666667,"8 gang toothed scallop drag lined with 14 mm mesh",9300,"Géomon/algues/varech non-spécifié","Seaweed/Algae/Kelp unidentified","Obsolete",0,1
2018,5,24,10,14,45.8895833333333,-62.5873333333333,"8 gang toothed scallop drag lined with 14 mm mesh",40,"Plie canadienne","American plaice","Hippoglossoides platessoides",0.026,2
2018,5,24,10,14,45.8895833333333,-62.5873333333333,"8 gang toothed scallop drag lined with 14 mm mesh",143,"Turbot de sable","Windowpane flounder","Scophthalmus aquosus",0.042,1
2018,5,24,10,14,45.8895833333333,-62.5873333333333,"8 gang toothed scallop drag lined with 14 mm mesh",300,"Chaboisseau à dix-huit-épines","Longhorn sculpin","Myoxocephalus octodecemspinosus",0.095,1
2018,5,24,10,14,45.8895833333333,-62.5873333333333,"8 gang toothed scallop drag lined with 14 mm mesh",2212,"Crevette ésope","Aesop shrimp","Pandalus montagui",0.037,16
2018,5,24,10,14,45.8895833333333,-62.5873333333333,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",0.928,8
2018,5,24,10,14,45.8895833333333,-62.5873333333333,"8 gang toothed scallop drag lined with 14 mm mesh",2559,"Bernard l'ermite superfamille","Hermit crab superfamily","Paguridae (f.)",0.001,1
2018,5,24,10,14,45.8895833333333,-62.5873333333333,"8 gang toothed scallop drag lined with 14 mm mesh",2990,"Barnacle non-spécifié","Barnacle unidentified","Cirripedia (s.c.)",0,10
2018,5,24,10,14,45.8895833333333,-62.5873333333333,"8 gang toothed scallop drag lined with 14 mm mesh",4316,"Astarte non-spécifié","Astarte unidentified","Astarte sp.",0.021,3
2018,5,24,10,14,45.8895833333333,-62.5873333333333,"8 gang toothed scallop drag lined with 14 mm mesh",4321,"Pétoncle géant","Sea scallop","Placopecten magellanicus",0.592,5
2018,5,24,10,14,45.8895833333333,-62.5873333333333,"8 gang toothed scallop drag lined with 14 mm mesh",6119,"Petite étoile rouge sang","Fat blood star","Henricia sanguinolenta",0.01,5
2018,5,24,10,14,45.8895833333333,-62.5873333333333,"8 gang toothed scallop drag lined with 14 mm mesh",6511,"Oursin plat","Common sand dollar","Echinarachnius parma",54.4,3400
2018,5,24,11,6,45.89,-62.6254166666667,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.062,6
2018,5,24,11,6,45.89,-62.6254166666667,"8 gang toothed scallop drag lined with 14 mm mesh",300,"Chaboisseau à dix-huit-épines","Longhorn sculpin","Myoxocephalus octodecemspinosus",0.01,1
2018,5,24,11,6,45.89,-62.6254166666667,"8 gang toothed scallop drag lined with 14 mm mesh",340,"Poisson-alligator atlantique","Alligatorfish","Aspidophoroides monopterygius",0.003,1
2018,5,24,11,6,45.89,-62.6254166666667,"8 gang toothed scallop drag lined with 14 mm mesh",640,"Loquette d'Amérique","Ocean pout","Zoarces americanus",0.16,1
2018,5,24,11,6,45.89,-62.6254166666667,"8 gang toothed scallop drag lined with 14 mm mesh",2212,"Crevette ésope","Aesop shrimp","Pandalus montagui",0.009,4
2018,5,24,11,6,45.89,-62.6254166666667,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",1.1,15
2018,5,24,11,6,45.89,-62.6254166666667,"8 gang toothed scallop drag lined with 14 mm mesh",4316,"Astarte non-spécifié","Astarte unidentified","Astarte sp.",0.127,25
2018,5,24,11,6,45.89,-62.6254166666667,"8 gang toothed scallop drag lined with 14 mm mesh",4321,"Pétoncle géant","Sea scallop","Placopecten magellanicus",0.328,7
2018,5,24,11,6,45.89,-62.6254166666667,"8 gang toothed scallop drag lined with 14 mm mesh",6119,"Petite étoile rouge sang","Fat blood star","Henricia sanguinolenta",0.018,14
2018,5,24,11,6,45.89,-62.6254166666667,"8 gang toothed scallop drag lined with 14 mm mesh",6511,"Oursin plat","Common sand dollar","Echinarachnius parma",0.032,3
2018,5,24,11,50,45.882,-62.6759166666667,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.175,9
2018,5,24,11,50,45.882,-62.6759166666667,"8 gang toothed scallop drag lined with 14 mm mesh",300,"Chaboisseau à dix-huit-épines","Longhorn sculpin","Myoxocephalus octodecemspinosus",0.063,5
2018,5,24,11,50,45.882,-62.6759166666667,"8 gang toothed scallop drag lined with 14 mm mesh",2212,"Crevette ésope","Aesop shrimp","Pandalus montagui",0.015,17
2018,5,24,11,50,45.882,-62.6759166666667,"8 gang toothed scallop drag lined with 14 mm mesh",2417,"Crevette grise","Sevenspine bay shrimp","Crangon septemspinosa",0.001,4
2018,5,24,11,50,45.882,-62.6759166666667,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",0.642,23
2018,5,24,11,50,45.882,-62.6759166666667,"8 gang toothed scallop drag lined with 14 mm mesh",2527,"Crabe lyre (araignée)","Atlantic lyre crab/Greater toad crab","Hyas araneus",0.017,1
2018,5,24,11,50,45.882,-62.6759166666667,"8 gang toothed scallop drag lined with 14 mm mesh",2800,"Amphipodes non-spécifié","Amphipod unidentified","Amphipoda (o.)",0.001,1
2018,5,24,11,50,45.882,-62.6759166666667,"8 gang toothed scallop drag lined with 14 mm mesh",2870,"Caprellidae non-spécifié","Caprellidae unidentified","Caprellidae (f.)",0.001,1
2018,5,24,11,50,45.882,-62.6759166666667,"8 gang toothed scallop drag lined with 14 mm mesh",3000,"Segmented worm non-spécifié","Segmented worm unidentified","Annelida (p.)",0.001,5
2018,5,24,11,50,45.882,-62.6759166666667,"8 gang toothed scallop drag lined with 14 mm mesh",4316,"Astarte non-spécifié","Astarte unidentified","Astarte sp.",1.1,233
2018,5,24,11,50,45.882,-62.6759166666667,"8 gang toothed scallop drag lined with 14 mm mesh",4321,"Pétoncle géant","Sea scallop","Placopecten magellanicus",1.15,44
2018,5,24,11,50,45.882,-62.6759166666667,"8 gang toothed scallop drag lined with 14 mm mesh",4340,"Cardiidé non-spécifié","Cockle unidentified","Cardiidae (f.)",0.001,5
2018,5,24,11,50,45.882,-62.6759166666667,"8 gang toothed scallop drag lined with 14 mm mesh",6119,"Petite étoile rouge sang","Fat blood star","Henricia sanguinolenta",0.062,11
2018,5,24,11,50,45.882,-62.6759166666667,"8 gang toothed scallop drag lined with 14 mm mesh",6213,"Ophiure épineuse","Notched brittle star","Ophiura sarsii",0.001,1
2019,10,16,9,11,46.5498333333333,-64.5145,"2 gang toothed scallop drag lined with 18 mm mesh",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",0.3,17
2019,10,16,9,11,46.5498333333333,-64.5145,"6 gang toothed scallop drag with 82.6mm rings",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",0.3,1
2019,10,16,9,11,46.5498333333333,-64.5145,"2 gang toothed scallop drag lined with 18 mm mesh",2527,"Crabe lyre (araignée)","Atlantic lyre crab/Greater toad crab","Hyas araneus",0.001,1
2019,10,16,9,11,46.5498333333333,-64.5145,"2 gang toothed scallop drag lined with 18 mm mesh",2550,"Homard américain","American lobster","Homarus americanus",0.001,1
2019,10,16,9,11,46.5498333333333,-64.5145,"6 gang toothed scallop drag with 82.6mm rings",2550,"Homard américain","American lobster","Homarus americanus",0.3,1
2019,10,16,9,11,46.5498333333333,-64.5145,"2 gang toothed scallop drag lined with 18 mm mesh",2559,"Bernard l'ermite superfamille","Hermit crab superfamily","Paguridae (f.)",0.001,1
2019,10,16,9,11,46.5498333333333,-64.5145,"2 gang toothed scallop drag lined with 18 mm mesh",4316,"Astarte non-spécifié","Astarte unidentified","Astarte sp.",0.001,6
2019,10,16,9,11,46.5498333333333,-64.5145,"2 gang toothed scallop drag lined with 18 mm mesh",4321,"Pétoncle géant","Sea scallop","Placopecten magellanicus",0.01,1
2019,10,16,9,11,46.5498333333333,-64.5145,"6 gang toothed scallop drag with 82.6mm rings",4321,"Pétoncle géant","Sea scallop","Placopecten magellanicus",1.1,4
2019,10,16,9,11,46.5498333333333,-64.5145,"2 gang toothed scallop drag lined with 18 mm mesh",6119,"Petite étoile rouge sang","Fat blood star","Henricia sanguinolenta",0.001,6
2019,10,16,9,11,46.5498333333333,-64.5145,"2 gang toothed scallop drag lined with 18 mm mesh",6511,"Oursin plat","Common sand dollar","Echinarachnius parma",0.9,0
2019,10,16,9,35,46.57325,-64.50325,"2 gang toothed scallop drag lined with 18 mm mesh",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.01,1
2019,10,16,9,35,46.57325,-64.50325,"6 gang toothed scallop drag with 82.6mm rings",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.01,1
2019,10,16,9,35,46.57325,-64.50325,"2 gang toothed scallop drag lined with 18 mm mesh",300,"Chaboisseau à dix-huit-épines","Longhorn sculpin","Myoxocephalus octodecemspinosus",0.001,2
2019,10,16,9,35,46.57325,-64.50325,"2 gang toothed scallop drag lined with 18 mm mesh",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",0.7,8
2019,10,16,9,35,46.57325,-64.50325,"2 gang toothed scallop drag lined with 18 mm mesh",2550,"Homard américain","American lobster","Homarus americanus",0.2,1
2019,10,16,9,35,46.57325,-64.50325,"6 gang toothed scallop drag with 82.6mm rings",2550,"Homard américain","American lobster","Homarus americanus",0.01,1
2019,10,16,9,35,46.57325,-64.50325,"2 gang toothed scallop drag lined with 18 mm mesh",2559,"Bernard l'ermite superfamille","Hermit crab superfamily","Paguridae (f.)",0.001,1
2019,10,16,9,35,46.57325,-64.50325,"2 gang toothed scallop drag lined with 18 mm mesh",4316,"Astarte non-spécifié","Astarte unidentified","Astarte sp.",0.001,3
2019,10,16,9,35,46.57325,-64.50325,"2 gang toothed scallop drag lined with 18 mm mesh",4321,"Pétoncle géant","Sea scallop","Placopecten magellanicus",0.2,3
2019,10,16,9,35,46.57325,-64.50325,"6 gang toothed scallop drag with 82.6mm rings",4321,"Pétoncle géant","Sea scallop","Placopecten magellanicus",0.5,2
2019,10,16,9,35,46.57325,-64.50325,"2 gang toothed scallop drag lined with 18 mm mesh",6119,"Petite étoile rouge sang","Fat blood star","Henricia sanguinolenta",0.001,5
2019,10,16,9,35,46.57325,-64.50325,"6 gang toothed scallop drag with 82.6mm rings",6119,"Petite étoile rouge sang","Fat blood star","Henricia sanguinolenta",0.001,1
2019,10,16,9,35,46.57325,-64.50325,"2 gang toothed scallop drag lined with 18 mm mesh",6511,"Oursin plat","Common sand dollar","Echinarachnius parma",0.001,1
2019,10,16,10,18,46.6149166666667,-64.5306666666667,"2 gang toothed scallop drag lined with 18 mm mesh",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.001,1
2019,10,16,10,18,46.6149166666667,-64.5306666666667,"2 gang toothed scallop drag lined with 18 mm mesh",204,"Raie tachetée","Winter skate","Leucoraja ocellata",0.06,1
2019,10,16,10,18,46.6149166666667,-64.5306666666667,"2 gang toothed scallop drag lined with 18 mm mesh",300,"Chaboisseau à dix-huit-épines","Longhorn sculpin","Myoxocephalus octodecemspinosus",0.002,2
2019,10,16,10,18,46.6149166666667,-64.5306666666667,"2 gang toothed scallop drag lined with 18 mm mesh",2212,"Crevette ésope","Aesop shrimp","Pandalus montagui",0.001,1
2019,10,16,10,18,46.6149166666667,-64.5306666666667,"2 gang toothed scallop drag lined with 18 mm mesh",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",0.3,11
2019,10,16,10,18,46.6149166666667,-64.5306666666667,"2 gang toothed scallop drag lined with 18 mm mesh",2550,"Homard américain","American lobster","Homarus americanus",0.2,1
2019,10,16,10,18,46.6149166666667,-64.5306666666667,"2 gang toothed scallop drag lined with 18 mm mesh",4316,"Astarte non-spécifié","Astarte unidentified","Astarte sp.",0.1,23
2019,10,16,10,18,46.6149166666667,-64.5306666666667,"2 gang toothed scallop drag lined with 18 mm mesh",4321,"Pétoncle géant","Sea scallop","Placopecten magellanicus",0.4,5
2019,10,16,10,18,46.6149166666667,-64.5306666666667,"6 gang toothed scallop drag with 82.6mm rings",4321,"Pétoncle géant","Sea scallop","Placopecten magellanicus",1.2,6
2019,10,16,10,18,46.6149166666667,-64.5306666666667,"2 gang toothed scallop drag lined with 18 mm mesh",6110,"Asterias non-spécifié","Asterias unidentified","Asterias sp.",0.001,1
2019,10,16,10,18,46.6149166666667,-64.5306666666667,"2 gang toothed scallop drag lined with 18 mm mesh",6213,"Ophiure épineuse","Notched brittle star","Ophiura sarsii",0.001,1
2019,10,16,10,18,46.6149166666667,-64.5306666666667,"6 gang toothed scallop drag with 82.6mm rings",8623,"Halichondria panicea","Halichondria panicea","Halichondria panicea",0.001,1
2019,10,16,10,53,46.6364166666667,-64.5449166666667,"2 gang toothed scallop drag lined with 18 mm mesh",42,"Limande à queue jaune","Yellowtail flounder","Limanda ferruginea",0.001,1
2019,10,16,10,53,46.6364166666667,-64.5449166666667,"2 gang toothed scallop drag lined with 18 mm mesh",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.01,4
2019,10,16,10,53,46.6364166666667,-64.5449166666667,"2 gang toothed scallop drag lined with 18 mm mesh",300,"Chaboisseau à dix-huit-épines","Longhorn sculpin","Myoxocephalus octodecemspinosus",0.001,2
2019,10,16,10,53,46.6364166666667,-64.5449166666667,"2 gang toothed scallop drag lined with 18 mm mesh",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",0.4,4
2019,10,16,10,53,46.6364166666667,-64.5449166666667,"6 gang toothed scallop drag with 82.6mm rings",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",0.3,1
2019,10,16,10,53,46.6364166666667,-64.5449166666667,"2 gang toothed scallop drag lined with 18 mm mesh",4221,"Natice de l'Atlantique ou héros","Northern moonsnail","Euspira heros",0.3,1
2019,10,16,10,53,46.6364166666667,-64.5449166666667,"2 gang toothed scallop drag lined with 18 mm mesh",6213,"Ophiure épineuse","Notched brittle star","Ophiura sarsii",0.001,2
2019,10,16,10,53,46.6364166666667,-64.5449166666667,"2 gang toothed scallop drag lined with 18 mm mesh",6511,"Oursin plat","Common sand dollar","Echinarachnius parma",2.2,0
2019,10,16,10,53,46.6364166666667,-64.5449166666667,"2 gang toothed scallop drag lined with 18 mm mesh",8621,"Haliclona oculata","Haliclona oculata","Haliclona oculata",0.8,5
2019,10,16,11,35,46.6195833333333,-64.4653333333333,"2 gang toothed scallop drag lined with 18 mm mesh",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.1,1
2019,10,16,11,35,46.6195833333333,-64.4653333333333,"2 gang toothed scallop drag lined with 18 mm mesh",300,"Chaboisseau à dix-huit-épines","Longhorn sculpin","Myoxocephalus octodecemspinosus",0.02,2
2019,10,16,11,35,46.6195833333333,-64.4653333333333,"2 gang toothed scallop drag lined with 18 mm mesh",303,"Chaboisseau bronzé","Grubby","Myoxocephalus aenaeus",0.001,1
2019,10,16,11,35,46.6195833333333,-64.4653333333333,"2 gang toothed scallop drag lined with 18 mm mesh",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",1.1,18
2019,10,16,11,35,46.6195833333333,-64.4653333333333,"2 gang toothed scallop drag lined with 18 mm mesh",2550,"Homard américain","American lobster","Homarus americanus",0.8,3
2019,10,16,11,35,46.6195833333333,-64.4653333333333,"6 gang toothed scallop drag with 82.6mm rings",2550,"Homard américain","American lobster","Homarus americanus",1.4,1
2019,10,16,11,35,46.6195833333333,-64.4653333333333,"2 gang toothed scallop drag lined with 18 mm mesh",4316,"Astarte non-spécifié","Astarte unidentified","Astarte sp.",0.1,14
2019,10,16,11,35,46.6195833333333,-64.4653333333333,"2 gang toothed scallop drag lined with 18 mm mesh",4321,"Pétoncle géant","Sea scallop","Placopecten magellanicus",0.8,11
2019,10,16,11,35,46.6195833333333,-64.4653333333333,"6 gang toothed scallop drag with 82.6mm rings",4321,"Pétoncle géant","Sea scallop","Placopecten magellanicus",2.4,10
2019,10,16,11,35,46.6195833333333,-64.4653333333333,"2 gang toothed scallop drag lined with 18 mm mesh",6119,"Petite étoile rouge sang","Fat blood star","Henricia sanguinolenta",0.002,9
2019,10,16,11,35,46.6195833333333,-64.4653333333333,"2 gang toothed scallop drag lined with 18 mm mesh",6511,"Oursin plat","Common sand dollar","Echinarachnius parma",0.1,1
2019,10,16,12,36,46.61875,-64.4420833333333,"2 gang toothed scallop drag lined with 18 mm mesh",42,"Limande à queue jaune","Yellowtail flounder","Limanda ferruginea",0.02,2
2019,10,16,12,36,46.61875,-64.4420833333333,"2 gang toothed scallop drag lined with 18 mm mesh",143,"Turbot de sable","Windowpane flounder","Scophthalmus aquosus",0.1,1
2019,10,16,12,36,46.61875,-64.4420833333333,"2 gang toothed scallop drag lined with 18 mm mesh",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",0.3,8
2019,10,16,12,36,46.61875,-64.4420833333333,"6 gang toothed scallop drag with 82.6mm rings",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",0.02,2
2019,10,16,12,36,46.61875,-64.4420833333333,"6 gang toothed scallop drag with 82.6mm rings",2539,"Crabe calico","Lady crab","Ovalipes ocellatus",0.1,1
2019,10,16,12,36,46.61875,-64.4420833333333,"6 gang toothed scallop drag with 82.6mm rings",4221,"Natice de l'Atlantique ou héros","Northern moonsnail","Euspira heros",0.2,1
2019,10,16,12,36,46.61875,-64.4420833333333,"2 gang toothed scallop drag lined with 18 mm mesh",6511,"Oursin plat","Common sand dollar","Echinarachnius parma",0.8,0
2019,10,16,13,13,46.57575,-64.4775,"2 gang toothed scallop drag lined with 18 mm mesh",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.3,10
2019,10,16,13,13,46.57575,-64.4775,"6 gang toothed scallop drag with 82.6mm rings",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.001,1
2019,10,16,13,13,46.57575,-64.4775,"2 gang toothed scallop drag lined with 18 mm mesh",300,"Chaboisseau à dix-huit-épines","Longhorn sculpin","Myoxocephalus octodecemspinosus",0.05,6
2019,10,16,13,13,46.57575,-64.4775,"2 gang toothed scallop drag lined with 18 mm mesh",303,"Chaboisseau bronzé","Grubby","Myoxocephalus aenaeus",0.05,1
2019,10,16,13,13,46.57575,-64.4775,"2 gang toothed scallop drag lined with 18 mm mesh",320,"Hémitriptère atlantique","Sea raven","Hemitripterus americanus",0.15,1
2019,10,16,13,13,46.57575,-64.4775,"2 gang toothed scallop drag lined with 18 mm mesh",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",1,17
2019,10,16,13,13,46.57575,-64.4775,"2 gang toothed scallop drag lined with 18 mm mesh",2527,"Crabe lyre (araignée)","Atlantic lyre crab/Greater toad crab","Hyas araneus",0.05,1
2019,10,16,13,13,46.57575,-64.4775,"2 gang toothed scallop drag lined with 18 mm mesh",2550,"Homard américain","American lobster","Homarus americanus",0.3,2
2019,10,16,13,13,46.57575,-64.4775,"2 gang toothed scallop drag lined with 18 mm mesh",4221,"Natice de l'Atlantique ou héros","Northern moonsnail","Euspira heros",0.3,1
2019,10,16,13,13,46.57575,-64.4775,"2 gang toothed scallop drag lined with 18 mm mesh",4316,"Astarte non-spécifié","Astarte unidentified","Astarte sp.",0.05,2
2019,10,16,13,13,46.57575,-64.4775,"2 gang toothed scallop drag lined with 18 mm mesh",4321,"Pétoncle géant","Sea scallop","Placopecten magellanicus",1.4,8
2019,10,16,13,13,46.57575,-64.4775,"6 gang toothed scallop drag with 82.6mm rings",4321,"Pétoncle géant","Sea scallop","Placopecten magellanicus",0.7,3
2019,10,16,13,13,46.57575,-64.4775,"2 gang toothed scallop drag lined with 18 mm mesh",6119,"Petite étoile rouge sang","Fat blood star","Henricia sanguinolenta",0.05,3
2019,10,16,13,13,46.57575,-64.4775,"6 gang toothed scallop drag with 82.6mm rings",6119,"Petite étoile rouge sang","Fat blood star","Henricia sanguinolenta",0.001,1
2019,10,16,13,13,46.57575,-64.4775,"2 gang toothed scallop drag lined with 18 mm mesh",6511,"Oursin plat","Common sand dollar","Echinarachnius parma",0.2,11
2019,10,16,13,49,46.5743333333333,-64.4068333333333,"2 gang toothed scallop drag lined with 18 mm mesh",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.05,1
2019,10,16,13,49,46.5743333333333,-64.4068333333333,"6 gang toothed scallop drag with 82.6mm rings",204,"Raie tachetée","Winter skate","Leucoraja ocellata",0.2,1
2019,10,16,13,49,46.5743333333333,-64.4068333333333,"2 gang toothed scallop drag lined with 18 mm mesh",300,"Chaboisseau à dix-huit-épines","Longhorn sculpin","Myoxocephalus octodecemspinosus",0.05,2
2019,10,16,13,49,46.5743333333333,-64.4068333333333,"2 gang toothed scallop drag lined with 18 mm mesh",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",0.8,19
2019,10,16,13,49,46.5743333333333,-64.4068333333333,"6 gang toothed scallop drag with 82.6mm rings",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",0.001,1
2019,10,16,13,49,46.5743333333333,-64.4068333333333,"2 gang toothed scallop drag lined with 18 mm mesh",2550,"Homard américain","American lobster","Homarus americanus",1,8
2019,10,16,13,49,46.5743333333333,-64.4068333333333,"2 gang toothed scallop drag lined with 18 mm mesh",4316,"Astarte non-spécifié","Astarte unidentified","Astarte sp.",0.05,4
2019,10,16,13,49,46.5743333333333,-64.4068333333333,"2 gang toothed scallop drag lined with 18 mm mesh",4321,"Pétoncle géant","Sea scallop","Placopecten magellanicus",0.7,3
2019,10,16,13,49,46.5743333333333,-64.4068333333333,"6 gang toothed scallop drag with 82.6mm rings",4321,"Pétoncle géant","Sea scallop","Placopecten magellanicus",0.4,2
2019,10,16,13,49,46.5743333333333,-64.4068333333333,"2 gang toothed scallop drag lined with 18 mm mesh",6119,"Petite étoile rouge sang","Fat blood star","Henricia sanguinolenta",0.05,10
2019,10,16,14,15,46.5565,-64.36975,"2 gang toothed scallop drag lined with 18 mm mesh",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",0.3,7
2019,10,16,14,15,46.5565,-64.36975,"2 gang toothed scallop drag lined with 18 mm mesh",2550,"Homard américain","American lobster","Homarus americanus",1.4,7
2019,10,16,14,15,46.5565,-64.36975,"2 gang toothed scallop drag lined with 18 mm mesh",4316,"Astarte non-spécifié","Astarte unidentified","Astarte sp.",0.05,8
2019,10,16,14,15,46.5565,-64.36975,"2 gang toothed scallop drag lined with 18 mm mesh",4321,"Pétoncle géant","Sea scallop","Placopecten magellanicus",0.5,3
2019,10,16,14,15,46.5565,-64.36975,"6 gang toothed scallop drag with 82.6mm rings",4321,"Pétoncle géant","Sea scallop","Placopecten magellanicus",1.2,2
